commune,code_commune,code_postal,type_local,surface_m2,valeur_fonciere,prix_m2,date_mutation
Villars,42330,42390,Appartement,59.0,65500.0,1110.17,2024-01-08
La Talaudière,42305,42350,Appartement,66.0,187700.0,2843.94,2024-01-16
L'Horme,42110,42152,Appartement,60.0,178500.0,2975.0,2024-01-12
Montbrison,42147,42600,Appartement,58.0,164500.0,2836.21,2024-01-12
Saint-Étienne,42218,42100,Appartement,51.0,41200.0,807.84,2024-01-12
Saint-Chamond,42207,42400,Appartement,77.0,85000.0,1103.9,2024-01-11
Saint-Chamond,42207,42400,Appartement,61.0,128250.0,2102.46,2024-01-10
Saint-Étienne,42218,42000,Appartement,63.0,105000.0,1666.67,2024-01-09
Saint-Étienne,42218,42000,Appartement,63.0,105000.0,1666.67,2024-01-09
Saint-Étienne,42218,42000,Appartement,34.0,45000.0,1323.53,2024-01-09
La Grand-Croix,42103,42320,Maison,104.0,261000.0,2509.62,2024-01-04
Saint-Jean-Bonnefonds,42237,42650,Appartement,43.0,270000.0,6279.07,2024-01-18
Saint-Jean-Bonnefonds,42237,42650,Appartement,45.0,270000.0,6000.0,2024-01-18
Saint-Jean-Bonnefonds,42237,42650,Appartement,47.0,270000.0,5744.68,2024-01-18
Saint-Régis-du-Coin,42280,42660,Maison,64.0,77000.0,1203.12,2024-01-05
La Grand-Croix,42103,42320,Appartement,74.0,92000.0,1243.24,2024-01-12
Pouilly-lès-Feurs,42175,42110,Maison,108.0,284000.0,2629.63,2024-01-15
Firminy,42095,42700,Appartement,82.0,107000.0,1304.88,2024-01-16
Saint-Étienne,42218,42000,Appartement,47.0,49000.0,1042.55,2024-01-12
Lorette,42123,42420,Appartement,57.0,85000.0,1491.23,2024-01-15
Firminy,42095,42700,Appartement,68.0,75000.0,1102.94,2024-01-10
Andrézieux-Bouthéon,42005,42160,Appartement,28.0,27100.0,967.86,2024-01-17
Savigneux,42299,42600,Maison,107.0,285000.0,2663.55,2024-01-12
Noirétable,42159,42440,Maison,180.0,425400.0,2363.33,2024-01-09
Montrond-les-Bains,42149,42210,Appartement,31.0,45000.0,1451.61,2024-01-17
Saint-Chamond,42207,42400,Appartement,84.0,101000.0,1202.38,2024-01-17
Roisey,42191,42520,Appartement,66.0,121800.0,1845.45,2024-01-19
Véranne,42326,42520,Maison,70.0,130000.0,1857.14,2024-01-16
Boisset-Saint-Priest,42021,42560,Maison,75.0,157300.0,2097.33,2024-01-10
Saint-Étienne,42218,42100,Appartement,74.0,37050.0,500.68,2024-01-19
Montbrison,42147,42600,Appartement,79.0,146000.0,1848.1,2024-01-05
Saint-Étienne,42218,42000,Appartement,64.0,73000.0,1140.62,2024-01-10
Firminy,42095,42700,Maison,92.0,203000.0,2206.52,2024-01-08
Andrézieux-Bouthéon,42005,42160,Maison,162.0,565170.0,3488.7,2024-01-15
Andrézieux-Bouthéon,42005,42160,Maison,162.0,565170.0,3488.7,2024-01-15
Noirétable,42159,42440,Maison,140.0,265000.0,1892.86,2024-01-09
Unieux,42316,42240,Appartement,66.0,75000.0,1136.36,2024-01-15
Saint-Romain-le-Puy,42285,42610,Maison,95.0,205000.0,2157.89,2024-01-05
Saint-Genest-Lerpt,42223,42530,Maison,126.0,300250.0,2382.94,2024-01-09
Firminy,42095,42700,Appartement,62.0,66500.0,1072.58,2024-01-17
Saint-Étienne,42218,42000,Appartement,86.0,90000.0,1046.51,2024-01-11
Saint-Étienne,42218,42000,Appartement,108.0,120000.0,1111.11,2024-01-12
Saint-Galmier,42222,42330,Maison,174.0,600000.0,3448.28,2024-01-08
Andrézieux-Bouthéon,42005,42160,Appartement,87.0,96000.0,1103.45,2024-01-18
Bellegarde-en-Forez,42013,42210,Appartement,70.0,98000.0,1400.0,2024-01-05
Bellegarde-en-Forez,42013,42210,Appartement,70.0,98000.0,1400.0,2024-01-05
Saint-Étienne,42218,42000,Appartement,40.0,128800.0,3220.0,2024-01-15
Le Chambon-Feugerolles,42044,42500,Maison,123.0,195000.0,1585.37,2024-01-10
Villars,42330,42390,Maison,127.0,304090.0,2394.41,2024-01-12
Unieux,42316,42240,Maison,70.0,75000.0,1071.43,2024-01-15
Saint-Étienne,42218,42100,Appartement,41.0,55000.0,1341.46,2024-01-10
La Talaudière,42305,42350,Appartement,78.0,243000.0,3115.38,2024-01-10
La Talaudière,42305,42350,Appartement,80.0,185000.0,2312.5,2024-01-12
Lézigneux,42122,42600,Maison,96.0,266000.0,2770.83,2024-01-15
Saint-Étienne,42218,42100,Appartement,58.0,79000.0,1362.07,2024-01-16
Saint-Jean-Bonnefonds,42237,42650,Appartement,81.0,115500.0,1425.93,2024-01-11
Saint-Étienne,42218,42000,Appartement,75.0,111200.0,1482.67,2024-01-16
Bonson,42022,42160,Appartement,103.0,234000.0,2271.84,2024-01-11
Saint-Chamond,42207,42400,Appartement,25.0,25000.0,1000.0,2024-01-18
Saint-Chamond,42207,42400,Appartement,90.0,95000.0,1055.56,2024-01-08
Saint-Chamond,42207,42400,Appartement,103.0,144000.0,1398.06,2024-01-08
Saint-Galmier,42222,42330,Maison,110.0,326000.0,2963.64,2024-01-04
Saint-Galmier,42222,42330,Maison,110.0,326000.0,2963.64,2024-01-04
Savigneux,42299,42600,Maison,110.0,100000.0,909.09,2024-01-15
Saint-Martin-la-Plaine,42259,42800,Maison,90.0,70000.0,777.78,2024-01-04
Farnay,42093,42320,Maison,58.0,378000.0,6517.24,2024-01-08
La Talaudière,42305,42350,Appartement,66.0,193232.0,2927.76,2024-01-03
Saint-Étienne,42218,42100,Appartement,71.0,76500.0,1077.46,2024-01-16
La Grand-Croix,42103,42320,Appartement,73.0,69834.5,956.64,2024-01-04
Veauche,42323,42340,Maison,53.0,171000.0,3226.42,2024-01-16
Saint-Étienne,42218,42000,Appartement,28.0,33000.0,1178.57,2024-01-10
Montbrison,42147,42600,Appartement,40.0,200000.0,5000.0,2024-01-10
Montbrison,42147,42600,Appartement,45.0,200000.0,4444.44,2024-01-10
Saint-Galmier,42222,42330,Maison,70.0,187300.0,2675.71,2024-01-18
Boisset-lès-Montrond,42020,42210,Maison,89.0,238000.0,2674.16,2024-01-23
Boisset-lès-Montrond,42020,42210,Maison,89.0,238000.0,2674.16,2024-01-23
Boisset-lès-Montrond,42020,42210,Maison,89.0,238000.0,2674.16,2024-01-23
Leigneux,42119,42130,Maison,34.0,30000.0,882.35,2024-01-12
Saint-Chamond,42207,42400,Maison,192.0,210000.0,1093.75,2024-01-16
Saint-Étienne,42218,42100,Appartement,54.0,81800.0,1514.81,2024-01-18
L'Étrat,42092,42580,Maison,93.0,229800.0,2470.97,2024-01-08
Saint-Étienne,42218,42000,Appartement,110.0,147500.0,1340.91,2024-01-17
La Côte-en-Couzan,42072,42111,Maison,240.0,110000.0,458.33,2024-01-10
Saint-Étienne,42218,42100,Appartement,33.0,45000.0,1363.64,2024-01-19
Leigneux,42119,42130,Maison,89.0,87500.0,983.15,2024-01-12
Leigneux,42119,42130,Maison,89.0,87500.0,983.15,2024-01-12
Saint-Étienne,42218,42100,Appartement,99.0,109000.0,1101.01,2024-01-19
Saint-Genest-Lerpt,42223,42530,Maison,88.0,268000.0,3045.45,2024-01-10
Saint-Étienne,42218,42000,Appartement,58.0,79000.0,1362.07,2024-01-19
Villars,42330,42390,Appartement,79.0,116000.0,1468.35,2024-01-18
Saint-Étienne,42218,42100,Appartement,20.0,115000.0,5750.0,2024-01-19
Saint-Étienne,42218,42100,Appartement,18.0,115000.0,6388.89,2024-01-19
Saint-Étienne,42218,42000,Appartement,22.0,48850.0,2220.45,2024-01-09
Saint-Étienne,42218,42000,Appartement,116.0,130000.0,1120.69,2024-01-19
Saint-Étienne,42218,42000,Appartement,70.0,129500.0,1850.0,2024-01-17
Saint-Étienne,42218,42100,Appartement,108.0,155700.0,1441.67,2024-01-22
Montbrison,42147,42600,Appartement,88.0,185000.0,2102.27,2024-01-12
Chambœuf,42043,42330,Maison,85.0,266950.0,3140.59,2024-01-10
Montchal,42148,42360,Maison,81.0,93000.0,1148.15,2024-01-08
Saint-Genest-Lerpt,42223,42530,Appartement,79.0,188550.0,2386.71,2024-01-18
L'Horme,42110,42152,Appartement,60.0,45000.0,750.0,2024-01-18
Saint-Étienne,42218,42000,Appartement,50.0,80000.0,1600.0,2024-01-12
Saint-Étienne,42218,42000,Appartement,55.0,175000.0,3181.82,2024-01-23
Saint-Étienne,42218,42000,Appartement,85.0,175000.0,2058.82,2024-01-23
Saint-Genest-Malifaux,42224,42660,Maison,53.0,150000.0,2830.19,2024-01-23
Rive-de-Gier,42186,42800,Appartement,74.0,140000.0,1891.89,2024-01-05
La Ricamarie,42183,42150,Appartement,72.0,51000.0,708.33,2024-01-05
Valfleury,42320,42320,Maison,76.0,100000.0,1315.79,2024-01-05
Saint-Étienne,42218,42000,Maison,78.0,95000.0,1217.95,2024-01-08
Saint-Genest-Lerpt,42223,42530,Appartement,51.0,126000.0,2470.59,2024-01-17
Saint-Étienne,42218,42000,Appartement,38.0,535000.0,14078.95,2024-01-08
Saint-Étienne,42218,42100,Appartement,91.0,104500.0,1148.35,2024-01-04
Saint-Étienne,42218,42230,Maison,81.0,219000.0,2703.7,2024-01-19
Viricelles,42335,42140,Maison,130.0,271100.0,2085.38,2024-01-18
Saint-Étienne,42218,42000,Appartement,104.0,259000.0,2490.38,2024-01-23
Montrond-les-Bains,42149,42210,Maison,67.0,176000.0,2626.87,2024-01-22
Saint-Étienne,42218,42000,Appartement,35.0,42500.0,1214.29,2024-01-08
Saint-Romain-le-Puy,42285,42610,Maison,45.0,92050.0,2045.56,2024-01-19
La Grand-Croix,42103,42320,Appartement,74.0,169000.0,2283.78,2024-01-04
Le Chambon-Feugerolles,42044,42500,Appartement,54.0,38000.0,703.7,2024-01-25
Saint-Genest-Malifaux,42224,42660,Appartement,39.0,46000.0,1179.49,2024-01-16
Saint-Étienne,42218,42100,Appartement,46.0,46000.0,1000.0,2024-01-19
Andrézieux-Bouthéon,42005,42160,Appartement,82.0,281800.0,3436.59,2024-01-22
Saint-Genest-Malifaux,42224,42660,Appartement,54.0,55000.0,1018.52,2024-01-24
Saint-Pierre-de-Bœuf,42272,42520,Maison,86.0,193000.0,2244.19,2024-01-11
Saint-Pierre-de-Bœuf,42272,42520,Maison,86.0,193000.0,2244.19,2024-01-11
Saint-Étienne,42218,42000,Appartement,40.0,70000.0,1750.0,2024-01-18
Cuzieu,42081,42330,Maison,60.0,184650.0,3077.5,2024-01-12
Saint-Galmier,42222,42330,Appartement,68.0,192000.0,2823.53,2024-01-24
Saint-Étienne,42218,42100,Maison,160.0,229500.0,1434.38,2024-01-08
Veauche,42323,42340,Maison,99.0,336000.0,3393.94,2024-01-22
Saint-Étienne,42218,42000,Appartement,81.0,70000.0,864.2,2024-01-22
Saint-Étienne,42218,42100,Appartement,55.0,76334.0,1387.89,2024-01-25
Rozier-en-Donzy,42193,42810,Maison,111.0,224500.0,2022.52,2024-01-08
Rozier-en-Donzy,42193,42810,Maison,111.0,224500.0,2022.52,2024-01-08
Magneux-Haute-Rive,42130,42600,Maison,73.0,22000.0,301.37,2024-01-22
Panissières,42165,42360,Maison,94.0,150000.0,1595.74,2024-01-26
Saint-Étienne,42218,42000,Appartement,32.0,37000.0,1156.25,2024-01-16
Saint-Étienne,42218,42100,Appartement,46.0,65500.0,1423.91,2024-01-18
Lorette,42123,42420,Appartement,69.0,161700.0,2343.48,2024-01-15
Lorette,42123,42420,Appartement,59.0,161700.0,2740.68,2024-01-15
Saint-Romain-le-Puy,42285,42610,Maison,112.0,245000.0,2187.5,2024-01-18
Montbrison,42147,42600,Appartement,70.0,121530.0,1736.14,2024-01-18
Panissières,42165,42360,Maison,55.0,127260.0,2313.82,2024-01-15
Saint-Pierre-de-Bœuf,42272,42520,Maison,96.0,202440.0,2108.75,2024-01-08
Saint-Étienne,42218,42000,Appartement,72.0,89000.0,1236.11,2024-01-09
Chalain-d'Uzore,42037,42600,Maison,70.0,130000.0,1857.14,2024-01-03
Saint-Étienne,42218,42100,Maison,75.0,190000.0,2533.33,2024-01-08
Saint-Étienne,42218,42100,Appartement,86.0,88850.0,1033.14,2024-01-22
Saint-Jean-Bonnefonds,42237,42650,Appartement,72.0,175500.0,2437.5,2024-01-18
La Talaudière,42305,42350,Appartement,78.0,140000.0,1794.87,2024-01-23
La Talaudière,42305,42350,Maison,99.0,165000.0,1666.67,2024-01-19
Saint-Étienne,42218,42100,Appartement,106.0,212000.0,2000.0,2024-01-08
Saint-Étienne,42218,42000,Appartement,86.0,107000.0,1244.19,2024-01-09
Saint-Étienne,42218,42100,Appartement,48.0,45000.0,937.5,2024-01-26
Saint-Étienne,42218,42000,Appartement,34.0,33800.0,994.12,2024-01-09
Saint-Étienne,42218,42100,Appartement,62.0,41000.0,661.29,2024-01-11
Saint-Étienne,42218,42000,Appartement,49.0,72300.0,1475.51,2024-01-25
Saint-Étienne,42218,42100,Appartement,82.0,125000.0,1524.39,2024-01-17
Saint-Étienne,42218,42100,Appartement,33.0,24000.0,727.27,2024-01-29
Chazelles-sur-Lyon,42059,42140,Maison,52.0,125000.0,2403.85,2024-01-11
Saint-Étienne,42218,42100,Appartement,126.0,216000.0,1714.29,2024-01-12
Fontanès,42096,42140,Maison,160.0,280000.0,1750.0,2024-01-05
L'Horme,42110,42152,Appartement,50.0,130000.0,2600.0,2024-01-08
Rive-de-Gier,42186,42800,Appartement,83.0,115000.0,1385.54,2024-01-19
Le Chambon-Feugerolles,42044,42500,Appartement,68.0,63000.0,926.47,2024-01-17
Rive-de-Gier,42186,42800,Maison,119.0,300000.0,2521.01,2024-01-18
Villars,42330,42390,Appartement,90.0,195500.0,2172.22,2024-01-12
Saint-Étienne,42218,42000,Appartement,35.0,58900.0,1682.86,2024-01-05
Saint-Étienne,42218,42100,Appartement,65.0,47000.0,723.08,2024-01-12
Saint-Bonnet-les-Oules,42206,42330,Maison,143.0,519000.0,3629.37,2024-01-12
Saint-Bonnet-les-Oules,42206,42330,Maison,143.0,519000.0,3629.37,2024-01-12
Usson-en-Forez,42318,42550,Appartement,85.0,70000.0,823.53,2024-01-11
Saint-Genest-Lerpt,42223,42530,Maison,115.0,380000.0,3304.35,2024-01-08
Saint-Paul-en-Jarez,42271,42740,Appartement,66.0,66700.0,1010.61,2024-01-08
Saint-Étienne,42218,42000,Appartement,75.0,92000.0,1226.67,2024-01-12
Saint-Étienne,42218,42000,Appartement,63.0,52000.0,825.4,2024-01-16
L'Horme,42110,42152,Appartement,50.0,175000.0,3500.0,2024-01-09
Estivareilles,42091,42380,Maison,70.0,35000.0,500.0,2024-01-04
Saint-Joseph,42242,42800,Maison,88.0,268950.0,3056.25,2024-01-29
Firminy,42095,42700,Appartement,94.0,105000.0,1117.02,2024-01-26
Montbrison,42147,42600,Maison,94.0,230000.0,2446.81,2024-01-26
Montbrison,42147,42600,Maison,94.0,230000.0,2446.81,2024-01-26
Chazelles-sur-Lyon,42059,42140,Maison,100.0,175800.0,1758.0,2024-01-17
Essertines-en-Châtelneuf,42089,42600,Maison,60.0,30000.0,500.0,2024-01-19
Saint-Étienne,42218,42000,Appartement,80.0,97900.0,1223.75,2024-01-18
Saint-Étienne,42218,42000,Appartement,60.0,72000.0,1200.0,2024-01-18
Montbrison,42147,42600,Maison,95.0,261610.0,2753.79,2024-01-11
Montbrison,42147,42600,Maison,95.0,261610.0,2753.79,2024-01-11
Chalmazel-Jeansagnière,42039,42920,Maison,41.0,67000.0,1634.15,2024-01-16
Saint-Étienne,42218,42100,Appartement,50.0,58000.0,1160.0,2024-01-30
Saint-Étienne,42218,42100,Appartement,109.0,138960.0,1274.86,2024-01-18
Saint-Étienne,42218,42100,Appartement,70.0,42000.0,600.0,2024-01-26
Genilac,42225,42800,Maison,117.0,393000.0,3358.97,2024-01-19
Genilac,42225,42800,Maison,117.0,393000.0,3358.97,2024-01-19
Lorette,42123,42420,Appartement,83.0,155925.0,1878.61,2024-01-18
Doizieux,42085,42740,Maison,50.0,290200.0,5804.0,2024-01-16
Doizieux,42085,42740,Maison,200.0,290200.0,1451.0,2024-01-16
Saint-Chamond,42207,42400,Appartement,37.0,48000.0,1297.3,2024-01-23
Saint-Priest-en-Jarez,42275,42270,Maison,88.0,273770.0,3111.02,2024-01-29
La Tour-en-Jarez,42311,42580,Maison,114.0,302500.0,2653.51,2024-01-18
Saint-Étienne,42218,42000,Appartement,66.0,53000.0,803.03,2024-01-23
Villars,42330,42390,Appartement,91.0,115000.0,1263.74,2024-01-22
Saint-Chamond,42207,42400,Appartement,78.0,90000.0,1153.85,2024-01-30
Villars,42330,42390,Maison,64.0,190000.0,2968.75,2024-01-26
Saint-Sauveur-en-Rue,42287,42220,Maison,70.0,84900.0,1212.86,2024-01-29
Rive-de-Gier,42186,42800,Appartement,58.0,40000.0,689.66,2024-01-29
L'Horme,42110,42152,Maison,104.0,180000.0,1730.77,2024-01-17
Malleval,42132,42520,Maison,70.0,190500.0,2721.43,2024-01-29
Saint-Étienne,42218,42000,Maison,99.0,235000.0,2373.74,2024-01-11
Saint-Étienne,42218,42000,Maison,99.0,235000.0,2373.74,2024-01-11
Aboën,42001,42380,Maison,67.0,225000.0,3358.21,2024-01-26
