commune,code_commune,code_postal,type_local,surface_m2,valeur_fonciere,prix_m2,date_mutation
Plauzat,63282,63730,Maison,20.0,31000.0,1550.0,2024-01-02
Clermont-Ferrand,63113,63100,Appartement,44.0,78300.0,1779.55,2024-01-15
Cournon-d'Auvergne,63124,63800,Maison,69.0,163200.0,2365.22,2024-01-05
Pont-du-Château,63284,63430,Maison,83.0,218200.0,2628.92,2024-01-04
Thiers,63430,63300,Maison,86.0,32000.0,372.09,2024-01-05
Clermont-Ferrand,63113,63000,Appartement,66.0,120000.0,1818.18,2024-01-05
Chamalières,63075,63400,Appartement,65.0,136000.0,2092.31,2024-01-09
Saint-Alyre-ès-Montagne,63313,63420,Maison,60.0,50000.0,833.33,2024-01-15
Clermont-Ferrand,63113,63100,Maison,77.0,297880.0,3868.57,2024-01-08
Luzillat,63201,63350,Maison,182.0,140000.0,769.23,2024-01-12
Clermont-Ferrand,63113,63000,Appartement,17.0,51100.0,3005.88,2024-01-03
Pont-du-Château,63284,63430,Maison,90.0,253500.0,2816.67,2024-01-05
Clermont-Ferrand,63113,63000,Appartement,83.0,163800.0,1973.49,2024-01-09
Lezoux,63195,63190,Maison,56.0,120000.0,2142.86,2024-01-10
Prondines,63289,63470,Maison,92.0,78000.0,847.83,2024-01-12
Prondines,63289,63470,Maison,92.0,78000.0,847.83,2024-01-12
Clermont-Ferrand,63113,63100,Maison,93.0,290000.0,3118.28,2024-01-11
Clermont-Ferrand,63113,63000,Appartement,38.0,80000.0,2105.26,2024-01-10
Saint-Bonnet-près-Riom,63327,63200,Maison,75.0,144500.0,1926.67,2024-01-12
Clermont-Ferrand,63113,63000,Appartement,24.0,83000.0,3458.33,2024-01-10
Clermont-Ferrand,63113,63000,Appartement,67.0,149800.0,2235.82,2024-01-09
Beaumont,63032,63110,Appartement,48.0,116400.0,2425.0,2024-01-09
Saint-Sauves-d'Auvergne,63397,63950,Maison,70.0,60000.0,857.14,2024-01-03
Saint-Sauves-d'Auvergne,63397,63950,Maison,66.0,60000.0,909.09,2024-01-03
Mont-Dore,63236,63240,Appartement,43.0,130000.0,3023.26,2024-01-03
Celles-sur-Durolle,63066,63250,Maison,50.0,20000.0,400.0,2024-01-16
Clermont-Ferrand,63113,63100,Appartement,44.0,114600.0,2604.55,2024-01-10
Celles-sur-Durolle,63066,63250,Maison,88.0,38900.0,442.05,2024-01-15
Clermont-Ferrand,63113,63000,Appartement,67.0,112650.0,1681.34,2024-01-08
Besse-et-Saint-Anastaise,63038,63610,Appartement,48.0,217000.0,4520.83,2024-01-08
Clermont-Ferrand,63113,63000,Appartement,24.0,73000.0,3041.67,2024-01-08
Clermont-Ferrand,63113,63000,Appartement,99.0,219400.0,2216.16,2024-01-04
Saint-Ferréol-des-Côtes,63341,63600,Maison,140.0,114500.0,817.86,2024-01-08
Issoire,63178,63500,Appartement,70.0,128000.0,1828.57,2024-01-09
Issoire,63178,63500,Appartement,40.0,128000.0,3200.0,2024-01-09
Issoire,63178,63500,Appartement,36.0,128000.0,3555.56,2024-01-09
Clermont-Ferrand,63113,63000,Appartement,37.0,75900.0,2051.35,2024-01-09
Clermont-Ferrand,63113,63100,Appartement,30.0,61500.0,2050.0,2024-01-12
Saint-Maurice,63378,63270,Maison,130.0,362600.0,2789.23,2024-01-16
Clermont-Ferrand,63113,63000,Maison,87.0,232750.0,2675.29,2024-01-03
Clermont-Ferrand,63113,63100,Maison,60.0,135800.0,2263.33,2024-01-16
Beaumont-lès-Randan,63033,63310,Maison,32.0,67000.0,2093.75,2024-01-08
Larodde,63190,63690,Maison,37.0,30000.0,810.81,2024-01-03
Mont-Dore,63236,63240,Appartement,32.0,40000.0,1250.0,2024-01-06
Clermont-Ferrand,63113,63000,Appartement,91.0,295000.0,3241.76,2024-01-12
Cournon-d'Auvergne,63124,63800,Appartement,41.0,94443.0,2303.49,2024-01-12
Ceyrat,63070,63122,Maison,92.0,276000.0,3000.0,2024-01-03
Nohanent,63254,63830,Maison,78.0,328850.0,4216.03,2024-01-15
Viscomtat,63463,63250,Maison,85.0,116065.0,1365.47,2024-01-05
Saint-Hilaire,63360,63330,Maison,90.0,103712.0,1152.36,2024-01-10
Veyre-Monton,63455,63960,Maison,92.0,289100.0,3142.39,2024-01-12
Charensat,63094,63640,Maison,130.0,90000.0,692.31,2024-01-03
La Bourboule,63047,63150,Appartement,73.0,200000.0,2739.73,2024-01-08
Viscomtat,63463,63250,Maison,90.0,82000.0,911.11,2024-01-19
Clermont-Ferrand,63113,63000,Appartement,63.0,161820.0,2568.57,2024-01-02
Manzat,63206,63410,Maison,100.0,119000.0,1190.0,2024-01-04
Manzat,63206,63410,Appartement,49.0,119000.0,2428.57,2024-01-04
Manzat,63206,63410,Appartement,49.0,119000.0,2428.57,2024-01-04
Cournon-d'Auvergne,63124,63800,Maison,90.0,242835.0,2698.17,2024-01-04
Aigueperse,63001,63260,Appartement,49.0,124000.0,2530.61,2024-01-09
Aigueperse,63001,63260,Appartement,49.0,124000.0,2530.61,2024-01-09
Aigueperse,63001,63260,Appartement,49.0,124000.0,2530.61,2024-01-09
Clermont-Ferrand,63113,63000,Appartement,42.0,70200.0,1671.43,2024-01-17
Cournon-d'Auvergne,63124,63800,Appartement,46.0,129800.0,2821.74,2024-01-10
Chalus,63074,63340,Maison,102.0,231950.0,2274.02,2024-01-05
Saint-Sandoux,63395,63450,Maison,65.0,122800.0,1889.23,2024-01-18
Clermont-Ferrand,63113,63000,Appartement,37.0,68000.0,1837.84,2024-01-05
Auzat-la-Combelle,63022,63570,Maison,55.0,83600.0,1520.0,2024-01-11
Cournon-d'Auvergne,63124,63800,Maison,86.0,222000.0,2581.4,2024-01-12
Brassac-les-Mines,63050,63570,Maison,105.0,220550.0,2100.48,2024-01-11
Corent,63120,63730,Maison,49.0,168015.08,3428.88,2024-01-18
Corent,63120,63730,Maison,78.0,168015.08,2154.04,2024-01-18
Corent,63120,63730,Maison,66.0,168015.08,2545.68,2024-01-18
Corent,63120,63730,Maison,69.0,168015.08,2435.0,2024-01-18
Clermont-Ferrand,63113,63000,Appartement,28.0,48000.0,1714.29,2024-01-08
Cunlhat,63132,63590,Maison,105.0,164100.0,1562.86,2024-01-05
Issoire,63178,63500,Maison,94.0,177000.0,1882.98,2024-01-11
Clermont-Ferrand,63113,63000,Appartement,28.0,68325.0,2440.18,2024-01-12
Beaumont,63032,63110,Appartement,94.0,175800.0,1870.21,2024-01-10
Aulnat,63019,63510,Maison,44.0,111500.0,2534.09,2024-01-10
Thiers,63430,63300,Appartement,43.0,50000.0,1162.79,2024-01-15
Clermont-Ferrand,63113,63100,Maison,112.0,232200.0,2073.21,2024-01-19
Thiers,63430,63300,Maison,90.0,65000.0,722.22,2024-01-15
Thiers,63430,63300,Maison,90.0,65000.0,722.22,2024-01-15
Thiers,63430,63300,Maison,90.0,65000.0,722.22,2024-01-15
Clermont-Ferrand,63113,63000,Appartement,48.0,95000.0,1979.17,2024-01-16
Saint-Amant-Tallende,63315,63450,Maison,92.0,233000.0,2532.61,2024-01-18
Sauxillanges,63415,63490,Maison,26.0,18000.0,692.31,2024-01-19
Chamalières,63075,63400,Maison,95.0,190000.0,2000.0,2024-01-04
Crevant-Laveine,63128,63350,Maison,97.0,165000.0,1701.03,2024-01-18
Riom,63300,63200,Appartement,75.0,140000.0,1866.67,2024-01-13
Lempdes,63193,63370,Maison,106.0,84000.0,792.45,2024-01-05
Le Vernet-Sainte-Marguerite,63449,63710,Maison,69.0,142290.0,2062.17,2024-01-19
Chamalières,63075,63400,Appartement,63.0,203500.0,3230.16,2024-01-12
Bromont-Lamothe,63055,63230,Maison,60.0,135350.0,2255.83,2024-01-19
Riom,63300,63200,Maison,91.0,213300.0,2343.96,2024-01-17
Issoire,63178,63500,Appartement,25.0,44000.0,1760.0,2024-01-19
Beaumont,63032,63110,Maison,60.0,300000.0,5000.0,2024-01-17
Veyre-Monton,63455,63960,Maison,139.0,481500.0,3464.03,2024-01-17
Issoire,63178,63500,Maison,25.0,55000.0,2200.0,2024-01-19
Clermont-Ferrand,63113,63100,Appartement,44.0,84250.0,1914.77,2024-01-18
Issoire,63178,63500,Appartement,57.0,130000.0,2280.7,2024-01-19
Issoire,63178,63500,Appartement,55.0,81000.0,1472.73,2024-01-17
Mareugheol,63209,63340,Maison,93.0,159700.0,1717.2,2024-01-16
Clermont-Ferrand,63113,63000,Appartement,35.0,62000.0,1771.43,2024-01-12
Doranges,63137,63220,Maison,104.0,131500.0,1264.42,2024-01-20
Clermont-Ferrand,63113,63100,Maison,112.0,171000.0,1526.79,2024-01-10
Clermont-Ferrand,63113,63100,Appartement,82.0,95000.0,1158.54,2024-01-17
Pont-du-Château,63284,63430,Maison,70.0,192000.0,2742.86,2024-01-17
Lempdes,63193,63370,Appartement,78.0,165000.0,2115.38,2024-01-12
Cournon-d'Auvergne,63124,63800,Appartement,67.0,114000.0,1701.49,2024-01-17
Clermont-Ferrand,63113,63000,Appartement,56.0,125233.0,2236.3,2024-01-17
Clermont-Ferrand,63113,63100,Appartement,105.0,150000.0,1428.57,2024-01-19
Royat,63308,63130,Maison,32.0,38000.0,1187.5,2024-01-22
Clermont-Ferrand,63113,63000,Appartement,76.0,125000.0,1644.74,2024-01-12
Clermont-Ferrand,63113,63000,Appartement,40.0,91200.0,2280.0,2024-01-08
Châtel-Guyon,63103,63140,Maison,122.0,262420.0,2150.98,2024-01-13
Saint-Nectaire,63380,63710,Maison,56.0,189900.0,3391.07,2024-01-22
Saint-Nectaire,63380,63710,Maison,44.0,189900.0,4315.91,2024-01-22
Saint-Nectaire,63380,63710,Maison,140.0,189900.0,1356.43,2024-01-22
Orléat,63265,63190,Maison,80.0,263850.0,3298.12,2024-01-22
Orléat,63265,63190,Maison,80.0,263850.0,3298.12,2024-01-22
La Bourboule,63047,63150,Appartement,18.0,41000.0,2277.78,2024-01-13
Cournon-d'Auvergne,63124,63800,Maison,55.0,171000.0,3109.09,2024-01-12
Cournon-d'Auvergne,63124,63800,Maison,33.0,171000.0,5181.82,2024-01-12
Clermont-Ferrand,63113,63100,Appartement,46.0,80000.0,1739.13,2024-01-04
Gerzat,63164,63360,Maison,77.0,178000.0,2311.69,2024-01-22
Yronde-et-Buron,63472,63270,Maison,110.0,238200.0,2165.45,2024-01-09
Clermont-Ferrand,63113,63000,Maison,64.0,199000.0,3109.38,2024-01-04
Clermont-Ferrand,63113,63100,Appartement,69.0,135000.0,1956.52,2024-01-09
Clermont-Ferrand,63113,63000,Appartement,76.0,90000.0,1184.21,2024-01-08
Mont-Dore,63236,63240,Appartement,29.0,87000.0,3000.0,2024-01-22
Condat-en-Combraille,63118,63380,Maison,60.0,63000.0,1050.0,2024-01-18
Condat-en-Combraille,63118,63380,Maison,108.0,63000.0,583.33,2024-01-18
La Bourboule,63047,63150,Appartement,44.0,64500.0,1465.91,2024-01-04
Châteauneuf-les-Bains,63100,63390,Maison,122.0,188100.0,1541.8,2024-01-05
Châteauneuf-les-Bains,63100,63390,Maison,122.0,188100.0,1541.8,2024-01-05
Orcival,63264,63210,Appartement,80.0,76050.0,950.62,2024-01-22
Orcival,63264,63210,Appartement,40.0,76050.0,1901.25,2024-01-22
Clermont-Ferrand,63113,63000,Appartement,132.0,380000.0,2878.79,2024-01-11
Saint-Ours,63381,63230,Maison,50.0,69000.0,1380.0,2024-01-02
Saint-Ours,63381,63230,Maison,50.0,69000.0,1380.0,2024-01-02
Clermont-Ferrand,63113,63000,Appartement,45.0,79500.0,1766.67,2024-01-04
Clermont-Ferrand,63113,63000,Appartement,36.0,355000.0,9861.11,2024-01-10
Clermont-Ferrand,63113,63000,Appartement,40.0,355000.0,8875.0,2024-01-10
Clermont-Ferrand,63113,63000,Appartement,40.0,355000.0,8875.0,2024-01-10
Clermont-Ferrand,63113,63000,Appartement,40.0,355000.0,8875.0,2024-01-10
Clermont-Ferrand,63113,63000,Appartement,36.0,355000.0,9861.11,2024-01-10
Clermont-Ferrand,63113,63000,Appartement,36.0,355000.0,9861.11,2024-01-10
Chanonat,63084,63450,Maison,113.0,380000.0,3362.83,2024-01-15
Chanonat,63084,63450,Maison,113.0,380000.0,3362.83,2024-01-15
Clermont-Ferrand,63113,63000,Appartement,19.0,60500.0,3184.21,2024-01-15
Clermont-Ferrand,63113,63000,Appartement,50.0,124500.0,2490.0,2024-01-18
Clermont-Ferrand,63113,63100,Maison,112.0,171000.0,1526.79,2024-01-09
Paslières,63271,63290,Maison,119.0,210000.0,1764.71,2024-01-12
Clermont-Ferrand,63113,63000,Appartement,29.0,76040.0,2622.07,2024-01-04
Sallèdes,63405,63270,Maison,100.0,90000.0,900.0,2024-01-03
Clermont-Ferrand,63113,63000,Maison,95.0,326750.0,3439.47,2024-01-12
Mont-Dore,63236,63240,Appartement,24.0,61400.0,2558.33,2024-01-12
Paslières,63271,63290,Maison,70.0,101000.0,1442.86,2024-01-15
Lezoux,63195,63190,Maison,52.0,110000.0,2115.38,2024-01-09
Chamalières,63075,63400,Appartement,28.0,48000.0,1714.29,2024-01-18
Riom,63300,63200,Appartement,58.0,527850.0,9100.86,2024-01-11
Riom,63300,63200,Appartement,91.0,527850.0,5800.55,2024-01-11
Riom,63300,63200,Appartement,110.0,527850.0,4798.64,2024-01-11
Riom,63300,63200,Appartement,152.0,527850.0,3472.7,2024-01-11
Riom,63300,63200,Appartement,66.0,527850.0,7997.73,2024-01-11
Puy-Guillaume,63291,63290,Appartement,57.0,75000.0,1315.79,2024-01-15
Puy-Guillaume,63291,63290,Appartement,56.0,75000.0,1339.29,2024-01-15
Courpière,63125,63120,Maison,122.0,14649.39,120.08,2024-01-17
Durtol,63141,63830,Maison,108.0,475100.0,4399.07,2024-01-18
Chabreloche,63072,63250,Maison,70.0,64000.0,914.29,2024-01-15
Chabreloche,63072,63250,Maison,70.0,64000.0,914.29,2024-01-15
Ennezat,63148,63720,Maison,140.0,81000.0,578.57,2024-01-08
Clermont-Ferrand,63113,63100,Appartement,100.0,174900.0,1749.0,2024-01-16
Augnat,63017,63340,Maison,88.0,149670.0,1700.8,2024-01-15
Chamalières,63075,63400,Appartement,68.0,240000.0,3529.41,2024-01-16
Beaumont,63032,63110,Maison,65.0,183300.0,2820.0,2024-01-15
Chamalières,63075,63400,Appartement,94.0,276415.0,2940.59,2024-01-17
Riom,63300,63200,Appartement,20.0,55840.0,2792.0,2024-01-11
Châteldon,63102,63290,Appartement,114.0,40000.0,350.88,2024-01-08
Arlanc,63010,63220,Maison,72.0,81300.0,1129.17,2024-01-10
Arlanc,63010,63220,Maison,60.0,81300.0,1355.0,2024-01-10
Clermont-Ferrand,63113,63100,Appartement,109.0,224600.0,2060.55,2024-01-22
Clermont-Ferrand,63113,63000,Appartement,27.0,33500.0,1240.74,2024-01-03
Saint-Gal-sur-Sioule,63344,63440,Maison,50.0,60000.0,1200.0,2024-01-04
Effiat,63143,63260,Maison,97.0,157100.0,1619.59,2024-01-11
Effiat,63143,63260,Maison,97.0,157100.0,1619.59,2024-01-11
Clermont-Ferrand,63113,63100,Appartement,39.0,87420.0,2241.54,2024-01-18
Clermont-Ferrand,63113,63000,Appartement,275.0,1150000.0,4181.82,2024-01-15
Châtel-Guyon,63103,63140,Maison,75.0,213879.0,2851.72,2024-01-11
Sainte-Catherine,63328,63580,Maison,100.0,99400.0,994.0,2024-01-23
Cébazat,63063,63118,Appartement,53.0,125000.0,2358.49,2024-01-04
Clermont-Ferrand,63113,63100,Appartement,71.0,116500.0,1640.85,2024-01-10
La Roche-Noire,63306,63800,Maison,262.0,725000.0,2767.18,2024-01-09
La Roche-Noire,63306,63800,Maison,262.0,725000.0,2767.18,2024-01-09
Clermont-Ferrand,63113,63100,Appartement,39.0,120000.0,3076.92,2024-01-11
Clermont-Ferrand,63113,63000,Maison,48.0,174350.0,3632.29,2024-01-04
Riom,63300,63200,Maison,89.0,199500.0,2241.57,2024-01-09
Clermont-Ferrand,63113,63000,Appartement,33.0,48000.0,1454.55,2024-01-09
Chambaron sur Morge,63244,63200,Maison,234.0,342000.0,1461.54,2024-01-15
Clermont-Ferrand,63113,63000,Appartement,35.0,80000.0,2285.71,2024-01-19
Grandval,63174,63890,Maison,90.0,108000.0,1200.0,2024-01-09
Cébazat,63063,63118,Appartement,50.0,126200.0,2524.0,2024-01-10
Chambaron sur Morge,63244,63200,Maison,90.0,263150.0,2923.89,2024-01-15
Clermont-Ferrand,63113,63000,Maison,53.0,105000.0,1981.13,2024-01-05
Cournon-d'Auvergne,63124,63800,Maison,112.0,360000.0,3214.29,2024-01-26
Clermont-Ferrand,63113,63000,Appartement,54.0,145000.0,2685.19,2024-01-09
Cournon-d'Auvergne,63124,63800,Appartement,48.0,110000.0,2291.67,2024-01-23
Clermont-Ferrand,63113,63000,Appartement,20.0,143500.0,7175.0,2024-01-12
Clermont-Ferrand,63113,63000,Appartement,20.0,143500.0,7175.0,2024-01-12
Châtel-Guyon,63103,63140,Appartement,16.0,25000.0,1562.5,2024-01-24
Riom,63300,63200,Maison,70.0,192100.0,2744.29,2024-01-04
Ceyrat,63070,63122,Maison,140.0,406000.0,2900.0,2024-01-10
Riom,63300,63200,Maison,88.0,240760.0,2735.91,2024-01-15
Saint-Floret,63342,63320,Maison,62.0,25000.0,403.23,2024-01-22
Clermont-Ferrand,63113,63000,Appartement,98.0,217000.0,2214.29,2024-01-19
Saint-Maurice,63378,63270,Maison,86.0,95000.0,1104.65,2024-01-09
Vic-le-Comte,63457,63270,Maison,80.0,202300.0,2528.75,2024-01-10
Riom,63300,63200,Maison,106.0,242240.0,2285.28,2024-01-16
Cébazat,63063,63118,Maison,150.0,190600.0,1270.67,2024-01-25
Corent,63120,63730,Maison,78.0,204000.0,2615.38,2024-01-05
Beaumont,63032,63110,Appartement,86.0,214500.0,2494.19,2024-01-23
Malauzat,63203,63200,Maison,200.0,536050.0,2680.25,2024-01-23
Les Martres-de-Veyre,63214,63730,Maison,51.0,80000.0,1568.63,2024-01-23
Veyre-Monton,63455,63960,Maison,70.0,160000.0,2285.71,2024-01-22
Pérignat-lès-Sarliève,63272,63170,Maison,99.0,303710.0,3067.78,2024-01-26
Champs,63082,63440,Maison,35.0,172000.0,4914.29,2024-01-05
Champs,63082,63440,Maison,118.0,172000.0,1457.63,2024-01-05
Clermont-Ferrand,63113,63100,Appartement,39.0,85000.0,2179.49,2024-01-23
Cébazat,63063,63118,Maison,68.0,157160.0,2311.18,2024-01-19
Saint-Sandoux,63395,63450,Maison,80.0,100000.0,1250.0,2024-01-26
Clermont-Ferrand,63113,63000,Appartement,67.0,90000.0,1343.28,2024-01-19
Clermont-Ferrand,63113,63000,Maison,50.0,211600.0,4232.0,2024-01-05
Clermont-Ferrand,63113,63000,Appartement,42.0,87300.0,2078.57,2024-01-18
Bagnols,63028,63810,Maison,42.0,82000.0,1952.38,2024-01-10
Bagnols,63028,63810,Maison,42.0,82000.0,1952.38,2024-01-10
Issoire,63178,63500,Maison,29.0,170000.0,5862.07,2024-01-19
Issoire,63178,63500,Maison,33.0,170000.0,5151.52,2024-01-19
Issoire,63178,63500,Maison,135.0,170000.0,1259.26,2024-01-19
Saint-Quentin-sur-Sauxillanges,63389,63490,Maison,132.0,170000.0,1287.88,2024-01-08
Clermont-Ferrand,63113,63000,Appartement,108.0,292000.0,2703.7,2024-01-18
Clermont-Ferrand,63113,63000,Appartement,64.0,124800.0,1950.0,2024-01-19
Cournon-d'Auvergne,63124,63800,Maison,90.0,305000.0,3388.89,2024-01-23
Sauxillanges,63415,63490,Maison,95.0,185000.0,1947.37,2024-01-24
Lamontgie,63185,63570,Maison,100.0,132000.0,1320.0,2024-01-23
Clermont-Ferrand,63113,63000,Appartement,18.0,104500.0,5805.56,2024-01-25
Saint-Rémy-de-Chargnat,63392,63500,Maison,93.0,245200.0,2636.56,2024-01-23
Saint-Rémy-de-Chargnat,63392,63500,Maison,93.0,245200.0,2636.56,2024-01-23
Parent,63269,63270,Maison,107.0,235400.0,2200.0,2024-01-15
Saint-Genès-Champanelle,63345,63122,Maison,70.0,295060.0,4215.14,2024-01-12
Saint-Genès-Champanelle,63345,63122,Maison,70.0,295060.0,4215.14,2024-01-12
Veyre-Monton,63455,63960,Maison,131.0,352200.0,2688.55,2024-01-26
Clermont-Ferrand,63113,63100,Appartement,72.0,78000.0,1083.33,2024-01-25
Besse-et-Saint-Anastaise,63038,63610,Appartement,36.0,95100.0,2641.67,2024-01-31
Mont-Dore,63236,63240,Appartement,34.0,92000.0,2705.88,2024-01-20
Clermont-Ferrand,63113,63100,Appartement,65.0,95300.0,1466.15,2024-01-15
Échandelys,63142,63980,Maison,70.0,40000.0,571.43,2024-01-23
Échandelys,63142,63980,Maison,70.0,40000.0,571.43,2024-01-23
Saint-Amant-Tallende,63315,63450,Maison,94.0,109300.0,1162.77,2024-01-23
Saint-Amant-Tallende,63315,63450,Maison,50.0,109300.0,2186.0,2024-01-23
Beauregard-Vendon,63035,63460,Maison,127.0,315000.0,2480.31,2024-01-19
Beauregard-Vendon,63035,63460,Maison,127.0,315000.0,2480.31,2024-01-19
Clermont-Ferrand,63113,63000,Maison,110.0,310000.0,2818.18,2024-01-29
Aulnat,63019,63510,Maison,101.0,267964.0,2653.11,2024-01-12
Martres-sur-Morge,63215,63720,Maison,121.0,274910.0,2271.98,2024-01-17
Jozerand,63181,63460,Maison,134.0,246000.0,1835.82,2024-01-19
Jozerand,63181,63460,Maison,134.0,246000.0,1835.82,2024-01-19
Mur-sur-Allier,63226,63115,Maison,120.0,230000.0,1916.67,2024-01-30
Clermont-Ferrand,63113,63000,Appartement,19.0,61500.0,3236.84,2024-01-22
Lempdes,63193,63370,Appartement,43.0,56200.0,1306.98,2024-01-30
Beaumont,63032,63110,Appartement,79.0,195000.0,2468.35,2024-01-19
Clermont-Ferrand,63113,63000,Appartement,27.0,121800.0,4511.11,2024-01-25
Clermont-Ferrand,63113,63000,Appartement,27.0,121800.0,4511.11,2024-01-25
Beaumont,63032,63110,Maison,97.0,165000.0,1701.03,2024-01-22
Clermont-Ferrand,63113,63100,Appartement,31.0,48500.0,1564.52,2024-01-23
Les Martres-de-Veyre,63214,63730,Maison,80.0,180000.0,2250.0,2024-01-26
Aubière,63014,63170,Appartement,80.0,136000.0,1700.0,2024-01-24
Clermont-Ferrand,63113,63000,Appartement,62.0,180000.0,2903.23,2024-01-24
Clermont-Ferrand,63113,63000,Appartement,82.0,233200.0,2843.9,2024-01-22
Issoire,63178,63500,Appartement,43.0,83000.0,1930.23,2024-01-26
Saint-Victor-Montvianeix,63402,63550,Maison,70.0,35000.0,500.0,2024-01-29
Moureuille,63243,63700,Maison,60.0,70000.0,1166.67,2024-01-23
Le Crest,63126,63450,Maison,148.0,397500.0,2685.81,2024-01-04
Le Crest,63126,63450,Maison,148.0,397500.0,2685.81,2024-01-04
Estandeuil,63155,63520,Maison,45.0,30000.0,666.67,2024-01-11
Thiers,63430,63300,Appartement,54.0,48000.0,888.89,2024-01-08
Nonette-Orsonnette,63255,63340,Maison,70.0,210000.0,3000.0,2024-01-10
Ambert,63003,63600,Appartement,50.0,353500.0,7070.0,2024-01-17
Orbeil,63261,63500,Maison,33.0,80000.0,2424.24,2024-01-26
Orbeil,63261,63500,Maison,98.0,80000.0,816.33,2024-01-26
Orbeil,63261,63500,Maison,60.0,80000.0,1333.33,2024-01-26
Courpière,63125,63120,Maison,54.0,72000.0,1333.33,2024-01-31
Billom,63040,63160,Maison,92.0,181600.0,1973.91,2024-01-10
Olliergues,63258,63880,Maison,77.0,102700.0,1333.77,2024-01-25
Courpière,63125,63120,Maison,63.0,75000.0,1190.48,2024-01-25
Saint-Nectaire,63380,63710,Appartement,64.0,58000.0,906.25,2024-01-25
Moureuille,63243,63700,Maison,91.0,60000.0,659.34,2024-01-04
