commune,code_commune,code_postal,type_local,surface_m2,valeur_fonciere,prix_m2,date_mutation
Essey,21251,21320,Maison,88.0,170000.0,1931.82,2024-01-22
Dijon,21231,21000,Appartement,12.0,22000.0,1833.33,2024-01-11
Saint-Apollinaire,21540,21850,Appartement,80.0,178000.0,2225.0,2024-01-12
Saint-Rémy,21568,21500,Maison,43.0,75000.0,1744.19,2024-01-09
Saint-Rémy,21568,21500,Maison,85.0,155000.0,1823.53,2024-01-13
Dampierre-en-Montagne,21224,21350,Maison,94.0,50000.0,531.91,2024-01-10
Dijon,21231,21000,Appartement,39.0,93000.0,2384.62,2024-01-12
Bligny-lès-Beaune,21086,21200,Maison,78.0,281376.6,3607.39,2024-01-15
Beaune,21054,21200,Appartement,48.0,140000.0,2916.67,2024-01-17
Chenôve,21166,21300,Appartement,80.0,167850.0,2098.12,2024-01-08
Talant,21617,21240,Appartement,137.0,255000.0,1861.31,2024-01-19
Senailly,21604,21500,Maison,157.0,245000.0,1560.51,2024-01-22
Senailly,21604,21500,Maison,157.0,245000.0,1560.51,2024-01-22
Marliens,21388,21110,Maison,128.0,310000.0,2421.88,2024-01-19
Beaune,21054,21200,Maison,239.0,680000.0,2845.19,2024-01-15
Beaune,21054,21200,Maison,239.0,680000.0,2845.19,2024-01-15
Longeault-Pluvault,21352,21110,Maison,117.0,241500.0,2064.1,2024-01-11
Dijon,21231,21000,Appartement,41.0,70000.0,1707.32,2024-01-11
Neuilly-lès-Dijon,21452,21800,Maison,93.0,257350.0,2767.2,2024-01-17
Dijon,21231,21000,Appartement,30.0,75000.0,2500.0,2024-01-04
Chenôve,21166,21300,Maison,71.0,160000.0,2253.52,2024-01-05
Commarin,21187,21320,Maison,105.0,209900.0,1999.05,2024-01-09
Commarin,21187,21320,Maison,105.0,209900.0,1999.05,2024-01-09
Dijon,21231,21000,Appartement,52.0,180700.0,3475.0,2024-01-23
Dijon,21231,21000,Appartement,72.0,255550.0,3549.31,2024-01-19
Fontaine-lès-Dijon,21278,21121,Maison,107.0,343200.0,3207.48,2024-01-08
La Roche-en-Brenil,21525,21530,Maison,135.0,250000.0,1851.85,2024-01-15
Meursault,21412,21190,Maison,79.0,220000.0,2784.81,2024-01-05
Dijon,21231,21000,Appartement,106.0,464000.0,4377.36,2024-01-12
Dijon,21231,21000,Appartement,53.0,105000.0,1981.13,2024-01-05
Dijon,21231,21000,Appartement,68.0,208700.0,3069.12,2024-01-18
Chevigny-Saint-Sauveur,21171,21800,Maison,147.0,413250.0,2811.22,2024-01-10
Saint-Jean-de-Losne,21554,21170,Appartement,60.0,57450.0,957.5,2024-01-04
Dijon,21231,21000,Appartement,53.0,141000.0,2660.38,2024-01-05
Beaune,21054,21200,Maison,88.0,205000.0,2329.55,2024-01-11
Dijon,21231,21000,Appartement,46.0,167500.0,3641.3,2024-01-12
Poinçon-lès-Larrey,21488,21330,Maison,82.0,10000.0,121.95,2024-01-20
Poinçon-lès-Larrey,21488,21330,Maison,82.0,10000.0,121.95,2024-01-20
Dijon,21231,21000,Appartement,116.0,292500.0,2521.55,2024-01-05
Dijon,21231,21000,Appartement,38.0,185000.0,4868.42,2024-01-12
Dijon,21231,21000,Appartement,83.0,133000.0,1602.41,2024-01-11
Dijon,21231,21000,Appartement,41.0,105700.0,2578.05,2024-01-10
La Motte-Ternant,21445,21210,Maison,79.0,58000.0,734.18,2024-01-15
Chenôve,21166,21300,Appartement,55.0,85000.0,1545.45,2024-01-23
Dijon,21231,21000,Maison,89.0,225000.0,2528.09,2024-01-15
Dijon,21231,21000,Appartement,64.0,170000.0,2656.25,2024-01-10
Lamarche-sur-Saône,21337,21760,Maison,93.0,173000.0,1860.22,2024-01-15
Dijon,21231,21000,Appartement,43.0,139000.0,3232.56,2024-01-11
Dijon,21231,21000,Maison,110.0,567600.0,5160.0,2024-01-12
Dijon,21231,21000,Maison,110.0,567600.0,5160.0,2024-01-12
Dijon,21231,21000,Appartement,22.0,102300.0,4650.0,2024-01-26
Is-sur-Tille,21317,21120,Maison,113.0,128000.0,1132.74,2024-01-16
Dijon,21231,21000,Appartement,28.0,71500.0,2553.57,2024-01-10
Dijon,21231,21000,Appartement,37.0,124294.0,3359.3,2024-01-05
Neuilly-lès-Dijon,21452,21800,Maison,111.0,292000.0,2630.63,2024-01-08
Dijon,21231,21000,Appartement,26.0,94000.0,3615.38,2024-01-10
Frôlois,21288,21150,Maison,145.0,20400.0,140.69,2024-01-17
Frôlois,21288,21150,Maison,145.0,20400.0,140.69,2024-01-17
Vonges,21713,21270,Maison,17.0,28000.0,1647.06,2024-01-08
Beaune,21054,21200,Maison,99.0,372000.0,3757.58,2024-01-09
Dijon,21231,21000,Appartement,29.0,48400.0,1668.97,2024-01-08
Dijon,21231,21000,Appartement,20.0,175000.0,8750.0,2024-01-25
Dijon,21231,21000,Appartement,22.0,175000.0,7954.55,2024-01-25
Genlis,21292,21110,Appartement,56.0,91000.0,1625.0,2024-01-12
Vielverge,21680,21270,Maison,74.0,54000.0,729.73,2024-01-11
Auxonne,21038,21130,Maison,102.0,230700.0,2261.76,2024-01-15
Voulaines-les-Templiers,21717,21290,Maison,168.0,27000.0,160.71,2024-01-23
Dijon,21231,21000,Appartement,57.0,114000.0,2000.0,2024-01-12
Dijon,21231,21000,Appartement,60.0,83500.0,1391.67,2024-01-03
Dijon,21231,21000,Appartement,60.0,83500.0,1391.67,2024-01-03
Dijon,21231,21000,Appartement,42.0,83500.0,1988.1,2024-01-03
Dijon,21231,21000,Appartement,33.0,83500.0,2530.3,2024-01-03
Dijon,21231,21000,Appartement,80.0,83500.0,1043.75,2024-01-03
Dijon,21231,21000,Appartement,30.0,83500.0,2783.33,2024-01-03
Dijon,21231,21000,Appartement,28.0,63000.0,2250.0,2024-01-03
Dijon,21231,21000,Appartement,56.0,120980.0,2160.36,2024-01-05
Bussy-le-Grand,21122,21150,Maison,92.0,359810.7,3910.99,2024-01-25
Dijon,21231,21000,Maison,77.0,268500.0,3487.01,2024-01-12
Dijon,21231,21000,Maison,97.0,300000.0,3092.78,2024-01-12
Villars-et-Villenotte,21689,21140,Maison,170.0,285750.0,1680.88,2024-01-19
Marsannay-la-Côte,21390,21160,Maison,95.0,233000.0,2452.63,2024-01-19
Chenôve,21166,21300,Appartement,65.0,83000.0,1276.92,2024-01-24
Dijon,21231,21000,Appartement,36.0,405450.0,11262.5,2024-01-25
Dijon,21231,21000,Appartement,32.0,405450.0,12670.31,2024-01-25
Dijon,21231,21000,Appartement,42.0,405450.0,9653.57,2024-01-25
Dijon,21231,21000,Appartement,25.0,120000.0,4800.0,2024-01-10
Montbard,21425,21500,Appartement,79.0,103000.0,1303.8,2024-01-25
Villers-la-Faye,21698,21700,Maison,90.0,246500.0,2738.89,2024-01-16
Villargoix,21687,21210,Maison,142.0,46112.0,324.73,2024-01-09
Blaisy-Haut,21081,21540,Maison,121.0,170000.0,1404.96,2024-01-11
Dijon,21231,21000,Maison,44.0,161000.0,3659.09,2024-01-25
Thorey-sous-Charny,21633,21350,Maison,150.0,120000.0,800.0,2024-01-11
Morey-Saint-Denis,21442,21220,Maison,150.0,230000.0,1533.33,2024-01-10
Dijon,21231,21000,Appartement,14.0,57000.0,4071.43,2024-01-22
Diénay,21230,21120,Maison,99.0,269000.0,2717.17,2024-01-24
Villers-la-Faye,21698,21700,Maison,122.0,326950.0,2679.92,2024-01-12
Fontaine-lès-Dijon,21278,21121,Appartement,70.0,252000.0,3600.0,2024-01-11
Boussenois,21096,21260,Maison,188.0,231500.0,1231.38,2024-01-22
Dijon,21231,21000,Appartement,85.0,196050.0,2306.47,2024-01-12
Dijon,21231,21000,Appartement,30.0,95000.0,3166.67,2024-01-16
Liernais,21349,21430,Maison,195.0,30000.0,153.85,2024-01-10
Saint-Apollinaire,21540,21850,Maison,89.0,240000.0,2696.63,2024-01-12
Dijon,21231,21000,Appartement,63.0,127500.0,2023.81,2024-01-04
Dijon,21231,21000,Appartement,73.0,127500.0,1746.58,2024-01-04
Dijon,21231,21000,Appartement,52.0,141100.0,2713.46,2024-01-22
Reulle-Vergy,21523,21220,Maison,126.0,112000.0,888.89,2024-01-19
Dijon,21231,21000,Appartement,54.0,133000.0,2462.96,2024-01-03
Cussy-la-Colonne,21221,21360,Maison,40.0,15000.0,375.0,2024-01-25
Bessey-lès-Cîteaux,21067,21110,Maison,113.0,272000.0,2407.08,2024-01-11
Lamargelle,21338,21440,Maison,107.0,91000.0,850.47,2024-01-05
Vitteaux,21710,21350,Appartement,32.0,96000.0,3000.0,2024-01-15
Vitteaux,21710,21350,Appartement,87.0,96000.0,1103.45,2024-01-15
Vitteaux,21710,21350,Appartement,25.0,96000.0,3840.0,2024-01-15
Vitteaux,21710,21350,Appartement,25.0,96000.0,3840.0,2024-01-15
Dijon,21231,21000,Appartement,20.0,120001.0,6000.05,2024-01-19
Fontaine-lès-Dijon,21278,21121,Appartement,70.0,124000.0,1771.43,2024-01-09
Dijon,21231,21000,Appartement,38.0,224000.0,5894.74,2024-01-24
Beaune,21054,21200,Maison,140.0,590000.0,4214.29,2024-01-08
Bretigny,21107,21490,Maison,202.0,732000.0,3623.76,2024-01-17
Bretigny,21107,21490,Maison,202.0,732000.0,3623.76,2024-01-17
Chenôve,21166,21300,Maison,128.0,390000.0,3046.88,2024-01-24
Chevigny-Saint-Sauveur,21171,21800,Appartement,60.0,172100.0,2868.33,2024-01-11
Les Goulles,21303,21520,Maison,98.0,59750.0,609.69,2024-01-16
Chevigny-Saint-Sauveur,21171,21800,Maison,130.0,275700.0,2120.77,2024-01-11
Dijon,21231,21000,Appartement,10.0,31780.0,3178.0,2024-01-19
Lucenay-le-Duc,21358,21150,Maison,210.0,304000.0,1447.62,2024-01-13
Échenon,21239,21170,Maison,100.0,235020.0,2350.2,2024-01-11
Toutry,21642,21460,Maison,143.0,223100.0,1560.14,2024-01-10
Toutry,21642,21460,Maison,143.0,223100.0,1560.14,2024-01-10
Marsannay-la-Côte,21390,21160,Maison,82.0,234100.0,2854.88,2024-01-17
Chevigny-Saint-Sauveur,21171,21800,Appartement,20.0,53220.0,2661.0,2024-01-17
Meilly-sur-Rouvres,21399,21320,Maison,80.0,45000.0,562.5,2024-01-10
Saulieu,21584,21210,Maison,66.0,85000.0,1287.88,2024-01-12
Dijon,21231,21000,Appartement,64.0,185000.0,2890.62,2024-01-05
Chenôve,21166,21300,Appartement,71.0,108430.0,1527.18,2024-01-15
Dijon,21231,21000,Appartement,47.0,145300.0,3091.49,2024-01-18
Arnay-le-Duc,21023,21230,Maison,110.0,80000.0,727.27,2024-01-09
Talant,21617,21240,Maison,93.0,280000.0,3010.75,2024-01-11
Dijon,21231,21000,Maison,66.0,352500.0,5340.91,2024-01-15
Dijon,21231,21000,Appartement,75.0,253700.0,3382.67,2024-01-15
Jallanges,21322,21250,Maison,68.0,42000.0,617.65,2024-01-29
Jallanges,21322,21250,Maison,68.0,42000.0,617.65,2024-01-29
Dijon,21231,21000,Appartement,46.0,105000.0,2282.61,2024-01-19
Dijon,21231,21000,Appartement,29.0,119514.0,4121.17,2024-01-12
Montberthault,21426,21460,Maison,120.0,222000.0,1850.0,2024-01-17
Remilly-sur-Tille,21521,21560,Maison,100.0,285000.0,2850.0,2024-01-15
Chevigny-Saint-Sauveur,21171,21800,Maison,128.0,299950.0,2343.36,2024-01-19
Mesmont,21406,21540,Maison,153.0,266000.0,1738.56,2024-01-30
Saint-Seine-l'Abbaye,21573,21440,Maison,75.0,210000.0,2800.0,2024-01-13
Dijon,21231,21000,Appartement,65.0,113000.0,1738.46,2024-01-12
Dijon,21231,21000,Appartement,78.0,66000.0,846.15,2024-01-12
Remilly-sur-Tille,21521,21560,Maison,161.0,558000.0,3465.84,2024-01-17
Dijon,21231,21000,Appartement,37.0,165200.0,4464.86,2024-01-22
Dijon,21231,21000,Appartement,25.0,52500.0,2100.0,2024-01-29
Chevigny-Saint-Sauveur,21171,21800,Appartement,27.0,78100.0,2892.59,2024-01-25
Savigny-le-Sec,21591,21380,Maison,97.0,296800.0,3059.79,2024-01-26
Dijon,21231,21000,Appartement,51.0,108200.0,2121.57,2024-01-19
Dijon,21231,21000,Appartement,53.0,165000.0,3113.21,2024-01-23
Dijon,21231,21000,Appartement,65.0,171150.0,2633.08,2024-01-22
Bonnencontre,21089,21250,Maison,135.0,205300.0,1520.74,2024-01-19
Dijon,21231,21000,Appartement,80.0,169000.0,2112.5,2024-01-19
Chevigny-en-Valière,21170,21200,Maison,94.0,231610.0,2463.94,2024-01-24
Dijon,21231,21000,Appartement,18.0,106500.0,5916.67,2024-01-19
Dijon,21231,21000,Appartement,39.0,104000.0,2666.67,2024-01-19
Saint-Bernard,21542,21700,Maison,88.0,258200.0,2934.09,2024-01-23
Dijon,21231,21000,Appartement,39.0,95500.0,2448.72,2024-01-17
Arcenant,21017,21700,Maison,60.0,145000.0,2416.67,2024-01-25
Nuits-Saint-Georges,21464,21700,Appartement,31.0,74500.0,2403.23,2024-01-17
Arnay-le-Duc,21023,21230,Maison,90.0,145000.0,1611.11,2024-01-16
Dijon,21231,21000,Appartement,52.0,114000.0,2192.31,2024-01-20
Mâlain,21373,21410,Maison,105.0,209000.0,1990.48,2024-01-19
Précy-sous-Thil,21505,21390,Maison,93.0,70000.0,752.69,2024-01-24
Dijon,21231,21000,Appartement,34.0,103500.0,3044.12,2024-01-09
Chevigny-Saint-Sauveur,21171,21800,Maison,112.0,262250.0,2341.52,2024-01-24
Frôlois,21288,21150,Maison,140.0,205500.0,1467.86,2024-01-12
Frôlois,21288,21150,Maison,140.0,205500.0,1467.86,2024-01-12
Aubigny-lès-Sombernon,21033,21540,Maison,18.0,55000.0,3055.56,2024-01-22
Aubigny-lès-Sombernon,21033,21540,Maison,18.0,55000.0,3055.56,2024-01-22
Dijon,21231,21000,Appartement,22.0,87000.0,3954.55,2024-01-29
Dijon,21231,21000,Appartement,21.0,71300.0,3395.24,2024-01-12
Longvic,21355,21600,Maison,95.0,190000.0,2000.0,2024-01-26
Dijon,21231,21000,Appartement,100.0,325000.0,3250.0,2024-01-11
Détain-et-Bruant,21228,21220,Maison,185.0,296900.0,1604.86,2024-01-19
Détain-et-Bruant,21228,21220,Maison,185.0,296900.0,1604.86,2024-01-19
Détain-et-Bruant,21228,21220,Maison,185.0,296900.0,1604.86,2024-01-19
Dijon,21231,21000,Maison,105.0,380000.0,3619.05,2024-01-09
Villy-en-Auxois,21707,21350,Appartement,62.0,230000.0,3709.68,2024-01-09
Villy-en-Auxois,21707,21350,Appartement,122.0,230000.0,1885.25,2024-01-09
Villy-en-Auxois,21707,21350,Appartement,82.0,230000.0,2804.88,2024-01-09
Villy-en-Auxois,21707,21350,Appartement,123.0,230000.0,1869.92,2024-01-09
Villy-en-Auxois,21707,21350,Appartement,72.0,230000.0,3194.44,2024-01-09
Villy-en-Auxois,21707,21350,Appartement,132.0,230000.0,1742.42,2024-01-09
Villy-en-Auxois,21707,21350,Appartement,92.0,230000.0,2500.0,2024-01-09
Pothières,21499,21400,Maison,82.0,75500.0,920.73,2024-01-17
Quetigny,21515,21800,Appartement,69.0,246200.0,3568.12,2024-01-09
Dijon,21231,21000,Appartement,61.0,289000.0,4737.7,2024-01-24
Dijon,21231,21000,Appartement,58.0,289000.0,4982.76,2024-01-24
Viserny,21709,21500,Maison,46.0,59000.0,1282.61,2024-01-27
Talmay,21618,21270,Maison,97.0,120000.0,1237.11,2024-01-10
Talmay,21618,21270,Maison,97.0,120000.0,1237.11,2024-01-10
Dijon,21231,21000,Appartement,72.0,107000.0,1486.11,2024-01-25
Dijon,21231,21000,Appartement,66.0,181000.0,2742.42,2024-01-17
Marcilly-sur-Tille,21383,21120,Maison,140.0,255000.0,1821.43,2024-01-30
Lux,21361,21120,Maison,82.0,100000.0,1219.51,2024-01-31
Talant,21617,21240,Appartement,60.0,128500.0,2141.67,2024-01-19
Dijon,21231,21000,Appartement,68.0,259000.0,3808.82,2024-01-29
Quetigny,21515,21800,Appartement,54.0,86500.0,1601.85,2024-01-19
Marey-sur-Tille,21385,21120,Maison,144.0,161000.0,1118.06,2024-01-26
Dijon,21231,21000,Appartement,82.0,207000.0,2524.39,2024-01-19
Villedieu,21693,21330,Maison,20.0,15000.0,750.0,2024-01-08
Villedieu,21693,21330,Maison,20.0,15000.0,750.0,2024-01-08
Dijon,21231,21000,Appartement,55.0,119000.0,2163.64,2024-01-15
Dijon,21231,21000,Appartement,67.0,135000.0,2014.93,2024-01-26
Saffres,21537,21350,Maison,130.0,196059.3,1508.15,2024-01-31
Fixin,21265,21220,Maison,160.0,475000.0,2968.75,2024-01-18
Clamerey,21177,21390,Maison,70.0,61000.0,871.43,2024-01-30
Dompierre-en-Morvan,21232,21390,Maison,90.0,142000.0,1577.78,2024-02-02
Dijon,21231,21000,Maison,64.0,200000.0,3125.0,2024-01-23
Belleneuve,21060,21310,Maison,115.0,310500.0,2700.0,2024-01-19
Quetigny,21515,21800,Maison,81.0,279450.0,3450.0,2024-01-19
Talant,21617,21240,Maison,192.0,613000.0,3192.71,2024-01-19
Longecourt-en-Plaine,21353,21110,Maison,85.0,260000.0,3058.82,2024-01-17
Dijon,21231,21000,Appartement,111.0,209000.0,1882.88,2024-01-24
Épagny,21245,21380,Maison,100.0,272150.0,2721.5,2024-01-17
Dijon,21231,21000,Appartement,37.0,90000.0,2432.43,2024-01-18
Beaune,21054,21200,Appartement,64.0,140000.0,2187.5,2024-01-22
Dijon,21231,21000,Appartement,73.0,360000.0,4931.51,2024-01-25
Beaune,21054,21200,Maison,70.0,170000.0,2428.57,2024-02-02
Beaune,21054,21200,Maison,70.0,170000.0,2428.57,2024-02-02
Longvic,21355,21600,Appartement,58.0,65600.0,1131.03,2024-01-24
Dijon,21231,21000,Appartement,35.0,95000.0,2714.29,2024-02-01
Dijon,21231,21000,Appartement,68.0,82455.0,1212.57,2024-01-09
Dijon,21231,21000,Appartement,49.0,122000.0,2489.8,2024-02-01
Dijon,21231,21000,Appartement,70.0,150000.0,2142.86,2024-01-23
Dijon,21231,21000,Maison,42.0,202000.0,4809.52,2024-01-24
Quetigny,21515,21800,Appartement,54.0,83550.0,1547.22,2024-01-18
Brazey-en-Plaine,21103,21470,Maison,180.0,240000.0,1333.33,2024-01-31
Neuilly-lès-Dijon,21452,21800,Maison,95.0,252100.0,2653.68,2024-01-26
Fontaine-lès-Dijon,21278,21121,Appartement,47.0,142000.0,3021.28,2024-01-31
Auxonne,21038,21130,Maison,93.0,200000.0,2150.54,2024-01-15
Auxonne,21038,21130,Maison,93.0,200000.0,2150.54,2024-01-15
Bligny-sur-Ouche,21087,21360,Maison,53.0,40000.0,754.72,2024-01-26
Dijon,21231,21000,Appartement,39.0,132000.0,3384.62,2024-01-25
Marcilly-sur-Tille,21383,21120,Appartement,42.0,450000.0,10714.29,2024-02-02
Marcilly-sur-Tille,21383,21120,Appartement,157.0,450000.0,2866.24,2024-02-02
Marcilly-sur-Tille,21383,21120,Appartement,22.0,450000.0,20454.55,2024-02-02
Marcilly-sur-Tille,21383,21120,Appartement,63.0,450000.0,7142.86,2024-02-02
Marcilly-sur-Tille,21383,21120,Appartement,55.0,450000.0,8181.82,2024-02-02
Marcilly-sur-Tille,21383,21120,Appartement,37.0,450000.0,12162.16,2024-02-02
Savigny-lès-Beaune,21590,21420,Maison,89.0,323900.0,3639.33,2024-01-25
Vertault,21671,21330,Maison,140.0,121000.0,864.29,2024-01-24
Nolay,21461,21340,Maison,68.0,162000.0,2382.35,2024-01-30
Nolay,21461,21340,Maison,68.0,162000.0,2382.35,2024-01-30
Dijon,21231,21000,Appartement,50.0,60000.0,1200.0,2024-01-19
Dijon,21231,21000,Appartement,85.0,81500.0,958.82,2024-01-29
Talant,21617,21240,Appartement,32.0,84000.0,2625.0,2024-01-24
Prâlon,21504,21410,Maison,90.0,76000.0,844.44,2024-01-12
Dijon,21231,21000,Appartement,60.0,172000.0,2866.67,2024-01-26
Dijon,21231,21000,Maison,164.0,403000.0,2457.32,2024-01-15
Heuilley-sur-Saône,21316,21270,Maison,58.0,88500.0,1525.86,2024-01-24
Belleneuve,21060,21310,Maison,100.0,175000.0,1750.0,2024-01-25
Dijon,21231,21000,Appartement,72.0,218000.0,3027.78,2024-01-31
Dijon,21231,21000,Appartement,24.0,58000.0,2416.67,2024-01-25
