commune,code_commune,code_postal,type_local,surface_m2,valeur_fonciere,prix_m2,date_mutation
Canteleu,76157,76380,Appartement,92.0,162000.0,1760.87,2024-01-03
Petit-Caux,76618,76630,Maison,139.0,208950.0,1503.24,2024-01-05
Dieppe,76217,76200,Appartement,42.0,110000.0,2619.05,2024-01-05
Rouen,76540,76000,Appartement,56.0,225000.0,4017.86,2024-01-05
Envermeu,76235,76630,Maison,66.0,96000.0,1454.55,2024-01-05
Bois-Guillaume,76108,76230,Appartement,80.0,154500.0,1931.25,2024-01-08
Canteleu,76157,76380,Maison,88.0,176200.0,2002.27,2024-01-05
Dieppe,76217,76200,Maison,103.0,232000.0,2252.43,2024-01-08
Petit-Caux,76618,76370,Maison,98.0,250000.0,2551.02,2024-01-06
Petit-Caux,76618,76370,Maison,98.0,250000.0,2551.02,2024-01-06
Haudricourt,76344,76390,Maison,120.0,105000.0,875.0,2024-01-05
Saint-Vaast-d'Équiqueville,76652,76510,Maison,69.0,127200.0,1843.48,2024-01-06
Saint-Vaast-d'Équiqueville,76652,76510,Maison,69.0,127200.0,1843.48,2024-01-06
Grumesnil,76332,76440,Maison,66.0,110000.0,1666.67,2024-01-05
Cuy-Saint-Fiacre,76208,76220,Maison,112.0,243500.0,2174.11,2024-01-04
Cuy-Saint-Fiacre,76208,76220,Maison,112.0,243500.0,2174.11,2024-01-04
Cuy-Saint-Fiacre,76208,76220,Maison,112.0,243500.0,2174.11,2024-01-04
Bihorel,76095,76420,Appartement,72.0,115632.0,1606.0,2024-01-04
Maromme,76410,76150,Maison,60.0,137750.0,2295.83,2024-01-09
Maromme,76410,76150,Maison,60.0,137750.0,2295.83,2024-01-09
Rouen,76540,76000,Maison,52.0,166000.0,3192.31,2024-01-10
Varengeville-sur-Mer,76720,76119,Appartement,62.0,281840.0,4545.81,2024-01-08
Étaimpuis,76249,76850,Maison,96.0,238800.0,2487.5,2024-01-04
Étaimpuis,76249,76850,Maison,96.0,238800.0,2487.5,2024-01-04
Quincampoix,76517,76230,Maison,100.0,245000.0,2450.0,2024-01-05
Rouen,76540,76100,Maison,68.0,170000.0,2500.0,2024-01-10
Isneauville,76377,76230,Maison,97.0,279500.0,2881.44,2024-01-11
Bois-Guillaume,76108,76230,Appartement,46.0,141500.0,3076.09,2024-01-11
Sotteville-lès-Rouen,76681,76300,Maison,116.0,172100.0,1483.62,2024-01-08
Beauvoir-en-Lyons,76067,76220,Maison,210.0,218980.0,1042.76,2024-01-14
Petit-Couronne,76497,76650,Appartement,60.0,65000.0,1083.33,2024-01-08
Canteleu,76157,76380,Maison,128.0,267700.0,2091.41,2024-01-05
Dieppe,76217,76200,Appartement,44.0,70500.0,1602.27,2024-01-12
Boos,76116,76520,Maison,90.0,253600.0,2817.78,2024-01-04
Saint-Étienne-du-Rouvray,76575,76800,Maison,32.0,295000.0,9218.75,2024-01-03
Saint-Étienne-du-Rouvray,76575,76800,Maison,118.0,295000.0,2500.0,2024-01-03
Sotteville-lès-Rouen,76681,76300,Maison,70.0,161000.0,2300.0,2024-01-08
Sotteville-lès-Rouen,76681,76300,Maison,60.0,112000.0,1866.67,2024-01-10
Mesnil-Mauger,76432,76440,Maison,37.0,45000.0,1216.22,2024-01-10
Petit-Caux,76618,76630,Maison,68.0,337499.0,4963.22,2024-01-11
Petit-Caux,76618,76630,Maison,152.0,337499.0,2220.39,2024-01-11
Petit-Caux,76618,76630,Maison,68.0,337499.0,4963.22,2024-01-11
Petit-Caux,76618,76630,Maison,152.0,337499.0,2220.39,2024-01-11
Rouen,76540,76100,Appartement,62.0,88000.0,1419.35,2024-01-11
Rouen,76540,76100,Maison,53.0,205000.0,3867.92,2024-01-12
Rouen,76540,76000,Appartement,19.0,25000.0,1315.79,2024-01-12
Saint-André-sur-Cailly,76555,76690,Maison,104.0,255000.0,2451.92,2024-01-15
Saint-André-sur-Cailly,76555,76690,Maison,104.0,255000.0,2451.92,2024-01-15
Vatierville,76724,76270,Maison,90.0,172200.0,1913.33,2024-01-05
Elbeuf,76231,76500,Maison,130.0,267000.0,2053.85,2024-01-05
Le Mesnil-Esnard,76429,76240,Maison,114.0,305000.0,2675.44,2024-01-11
Bosc-le-Hard,76125,76850,Appartement,70.0,103000.0,1471.43,2024-01-05
Notre-Dame-du-Parc,76478,76590,Maison,42.0,63000.0,1500.0,2024-01-08
Saint-Aubin-Épinay,76560,76160,Maison,81.0,220000.0,2716.05,2024-01-09
Le Grand-Quevilly,76322,76120,Maison,85.0,236800.0,2785.88,2024-01-15
Saint-Martin-de-Boscherville,76614,76840,Maison,153.0,447000.0,2921.57,2024-01-09
Saint-Martin-de-Boscherville,76614,76840,Maison,153.0,447000.0,2921.57,2024-01-09
Rouen,76540,76100,Appartement,96.0,126760.0,1320.42,2024-01-08
Saint-Étienne-du-Rouvray,76575,76800,Appartement,23.0,56500.0,2456.52,2024-01-10
Oissel,76484,76350,Maison,78.0,156400.0,2005.13,2024-01-12
Rouen,76540,76000,Appartement,25.0,70000.0,2800.0,2024-01-10
Sotteville-lès-Rouen,76681,76300,Maison,83.0,248100.0,2989.16,2024-01-12
Rouen,76540,76000,Appartement,21.0,70000.0,3333.33,2024-01-08
Elbeuf,76231,76500,Appartement,99.0,131000.0,1323.23,2024-01-10
Rouen,76540,76100,Appartement,17.0,55000.0,3235.29,2024-01-12
Cléon,76178,76410,Maison,81.0,176300.0,2176.54,2024-01-05
Canteleu,76157,76380,Maison,147.0,275000.0,1870.75,2024-01-08
Canteleu,76157,76380,Maison,147.0,275000.0,1870.75,2024-01-08
Saint-Denis-le-Thiboult,76573,76116,Maison,94.0,215000.0,2287.23,2024-01-12
Saint-Denis-le-Thiboult,76573,76116,Maison,94.0,215000.0,2287.23,2024-01-12
Notre-Dame-de-Bondeville,76474,76960,Appartement,42.0,94500.0,2250.0,2024-01-04
Dieppe,76217,76200,Maison,101.0,211250.0,2091.58,2024-01-05
Auzouville-sur-Saâne,76047,76730,Maison,39.0,55120.0,1413.33,2024-01-09
Montmain,76448,76520,Maison,88.0,270000.0,3068.18,2024-01-08
Rouen,76540,76100,Appartement,62.0,130000.0,2096.77,2024-01-15
Goupillières,76311,76570,Maison,173.0,295000.0,1705.2,2024-01-09
Franqueville-Saint-Pierre,76475,76520,Maison,111.0,348000.0,3135.14,2024-01-08
Le Mesnil-Esnard,76429,76240,Appartement,36.0,121500.0,3375.0,2024-01-04
Rouen,76540,76000,Appartement,53.0,75028.3,1415.63,2024-01-16
Quincampoix,76517,76230,Maison,48.0,160000.0,3333.33,2024-01-15
Le Petit-Quevilly,76498,76140,Maison,59.0,114500.0,1940.68,2024-01-16
Sotteville-lès-Rouen,76681,76300,Appartement,21.0,49400.0,2352.38,2024-01-10
Buchy,76146,76750,Maison,139.0,215000.0,1546.76,2024-01-13
Buchy,76146,76750,Maison,139.0,215000.0,1546.76,2024-01-13
Rouen,76540,76100,Appartement,84.0,110000.0,1309.52,2024-01-10
Isneauville,76377,76230,Maison,90.0,120000.0,1333.33,2024-01-05
Rouen,76540,76000,Appartement,42.0,104850.0,2496.43,2024-01-09
Duclair,76222,76480,Maison,85.0,182780.0,2150.35,2024-01-03
Bully,76147,76270,Maison,157.0,111000.0,707.01,2024-01-13
Bully,76147,76270,Maison,157.0,111000.0,707.01,2024-01-13
Pavilly,76495,76570,Maison,73.0,93000.0,1273.97,2024-01-05
Darnétal,76212,76160,Maison,42.0,132000.0,3142.86,2024-01-12
Déville-lès-Rouen,76216,76250,Appartement,70.0,122500.0,1750.0,2024-01-05
Rouen,76540,76000,Appartement,21.0,126000.0,6000.0,2024-01-05
Nesle-Normandeuse,76460,76340,Maison,82.0,105000.0,1280.49,2024-01-15
Le Grand-Quevilly,76322,76120,Maison,68.0,180000.0,2647.06,2024-01-03
Le Mesnil-Esnard,76429,76240,Appartement,45.0,151950.0,3376.67,2024-01-08
Petit-Couronne,76497,76650,Appartement,70.0,157000.0,2242.86,2024-01-10
Le Petit-Quevilly,76498,76140,Appartement,57.0,113000.0,1982.46,2024-01-10
Petit-Couronne,76497,76650,Appartement,63.0,138250.0,2194.44,2024-01-10
Oissel,76484,76350,Appartement,61.0,60000.0,983.61,2024-01-15
Saint-Étienne-du-Rouvray,76575,76800,Maison,125.0,233990.0,1871.92,2024-01-12
Oissel,76484,76350,Maison,90.0,149900.0,1665.56,2024-01-11
Rouen,76540,76000,Appartement,21.0,107474.0,5117.81,2024-01-08
Darnétal,76212,76160,Appartement,93.0,225600.0,2425.81,2024-01-05
Franqueville-Saint-Pierre,76475,76520,Appartement,62.0,182000.0,2935.48,2024-01-12
Sotteville-lès-Rouen,76681,76300,Maison,57.0,222000.0,3894.74,2024-01-16
Déville-lès-Rouen,76216,76250,Maison,67.0,167900.0,2505.97,2024-01-15
Saint-Étienne-du-Rouvray,76575,76800,Maison,75.0,140000.0,1866.67,2024-01-15
Sotteville-lès-Rouen,76681,76300,Maison,79.0,147000.0,1860.76,2024-01-16
Dieppe,76217,76200,Appartement,30.0,115000.0,3833.33,2024-01-04
Dieppe,76217,76200,Appartement,30.0,115000.0,3833.33,2024-01-04
Dieppe,76217,76200,Appartement,30.0,300000.0,10000.0,2024-01-04
Dieppe,76217,76200,Appartement,30.0,300000.0,10000.0,2024-01-04
Tourville-la-Rivière,76705,76410,Maison,129.0,286000.0,2217.05,2024-01-15
Saint-Pierre-lès-Elbeuf,76640,76320,Maison,62.0,144200.0,2325.81,2024-01-10
Déville-lès-Rouen,76216,76250,Appartement,17.0,54000.0,3176.47,2024-01-09
Rouen,76540,76000,Appartement,81.0,230200.0,2841.98,2024-01-16
Barentin,76057,76360,Maison,135.0,302000.0,2237.04,2024-01-08
Rouen,76540,76000,Appartement,95.0,214000.0,2252.63,2024-01-10
Houppeville,76367,76770,Maison,77.0,219750.0,2853.9,2024-01-08
Darnétal,76212,76160,Appartement,75.0,163350.0,2178.0,2024-01-09
Rouxmesnil-Bouteilles,76545,76370,Appartement,46.0,65000.0,1413.04,2024-01-11
Quincampoix,76517,76230,Maison,268.0,483300.0,1803.36,2024-01-10
Quincampoix,76517,76230,Maison,268.0,483300.0,1803.36,2024-01-10
Rouen,76540,76100,Appartement,81.0,127900.0,1579.01,2024-01-17
Buchy,76146,76750,Maison,80.0,130500.0,1631.25,2024-01-08
Ancourt,76008,76370,Maison,111.0,257900.0,2323.42,2024-01-12
Biville-la-Baignarde,76096,76890,Maison,105.0,246000.0,2342.86,2024-01-17
Biville-la-Baignarde,76096,76890,Maison,105.0,246000.0,2342.86,2024-01-17
Notre-Dame-de-Bondeville,76474,76960,Maison,80.0,138000.0,1725.0,2024-01-08
Saint-Nicolas-d'Aliermont,76624,76510,Maison,150.0,248221.0,1654.81,2024-01-10
Rouen,76540,76000,Appartement,30.0,222000.0,7400.0,2024-01-12
Rouen,76540,76000,Appartement,10.0,222000.0,22200.0,2024-01-12
Dieppe,76217,76200,Appartement,86.0,183100.0,2129.07,2024-01-08
Déville-lès-Rouen,76216,76250,Maison,50.0,97700.0,1954.0,2024-01-12
Bosc-Bordel,76120,76750,Maison,111.0,205220.0,1848.83,2024-01-11
Bosc-Bordel,76120,76750,Maison,111.0,205220.0,1848.83,2024-01-11
Grandcourt,76320,76660,Maison,70.0,139030.0,1986.14,2024-01-15
Dieppe,76217,76200,Appartement,70.0,170000.0,2428.57,2024-01-04
Rouen,76540,76000,Appartement,35.0,109250.0,3121.43,2024-01-10
Gournay-en-Bray,76312,76220,Appartement,30.0,42500.0,1416.67,2024-01-05
Saint-Saëns,76648,76680,Maison,140.0,150000.0,1071.43,2024-01-11
Petit-Caux,76618,76630,Maison,160.0,184743.0,1154.64,2024-01-12
Val-de-la-Haye,76717,76380,Maison,95.0,194910.0,2051.68,2024-01-12
Rouen,76540,76000,Maison,72.0,381700.0,5301.39,2024-01-08
Rouen,76540,76000,Appartement,100.0,122500.0,1225.0,2024-01-18
Rouen,76540,76100,Appartement,61.0,133000.0,2180.33,2024-01-09
Dieppe,76217,76200,Maison,140.0,310000.0,2214.29,2024-01-05
Déville-lès-Rouen,76216,76250,Appartement,17.0,50000.0,2941.18,2024-01-11
La Neuville-Chant-d'Oisel,76464,76520,Maison,125.0,243000.0,1944.0,2024-01-17
La Neuville-Chant-d'Oisel,76464,76520,Maison,125.0,243000.0,1944.0,2024-01-17
Rouen,76540,76000,Appartement,42.0,132640.0,3158.1,2024-01-09
Rouen,76540,76000,Appartement,83.0,185000.0,2228.92,2024-01-16
Déville-lès-Rouen,76216,76250,Appartement,82.0,110000.0,1341.46,2024-01-03
Belbeuf,76069,76240,Maison,138.0,348000.0,2521.74,2024-01-15
Le Grand-Quevilly,76322,76120,Maison,62.0,176400.0,2845.16,2024-01-17
Elbeuf,76231,76500,Appartement,25.0,39000.0,1560.0,2024-01-17
Elbeuf,76231,76500,Appartement,163.0,39000.0,239.26,2024-01-17
Haucourt,76343,76440,Maison,67.0,25000.0,373.13,2024-01-16
Haucourt,76343,76440,Maison,67.0,25000.0,373.13,2024-01-16
Dieppe,76217,76200,Appartement,77.0,156050.0,2026.62,2024-01-15
Rouen,76540,76000,Appartement,50.0,122000.0,2440.0,2024-01-16
Biville-la-Baignarde,76096,76890,Maison,120.0,318500.0,2654.17,2024-01-19
Biville-la-Baignarde,76096,76890,Maison,120.0,318500.0,2654.17,2024-01-19
Roumare,76541,76480,Maison,85.0,202500.0,2382.35,2024-01-05
Roumare,76541,76480,Maison,85.0,202500.0,2382.35,2024-01-05
Le Trait,76709,76580,Maison,80.0,133000.0,1662.5,2024-01-04
Le Grand-Quevilly,76322,76120,Maison,73.0,181850.0,2491.1,2024-01-17
Le Grand-Quevilly,76322,76120,Appartement,50.0,107000.0,2140.0,2024-01-16
Saint-Martin-Osmonville,76621,76680,Maison,105.0,222300.0,2117.14,2024-01-16
Saint-Martin-Osmonville,76621,76680,Maison,105.0,222300.0,2117.14,2024-01-16
Saint-Martin-Osmonville,76621,76680,Maison,105.0,222300.0,2117.14,2024-01-16
Petit-Couronne,76497,76650,Appartement,44.0,75000.0,1704.55,2024-01-17
Rouen,76540,76100,Appartement,46.0,83000.0,1804.35,2024-01-19
Blangy-sur-Bresle,76101,76340,Maison,128.0,175250.0,1369.14,2024-01-17
Arques-la-Bataille,76026,76880,Maison,69.0,175000.0,2536.23,2024-01-17
Dieppe,76217,76370,Maison,118.0,199000.0,1686.44,2024-01-16
Le Petit-Quevilly,76498,76140,Maison,60.0,42400.0,706.67,2024-01-17
Rouen,76540,76000,Appartement,23.0,100000.0,4347.83,2024-01-15
Grumesnil,76332,76440,Maison,95.0,147000.0,1547.37,2024-01-15
Les Authieux-sur-le-Port-Saint-Ouen,76039,76520,Maison,141.0,340000.0,2411.35,2024-01-17
Les Authieux-sur-le-Port-Saint-Ouen,76039,76520,Maison,141.0,340000.0,2411.35,2024-01-17
Rouen,76540,76000,Maison,63.0,142000.0,2253.97,2024-01-18
Rouen,76540,76000,Maison,136.0,700000.0,5147.06,2024-01-11
Buchy,76146,76750,Maison,54.0,110000.0,2037.04,2024-01-17
Elbeuf,76231,76500,Maison,104.0,172000.0,1653.85,2024-01-16
Rouen,76540,76100,Maison,32.0,136000.0,4250.0,2024-01-16
Réalcamp,76520,76340,Maison,85.0,130100.0,1530.59,2024-01-12
Bois-d'Ennebourg,76106,76160,Maison,107.0,188500.0,1761.68,2024-01-16
Bois-d'Ennebourg,76106,76160,Maison,107.0,188500.0,1761.68,2024-01-16
Émanville,76234,76570,Maison,125.0,299000.0,2392.0,2024-01-16
Saint-Jacques-sur-Darnétal,76591,76160,Maison,112.0,175000.0,1562.5,2024-01-03
Saint-Jacques-sur-Darnétal,76591,76160,Maison,112.0,175000.0,1562.5,2024-01-03
Rouen,76540,76100,Appartement,34.0,59000.0,1735.29,2024-01-08
Bois-Guillaume,76108,76230,Maison,141.0,310000.0,2198.58,2024-01-16
Rouen,76540,76000,Appartement,28.0,110500.0,3946.43,2024-01-22
Clères,76179,76690,Maison,90.0,120000.0,1333.33,2024-01-10
Moulineaux,76457,76530,Maison,86.0,174100.0,2024.42,2024-01-19
Morgny-la-Pommeraye,76453,76750,Maison,130.0,268000.0,2061.54,2024-01-11
Saint-Pierre-lès-Elbeuf,76640,76320,Appartement,67.0,43000.0,641.79,2024-01-19
Montigny,76446,76380,Maison,136.0,424000.0,3117.65,2024-01-02
Elbeuf,76231,76500,Maison,110.0,113000.0,1027.27,2024-01-16
Elbeuf,76231,76500,Appartement,73.0,63000.0,863.01,2024-01-12
Aumale,76035,76390,Maison,119.0,103000.0,865.55,2024-01-16
Amfreville-la-Mi-Voie,76005,76920,Appartement,75.0,137000.0,1826.67,2024-01-12
Maromme,76410,76150,Appartement,37.0,80000.0,2162.16,2024-01-11
Notre-Dame-de-Bondeville,76474,76960,Maison,60.0,98000.0,1633.33,2024-01-12
Maromme,76410,76150,Maison,34.0,86000.0,2529.41,2024-01-18
Mont-Saint-Aignan,76451,76130,Appartement,90.0,400000.0,4444.44,2024-01-15
Dieppe,76217,76200,Appartement,65.0,123000.0,1892.31,2024-01-16
Rouen,76540,76000,Appartement,82.0,450000.0,5487.8,2024-01-11
Dieppe,76217,76370,Maison,63.0,185000.0,2936.51,2024-01-22
Torcy-le-Grand,76697,76590,Maison,71.0,95850.0,1350.0,2024-01-19
Saint-Pierre-lès-Elbeuf,76640,76320,Appartement,82.0,101070.0,1232.56,2024-01-15
Rouen,76540,76000,Appartement,58.0,92000.0,1586.21,2024-01-22
Arques-la-Bataille,76026,76880,Maison,75.0,140000.0,1866.67,2024-01-22
Bois-Guillaume,76108,76230,Maison,128.0,359900.0,2811.72,2024-01-16
Le Tréport,76711,76470,Maison,31.0,90000.0,2903.23,2024-01-04
Rouxmesnil-Bouteilles,76545,76370,Maison,61.0,129500.0,2122.95,2024-01-10
Le Grand-Quevilly,76322,76120,Appartement,75.0,162000.0,2160.0,2024-01-15
Rouen,76540,76000,Appartement,19.0,52000.0,2736.84,2024-01-04
Caudebec-lès-Elbeuf,76165,76320,Maison,121.0,275000.0,2272.73,2024-01-10
Darnétal,76212,76160,Appartement,50.0,125000.0,2500.0,2024-01-15
Dieppe,76217,76200,Appartement,19.0,57000.0,3000.0,2024-01-16
Maromme,76410,76150,Maison,135.0,290000.0,2148.15,2024-01-04
Rouen,76540,76000,Appartement,136.0,366100.0,2691.91,2024-01-12
Les Grandes-Ventes,76321,76950,Maison,180.0,268000.0,1488.89,2024-01-12
Les Grandes-Ventes,76321,76950,Maison,180.0,268000.0,1488.89,2024-01-12
Gruchet-Saint-Siméon,76330,76810,Maison,96.0,535000.0,5572.92,2024-01-12
Rouen,76540,76100,Maison,39.0,85000.0,2179.49,2024-01-17
Mesnil-Panneville,76433,76570,Maison,95.0,184900.0,1946.32,2024-01-12
Le Petit-Quevilly,76498,76140,Maison,65.0,162000.0,2492.31,2024-01-22
Saint-Étienne-du-Rouvray,76575,76800,Maison,46.0,49000.0,1065.22,2024-01-11
Le Petit-Quevilly,76498,76140,Appartement,59.0,62700.0,1062.71,2024-01-19
Le Grand-Quevilly,76322,76120,Maison,82.0,215000.0,2621.95,2024-01-16
Saint-Pierre-lès-Elbeuf,76640,76320,Maison,130.0,249000.0,1915.38,2024-01-05
Maromme,76410,76150,Appartement,171.0,77000.0,450.29,2024-01-09
Saint-Pierre-de-Varengeville,76636,76480,Maison,65.0,160000.0,2461.54,2024-01-18
Saint-Pierre-de-Varengeville,76636,76480,Maison,65.0,160000.0,2461.54,2024-01-18
Le Petit-Quevilly,76498,76140,Appartement,50.0,113900.0,2278.0,2024-01-19
Dieppe,76217,76370,Appartement,89.0,100000.0,1123.6,2024-01-06
Déville-lès-Rouen,76216,76250,Appartement,66.0,110000.0,1666.67,2024-01-11
Sotteville-lès-Rouen,76681,76300,Maison,89.0,227000.0,2550.56,2024-01-09
Bailly-en-Rivière,76054,76630,Maison,98.0,338000.0,3448.98,2024-01-03
Bailly-en-Rivière,76054,76630,Maison,130.0,338000.0,2600.0,2024-01-03
Bailly-en-Rivière,76054,76630,Maison,58.0,338000.0,5827.59,2024-01-03
Rouen,76540,76000,Maison,65.0,161500.0,2484.62,2024-01-19
Déville-lès-Rouen,76216,76250,Maison,74.0,172000.0,2324.32,2024-01-15
Sotteville-lès-Rouen,76681,76300,Maison,56.0,55000.0,982.14,2024-01-19
Bonsecours,76103,76240,Maison,97.0,301030.0,3103.4,2024-01-15
Malaunay,76402,76770,Maison,80.0,285000.0,3562.5,2024-01-10
Malaunay,76402,76770,Maison,80.0,285000.0,3562.5,2024-01-10
Franqueville-Saint-Pierre,76475,76520,Maison,88.0,225000.0,2556.82,2024-01-19
Le Petit-Quevilly,76498,76140,Appartement,56.0,67500.0,1205.36,2024-01-18
Montville,76452,76710,Maison,199.0,230000.0,1155.78,2024-01-03
Bois-Guillaume,76108,76230,Maison,84.0,340000.0,4047.62,2024-01-23
Rouen,76540,76000,Appartement,84.0,320000.0,3809.52,2024-01-19
Saint-Aubin-lès-Elbeuf,76561,76410,Appartement,68.0,80000.0,1176.47,2024-01-22
Rouen,76540,76000,Appartement,31.0,93000.0,3000.0,2024-01-11
La Feuillie,76263,76220,Maison,55.0,41000.0,745.45,2024-01-08
La Feuillie,76263,76220,Maison,55.0,41000.0,745.45,2024-01-08
La Feuillie,76263,76220,Maison,55.0,41000.0,745.45,2024-01-08
Bois-Guillaume,76108,76230,Appartement,155.0,483000.0,3116.13,2024-01-10
Sotteville-lès-Rouen,76681,76300,Maison,120.0,329300.0,2744.17,2024-01-19
Bosc-le-Hard,76125,76850,Maison,75.0,75000.0,1000.0,2024-01-22
Petit-Caux,76618,76630,Maison,114.0,235000.0,2061.4,2024-01-04
Offranville,76482,76550,Maison,87.0,180000.0,2068.97,2024-01-05
Rouen,76540,76000,Appartement,34.0,81150.0,2386.76,2024-01-19
Rouen,76540,76000,Maison,47.0,96000.0,2042.55,2024-01-20
Montville,76452,76710,Maison,105.0,243000.0,2314.29,2024-01-12
Val-de-Scie,76034,76850,Maison,173.0,247000.0,1427.75,2024-01-12
Val-de-Scie,76034,76850,Maison,173.0,247000.0,1427.75,2024-01-12
Le Petit-Quevilly,76498,76140,Maison,82.0,130000.0,1585.37,2024-01-15
Barentin,76057,76360,Maison,105.0,239000.0,2276.19,2024-01-18
Rouen,76540,76000,Appartement,44.0,61000.0,1386.36,2024-01-10
Longueville-sur-Scie,76397,76590,Maison,92.0,125000.0,1358.7,2024-01-02
Gaillefontaine,76295,76870,Maison,140.0,134600.0,961.43,2024-01-17
Gaillefontaine,76295,76870,Maison,140.0,134600.0,961.43,2024-01-17
Bois-Guillaume,76108,76230,Maison,130.0,360000.0,2769.23,2024-01-18
Montville,76452,76710,Appartement,47.0,399000.0,8489.36,2024-01-19
Montville,76452,76710,Appartement,47.0,399000.0,8489.36,2024-01-19
Montville,76452,76710,Appartement,47.0,399000.0,8489.36,2024-01-19
Montville,76452,76710,Appartement,48.0,399000.0,8312.5,2024-01-19
Rouen,76540,76000,Appartement,20.0,126000.0,6300.0,2024-01-25
Bois-Guillaume,76108,76230,Appartement,43.0,132000.0,3069.77,2024-01-19
Barentin,76057,76360,Maison,87.0,207000.0,2379.31,2024-01-18
Darnétal,76212,76160,Appartement,59.0,133650.0,2265.25,2024-01-19
Rouen,76540,76100,Appartement,41.0,193000.0,4707.32,2024-01-19
Déville-lès-Rouen,76216,76250,Appartement,15.0,45000.0,3000.0,2024-01-12
Saint-Saëns,76648,76680,Maison,71.0,70000.0,985.92,2024-01-17
Malaunay,76402,76770,Maison,70.0,121000.0,1728.57,2024-01-22
La Bouille,76131,76530,Maison,126.0,335000.0,2658.73,2024-01-11
Gournay-en-Bray,76312,76220,Maison,133.0,138500.0,1041.35,2024-01-05
Gournay-en-Bray,76312,76220,Maison,133.0,138500.0,1041.35,2024-01-05
Le Tréport,76711,76470,Maison,74.0,155000.0,2094.59,2024-01-08
Esclavelles,76244,76270,Maison,102.0,196000.0,1921.57,2024-01-05
Esclavelles,76244,76270,Maison,102.0,196000.0,1921.57,2024-01-05
Darnétal,76212,76160,Appartement,20.0,38500.0,1925.0,2024-01-12
Bosc-Guérard-Saint-Adrien,76123,76710,Maison,153.0,286400.0,1871.9,2024-01-09
Rouen,76540,76000,Appartement,36.0,87000.0,2416.67,2024-01-15
Rouen,76540,76000,Appartement,28.0,99500.0,3553.57,2024-01-12
Saint-Léger-du-Bourg-Denis,76599,76160,Maison,104.0,236000.0,2269.23,2024-01-16
Mont-Saint-Aignan,76451,76130,Appartement,80.0,234900.0,2936.25,2024-01-25
Saint-Saëns,76648,76680,Maison,70.0,142500.0,2035.71,2024-01-24
Bois-Guillaume,76108,76230,Appartement,39.0,130000.0,3333.33,2024-01-22
Greuville,76327,76810,Maison,90.0,160400.0,1782.22,2024-01-12
Rouen,76540,76000,Appartement,20.0,77000.0,3850.0,2024-01-08
Criel-sur-Mer,76192,76910,Maison,64.0,179000.0,2796.88,2024-01-19
Criel-sur-Mer,76192,76910,Maison,64.0,179000.0,2796.88,2024-01-19
Rouen,76540,76000,Appartement,86.0,204000.0,2372.09,2024-01-18
Caudebec-lès-Elbeuf,76165,76320,Maison,77.0,63000.0,818.18,2024-01-17
Critot,76200,76680,Maison,84.0,149000.0,1773.81,2024-01-08
Oissel,76484,76350,Maison,56.0,110000.0,1964.29,2024-01-12
Darnétal,76212,76160,Maison,54.0,137200.0,2540.74,2024-01-25
Bonsecours,76103,76240,Appartement,92.0,235000.0,2554.35,2024-01-08
Rouen,76540,76100,Maison,40.0,81500.0,2037.5,2024-01-19
