commune,code_commune,code_postal,type_local,surface_m2,valeur_fonciere,prix_m2,date_mutation
Fontaine,38169,38600,Appartement,63.0,197400.0,3133.33,2024-01-04
La Tronche,38516,38700,Appartement,95.0,218500.0,2300.0,2024-01-05
Moirans,38239,38430,Appartement,87.0,299000.0,3436.78,2024-01-08
Crêts en Belledonne,38439,38830,Maison,108.0,290000.0,2685.19,2024-01-08
Eybens,38158,38320,Appartement,57.0,89000.0,1561.4,2024-01-11
Voiron,38563,38500,Appartement,67.0,198000.0,2955.22,2024-01-11
Grenoble,38185,38100,Maison,85.0,340000.0,4000.0,2024-01-10
Saint-Martin-d'Hères,38421,38400,Appartement,25.0,110000.0,4400.0,2024-01-09
Meylan,38229,38240,Appartement,67.0,171500.0,2559.7,2024-01-09
Saint-Martin-le-Vinoux,38423,38950,Appartement,27.0,35000.0,1296.3,2024-01-11
Grenoble,38185,38000,Appartement,30.0,115500.0,3850.0,2024-01-09
Le Bourg-d'Oisans,38052,38520,Maison,95.0,310800.0,3271.58,2024-01-04
Vourey,38566,38210,Maison,110.0,242000.0,2200.0,2024-01-03
Voiron,38563,38500,Appartement,77.0,159025.0,2065.26,2024-01-08
Saint-Marcellin,38416,38160,Appartement,40.0,250000.0,6250.0,2024-01-05
Saint-Marcellin,38416,38160,Appartement,55.0,250000.0,4545.45,2024-01-05
Saint-Marcellin,38416,38160,Appartement,138.0,250000.0,1811.59,2024-01-05
Saint-Marcellin,38416,38160,Appartement,160.0,250000.0,1562.5,2024-01-05
Chapareillan,38075,38530,Maison,50.0,180000.0,3600.0,2024-01-08
Voiron,38563,38500,Appartement,52.0,100000.0,1923.08,2024-01-12
Voiron,38563,38500,Appartement,32.0,100000.0,3125.0,2024-01-12
Voiron,38563,38500,Appartement,53.0,100000.0,1886.79,2024-01-12
Voiron,38563,38500,Appartement,54.0,100000.0,1851.85,2024-01-12
Voiron,38563,38500,Appartement,53.0,100000.0,1886.79,2024-01-12
Voiron,38563,38500,Appartement,47.0,100000.0,2127.66,2024-01-12
Saint-Étienne-de-Crossey,38383,38960,Appartement,80.0,264413.0,3305.16,2024-01-05
Fontaine,38169,38600,Appartement,85.0,225000.0,2647.06,2024-01-12
Échirolles,38151,38130,Appartement,54.0,57660.0,1067.78,2024-01-15
Fontaine,38169,38600,Appartement,70.0,203450.0,2906.43,2024-01-12
Saint-Martin-d'Hères,38421,38400,Appartement,70.0,148100.0,2115.71,2024-01-11
Fontanil-Cornillon,38170,38120,Appartement,75.0,248400.0,3312.0,2024-01-08
Eybens,38158,38320,Maison,70.0,160000.0,2285.71,2024-01-09
Crolles,38140,38920,Appartement,69.0,113200.0,1640.58,2024-01-04
Varces-Allières-et-Risset,38524,38760,Appartement,73.0,237000.0,3246.58,2024-01-15
Le Pont-de-Claix,38317,38800,Appartement,72.0,92000.0,1277.78,2024-01-12
Échirolles,38151,38130,Appartement,78.0,176300.0,2260.26,2024-01-12
Grenoble,38185,38100,Appartement,68.0,105100.0,1545.59,2024-01-11
La Buisse,38061,38500,Maison,140.0,436000.0,3114.29,2024-01-10
La Tronche,38516,38700,Maison,140.0,610000.0,4357.14,2024-01-17
Grenoble,38185,38100,Appartement,53.0,126000.0,2377.36,2024-01-04
Huez,38191,38750,Appartement,17.0,133100.0,7829.41,2024-01-12
Saint-Pierre-de-Chartreuse,38442,38380,Appartement,26.0,83970.0,3229.62,2024-01-17
Fontaine,38169,38600,Appartement,60.0,105000.0,1750.0,2024-01-12
Vif,38545,38450,Appartement,67.0,304000.0,4537.31,2024-01-12
Sinard,38492,38650,Maison,240.0,348800.0,1453.33,2024-01-15
Rives,38337,38140,Appartement,49.0,56000.0,1142.86,2024-01-09
La Frette,38174,38260,Maison,96.0,240000.0,2500.0,2024-01-12
Voiron,38563,38500,Appartement,68.0,114500.0,1683.82,2024-01-10
Fontaine,38169,38600,Appartement,70.0,172000.0,2457.14,2024-01-15
Saint-Martin-d'Hères,38421,38400,Appartement,86.0,231000.0,2686.05,2024-01-10
Voreppe,38565,38340,Maison,94.0,148200.0,1576.6,2024-01-12
Domène,38150,38420,Appartement,103.0,270500.0,2626.21,2024-01-10
Grenoble,38185,38100,Appartement,59.0,120000.0,2033.9,2024-01-12
Domène,38150,38420,Appartement,61.0,145000.0,2377.05,2024-01-10
Grenoble,38185,38000,Appartement,45.0,118000.0,2622.22,2024-01-15
La Buisse,38061,38500,Maison,109.0,436000.0,4000.0,2024-01-15
Fontaine,38169,38600,Appartement,62.0,98000.0,1580.65,2024-01-12
Grenoble,38185,38100,Appartement,62.0,118000.0,1903.23,2024-01-10
Domène,38150,38420,Appartement,59.0,103200.0,1749.15,2024-01-17
Saint-Siméon-de-Bressieux,38457,38870,Appartement,95.0,144000.0,1515.79,2024-01-16
Les Adrets,38002,38190,Appartement,17.0,51630.0,3037.06,2024-01-08
Pontcharra,38314,38530,Appartement,67.0,195000.0,2910.45,2024-01-10
Saint-Égrève,38382,38120,Appartement,63.0,253000.0,4015.87,2024-01-05
Rives,38337,38140,Appartement,88.0,291500.0,3312.5,2024-01-12
La Mure,38269,38350,Appartement,45.0,55000.0,1222.22,2024-01-05
Saint-Martin-d'Hères,38421,38400,Appartement,64.0,164000.0,2562.5,2024-01-12
Échirolles,38151,38130,Maison,124.0,295000.0,2379.03,2024-01-10
Les Deux Alpes,38253,38860,Appartement,43.0,182000.0,4232.56,2024-01-10
Grenoble,38185,38100,Appartement,68.0,101500.0,1492.65,2024-01-04
Saint-Martin-le-Vinoux,38423,38950,Appartement,82.0,133000.0,1621.95,2024-01-10
Grenoble,38185,38000,Appartement,35.0,98000.0,2800.0,2024-01-08
Seyssinet-Pariset,38485,38170,Maison,57.0,280000.0,4912.28,2024-01-16
Grenoble,38185,38100,Appartement,42.0,84000.0,2000.0,2024-01-12
Grenoble,38185,38100,Appartement,90.0,112327.0,1248.08,2024-01-17
La Tronche,38516,38700,Appartement,50.0,375000.0,7500.0,2024-01-03
La Tronche,38516,38700,Appartement,40.0,375000.0,9375.0,2024-01-03
La Tronche,38516,38700,Appartement,30.0,375000.0,12500.0,2024-01-03
La Tronche,38516,38700,Appartement,18.0,375000.0,20833.33,2024-01-03
Tencin,38501,38570,Appartement,40.0,172000.0,4300.0,2024-01-12
Entre-deux-Guiers,38155,38380,Maison,100.0,130000.0,1300.0,2024-01-11
Saint-Martin-d'Hères,38421,38400,Appartement,65.0,176300.0,2712.31,2024-01-16
Livet-et-Gavet,38212,38220,Maison,100.0,157000.0,1570.0,2024-01-08
Saint-Martin-le-Vinoux,38423,38950,Maison,108.0,271400.0,2512.96,2024-01-08
Grenoble,38185,38100,Appartement,67.0,180000.0,2686.57,2024-01-17
La Buissière,38062,38530,Maison,165.0,558400.0,3384.24,2024-01-11
Villard-de-Lans,38548,38250,Appartement,24.0,67680.0,2820.0,2024-01-09
Grenoble,38185,38000,Appartement,55.0,149000.0,2709.09,2024-01-03
Chichilianne,38103,38930,Maison,45.0,109000.0,2422.22,2024-01-05
Chichilianne,38103,38930,Maison,45.0,109000.0,2422.22,2024-01-05
Grenoble,38185,38000,Appartement,73.0,238000.0,3260.27,2024-01-09
Seyssinet-Pariset,38485,38170,Appartement,86.0,185000.0,2151.16,2024-01-11
Fontaine,38169,38600,Appartement,69.0,60000.0,869.57,2024-01-16
Oris-en-Rattier,38283,38350,Maison,70.0,192000.0,2742.86,2024-01-09
Oris-en-Rattier,38283,38350,Maison,70.0,192000.0,2742.86,2024-01-09
Sassenage,38474,38360,Appartement,71.0,148850.0,2096.48,2024-01-08
Entre-deux-Guiers,38155,38380,Appartement,50.0,128254.5,2565.09,2024-01-05
Crolles,38140,38920,Appartement,63.0,104100.0,1652.38,2024-01-03
Le Pont-de-Claix,38317,38800,Appartement,78.0,71000.0,910.26,2024-01-17
La Buissière,38062,38530,Appartement,72.0,275000.0,3819.44,2024-01-11
Échirolles,38151,38130,Appartement,66.0,181000.0,2742.42,2024-01-09
Échirolles,38151,38130,Appartement,63.0,62000.0,984.13,2024-01-16
Saint-Hilaire-du-Rosier,38394,38840,Maison,96.0,265000.0,2760.42,2024-01-08
Jarrie,38200,38560,Appartement,85.0,209280.0,2462.12,2024-01-12
La Frette,38174,38260,Maison,60.0,181000.0,3016.67,2024-01-15
Saint-Marcellin,38416,38160,Maison,71.0,142100.0,2001.41,2024-01-12
Grenoble,38185,38100,Appartement,19.0,63500.0,3342.11,2024-01-02
Échirolles,38151,38130,Appartement,86.0,201000.0,2337.21,2024-01-05
Saint-Lattier,38410,38840,Maison,120.0,220000.0,1833.33,2024-01-04
Saint-Lattier,38410,38840,Maison,120.0,220000.0,1833.33,2024-01-04
Claix,38111,38640,Maison,100.0,319100.0,3191.0,2024-01-05
Sassenage,38474,38360,Appartement,67.0,86000.0,1283.58,2024-01-22
Les Deux Alpes,38253,38860,Appartement,35.0,173240.0,4949.71,2024-01-13
Échirolles,38151,38130,Appartement,76.0,168000.0,2210.53,2024-01-19
Rives,38337,38140,Maison,114.0,233400.0,2047.37,2024-01-10
Grenoble,38185,38100,Appartement,102.0,170000.0,1666.67,2024-01-03
Livet-et-Gavet,38212,38220,Appartement,68.0,43405.0,638.31,2024-01-12
Grenoble,38185,38100,Appartement,57.0,115000.0,2017.54,2024-01-22
La Mure,38269,38350,Appartement,63.0,80000.0,1269.84,2024-01-12
Saint-Martin-d'Hères,38421,38400,Appartement,69.0,110000.0,1594.2,2024-01-09
Échirolles,38151,38130,Appartement,68.0,180500.0,2654.41,2024-01-18
Crolles,38140,38920,Maison,116.0,460000.0,3965.52,2024-01-11
Crolles,38140,38920,Maison,116.0,460000.0,3965.52,2024-01-11
Saint-Martin-le-Vinoux,38423,38950,Maison,101.0,419000.0,4148.51,2024-01-10
Pontcharra,38314,38530,Appartement,65.0,190000.0,2923.08,2024-01-10
La Tronche,38516,38700,Appartement,51.0,190000.0,3725.49,2024-01-05
Rives,38337,38140,Appartement,71.0,234880.0,3308.17,2024-01-11
Crolles,38140,38920,Appartement,67.0,116400.0,1737.31,2024-01-03
Crolles,38140,38920,Appartement,81.0,109000.0,1345.68,2024-01-03
Bernin,38039,38190,Appartement,42.0,253400.0,6033.33,2024-01-11
Brézins,38058,38590,Maison,176.0,353000.0,2005.68,2024-01-11
Coublevie,38133,38500,Maison,71.0,195400.0,2752.11,2024-01-11
Les Deux Alpes,38253,38860,Appartement,18.0,57000.0,3166.67,2024-01-15
Beaufort,38032,38270,Maison,65.0,171500.0,2638.46,2024-01-12
Saint-Martin-d'Hères,38421,38400,Appartement,66.0,233000.0,3530.3,2024-01-18
Le Versoud,38538,38420,Appartement,36.0,160700.0,4463.89,2024-01-15
Grenoble,38185,38000,Appartement,160.0,394500.0,2465.62,2024-01-18
Proveysieux,38325,38120,Maison,62.0,238000.0,3838.71,2024-01-11
Grenoble,38185,38000,Appartement,91.0,256590.0,2819.67,2024-01-08
Saint-Martin-d'Hères,38421,38400,Appartement,18.0,85000.0,4722.22,2024-01-10
Villard-de-Lans,38548,38250,Appartement,100.0,354800.0,3548.0,2024-01-18
Voiron,38563,38500,Maison,118.0,409500.0,3470.34,2024-01-11
Meylan,38229,38240,Appartement,85.0,235000.0,2764.71,2024-01-09
Grenoble,38185,38100,Maison,62.0,330000.0,5322.58,2024-01-09
Allevard,38006,38580,Appartement,26.0,60000.0,2307.69,2024-01-03
Villard-de-Lans,38548,38250,Maison,118.0,752350.0,6375.85,2024-01-16
Pontcharra,38314,38530,Maison,84.0,279000.0,3321.43,2024-01-12
Grenoble,38185,38000,Appartement,65.0,200000.0,3076.92,2024-01-11
Grenoble,38185,38100,Appartement,27.0,76500.0,2833.33,2024-01-08
Pontcharra,38314,38530,Maison,78.0,264700.0,3393.59,2024-01-11
Échirolles,38151,38130,Appartement,34.0,63100.0,1855.88,2024-01-12
Meylan,38229,38240,Appartement,99.0,387000.0,3909.09,2024-01-16
Sassenage,38474,38360,Appartement,101.0,373500.0,3698.02,2024-01-16
Saint-Pierre-d'Entremont,38446,38380,Maison,40.0,150000.0,3750.0,2024-01-10
Grenoble,38185,38000,Appartement,12.0,62910.0,5242.5,2024-01-19
Le Touvet,38511,38660,Appartement,68.0,176000.0,2588.24,2024-01-15
Grenoble,38185,38100,Appartement,69.0,123300.0,1786.96,2024-01-15
Les Deux Alpes,38253,38860,Appartement,12.0,57000.0,4750.0,2024-01-16
Cognin-les-Gorges,38117,38470,Maison,59.0,126000.0,2135.59,2024-01-15
Le Haut-Bréda,38163,38580,Appartement,22.0,46050.0,2093.18,2024-01-15
Grenoble,38185,38100,Appartement,62.0,145300.0,2343.55,2024-01-04
Tencin,38501,38570,Appartement,83.0,245000.0,2951.81,2024-01-10
Allevard,38006,38580,Appartement,45.0,103000.0,2288.89,2024-01-15
Grenoble,38185,38100,Appartement,67.0,360000.0,5373.13,2024-01-18
Grenoble,38185,38100,Appartement,87.0,360000.0,4137.93,2024-01-18
Grenoble,38185,38000,Appartement,105.0,165500.0,1576.19,2024-01-19
Échirolles,38151,38130,Appartement,90.0,172850.0,1920.56,2024-01-18
Meylan,38229,38240,Appartement,72.0,337390.0,4685.97,2024-01-10
Sassenage,38474,38360,Appartement,41.0,80000.0,1951.22,2024-01-17
Échirolles,38151,38130,Appartement,48.0,178000.0,3708.33,2024-01-15
Grenoble,38185,38000,Appartement,24.0,72500.0,3020.83,2024-01-19
Grenoble,38185,38100,Appartement,101.0,246000.0,2435.64,2024-01-16
Saint-Ismier,38397,38330,Appartement,49.0,245000.0,5000.0,2024-01-17
Saint-Martin-d'Hères,38421,38400,Appartement,89.0,120000.0,1348.31,2024-01-19
Échirolles,38151,38130,Appartement,67.0,99000.0,1477.61,2024-01-22
Allevard,38006,38580,Maison,73.0,210000.0,2876.71,2024-01-12
Échirolles,38151,38130,Appartement,70.0,130000.0,1857.14,2024-01-12
Grenoble,38185,38000,Appartement,115.0,402550.0,3500.43,2024-01-19
Saint-Martin-d'Hères,38421,38400,Appartement,60.0,100000.0,1666.67,2024-01-19
Saint-Paul-lès-Monestier,38438,38650,Maison,91.0,204000.0,2241.76,2024-01-19
Voiron,38563,38500,Maison,110.0,347000.0,3154.55,2024-01-16
Voiron,38563,38500,Appartement,66.0,195000.0,2954.55,2024-01-04
Crêts en Belledonne,38439,38830,Maison,94.0,208600.0,2219.15,2024-01-16
Grenoble,38185,38000,Appartement,33.0,135000.0,4090.91,2024-01-20
Saint-Martin-d'Hères,38421,38400,Appartement,67.0,129000.0,1925.37,2024-01-15
Voiron,38563,38500,Appartement,88.0,266000.0,3022.73,2024-01-18
Voiron,38563,38500,Appartement,53.0,100000.0,1886.79,2024-01-19
Voiron,38563,38500,Appartement,53.0,100000.0,1886.79,2024-01-19
Voiron,38563,38500,Appartement,54.0,100000.0,1851.85,2024-01-19
Voiron,38563,38500,Appartement,47.0,100000.0,2127.66,2024-01-19
Voiron,38563,38500,Appartement,52.0,100000.0,1923.08,2024-01-19
Voiron,38563,38500,Appartement,32.0,100000.0,3125.0,2024-01-19
Grenoble,38185,38100,Appartement,86.0,74800.0,869.77,2024-01-22
Crolles,38140,38920,Maison,87.0,194800.0,2239.08,2024-01-10
Allevard,38006,38580,Appartement,50.0,142000.0,2840.0,2024-01-12
Allevard,38006,38580,Appartement,40.0,142000.0,3550.0,2024-01-12
Voiron,38563,38500,Appartement,99.0,253000.0,2555.56,2024-01-19
Chamrousse,38567,38410,Appartement,21.0,63500.0,3023.81,2024-01-18
Chamrousse,38567,38410,Appartement,23.0,69000.0,3000.0,2024-01-19
Fontaine,38169,38600,Appartement,64.0,99100.0,1548.44,2024-01-19
Le Moutaret,38268,38580,Maison,60.0,55000.0,916.67,2024-01-09
Grenoble,38185,38100,Appartement,79.0,194700.0,2464.56,2024-01-22
La Tronche,38516,38700,Appartement,87.0,283750.0,3261.49,2024-01-08
Grenoble,38185,38100,Appartement,56.0,114111.0,2037.7,2024-01-15
Seyssinet-Pariset,38485,38170,Appartement,68.0,152500.0,2242.65,2024-01-17
Meylan,38229,38240,Appartement,84.0,241900.0,2879.76,2024-01-24
Seyssins,38486,38180,Maison,138.0,541400.0,3923.19,2024-01-05
Crolles,38140,38920,Appartement,83.0,296750.0,3575.3,2024-01-19
Chamrousse,38567,38410,Appartement,18.0,39750.0,2208.33,2024-01-17
Seyssinet-Pariset,38485,38170,Appartement,70.0,228788.0,3268.4,2024-01-22
Poisat,38309,38320,Appartement,99.0,259950.0,2625.76,2024-01-23
Montbonnot-Saint-Martin,38249,38330,Appartement,108.0,647250.0,5993.06,2024-01-18
Notre-Dame-de-Commiers,38277,38450,Maison,106.0,230000.0,2169.81,2024-01-19
Séchilienne,38478,38220,Maison,60.0,30000.0,500.0,2024-01-23
Grenoble,38185,38000,Appartement,61.0,624580.0,10239.02,2024-01-19
Grenoble,38185,38000,Appartement,34.0,624580.0,18370.0,2024-01-19
Grenoble,38185,38000,Appartement,82.0,210000.0,2560.98,2024-01-04
Chatte,38095,38160,Maison,82.0,312800.0,3814.63,2024-01-19
Chatte,38095,38160,Maison,82.0,312800.0,3814.63,2024-01-19
Grenoble,38185,38000,Appartement,78.0,200150.0,2566.03,2024-01-18
Gières,38179,38610,Appartement,18.0,53215.0,2956.39,2024-01-18
Grenoble,38185,38000,Appartement,59.0,105000.0,1779.66,2024-01-10
Grenoble,38185,38000,Appartement,45.0,243100.0,5402.22,2024-01-19
Grenoble,38185,38000,Appartement,47.0,175000.0,3723.4,2024-01-19
Domène,38150,38420,Appartement,96.0,287440.0,2994.17,2024-01-04
Saint-Égrève,38382,38120,Appartement,61.0,252000.0,4131.15,2024-01-12
Saint-Martin-d'Hères,38421,38400,Appartement,61.0,276000.0,4524.59,2024-01-23
Le Haut-Bréda,38163,38580,Appartement,23.0,70000.0,3043.48,2024-01-11
Le Haut-Bréda,38163,38580,Appartement,17.0,70000.0,4117.65,2024-01-11
Le Pont-de-Claix,38317,38800,Appartement,58.0,81000.0,1396.55,2024-01-03
Grenoble,38185,38000,Appartement,18.0,59200.0,3288.89,2024-01-05
Saint-Romans,38453,38160,Maison,106.0,372000.0,3509.43,2024-01-16
Saint-Romans,38453,38160,Maison,106.0,372000.0,3509.43,2024-01-16
Autrans-Méaudre en Vercors,38225,38880,Appartement,122.0,359000.0,2942.62,2024-01-08
Chamrousse,38567,38410,Appartement,19.0,55800.0,2936.84,2024-01-09
Saint-Marcellin,38416,38160,Appartement,77.0,284000.0,3688.31,2024-01-16
Autrans-Méaudre en Vercors,38225,38880,Appartement,53.0,205470.0,3876.79,2024-01-02
Fontaine,38169,38600,Appartement,56.0,100000.0,1785.71,2024-01-24
Saint-Hilaire-du-Rosier,38394,38840,Maison,89.0,180000.0,2022.47,2024-01-11
Saint-Hilaire-du-Rosier,38394,38840,Maison,89.0,180000.0,2022.47,2024-01-11
Grenoble,38185,38100,Appartement,77.0,104000.0,1350.65,2024-01-23
Fontaine,38169,38600,Appartement,52.0,72500.0,1394.23,2024-01-16
Grenoble,38185,38100,Appartement,54.0,108630.0,2011.67,2024-01-09
Fontaine,38169,38600,Appartement,12.0,69000.0,5750.0,2024-01-19
Saint-Marcellin,38416,38160,Appartement,60.0,100000.0,1666.67,2024-01-08
Saint-Égrève,38382,38120,Appartement,52.0,79000.0,1519.23,2024-01-16
Vif,38545,38450,Appartement,43.0,199000.0,4627.91,2024-01-23
Rives,38337,38140,Appartement,51.0,166000.0,3254.9,2024-01-18
Chamrousse,38567,38410,Appartement,41.0,95550.0,2330.49,2024-01-09
Saint-Égrève,38382,38120,Appartement,69.0,123500.0,1789.86,2024-01-15
Moirans,38239,38430,Maison,225.0,255000.0,1133.33,2024-01-16
Huez,38191,38750,Appartement,31.0,200000.0,6451.61,2024-01-11
Saint-Martin-d'Hères,38421,38400,Appartement,18.0,117450.0,6525.0,2024-01-03
Saint-Martin-d'Hères,38421,38400,Appartement,45.0,117450.0,2610.0,2024-01-03
Saint-Martin-d'Hères,38421,38400,Appartement,18.0,117450.0,6525.0,2024-01-03
Grenoble,38185,38100,Appartement,42.0,130000.0,3095.24,2024-01-26
Séchilienne,38478,38220,Maison,82.0,220000.0,2682.93,2024-01-26
Échirolles,38151,38130,Appartement,42.0,95000.0,2261.9,2024-01-05
Grenoble,38185,38100,Appartement,68.0,78600.0,1155.88,2024-01-12
Voiron,38563,38500,Maison,122.0,465000.0,3811.48,2024-01-24
Fontaine,38169,38600,Maison,60.0,105545.0,1759.08,2024-01-12
Pontcharra,38314,38530,Maison,63.0,250000.0,3968.25,2024-01-19
Grenoble,38185,38000,Appartement,130.0,120000.0,923.08,2024-01-08
La Tronche,38516,38700,Appartement,37.0,121000.0,3270.27,2024-01-19
Grenoble,38185,38000,Appartement,39.0,93000.0,2384.62,2024-01-23
Grenoble,38185,38000,Appartement,59.0,185000.0,3135.59,2024-01-24
Saint-Martin-d'Hères,38421,38400,Appartement,66.0,225000.0,3409.09,2024-01-24
Crolles,38140,38920,Maison,94.0,218000.0,2319.15,2024-01-05
Allevard,38006,38580,Maison,69.0,50000.0,724.64,2024-01-23
Grenoble,38185,38100,Appartement,67.0,155500.0,2320.9,2024-01-10
Crolles,38140,38920,Appartement,69.0,113300.0,1642.03,2024-01-05
Grenoble,38185,38100,Appartement,46.0,93000.0,2021.74,2024-01-10
Sassenage,38474,38360,Appartement,68.0,165500.0,2433.82,2024-01-16
Grenoble,38185,38100,Appartement,48.0,94000.0,1958.33,2024-01-17
Voiron,38563,38500,Appartement,69.0,309900.0,4491.3,2024-01-23
Corenc,38126,38700,Appartement,86.0,405000.0,4709.3,2024-01-11
Roybon,38347,38940,Maison,60.0,175000.0,2916.67,2024-01-26
Seyssinet-Pariset,38485,38170,Appartement,67.0,222000.0,3313.43,2024-01-15
Sassenage,38474,38360,Appartement,80.0,225000.0,2812.5,2024-01-12
Voiron,38563,38500,Appartement,91.0,493000.0,5417.58,2024-01-22
Eybens,38158,38320,Appartement,67.0,270900.0,4043.28,2024-01-26
Allevard,38006,38580,Appartement,26.0,53000.0,2038.46,2024-01-29
Saint-Appolinard,38360,38160,Maison,222.0,409400.0,1844.14,2024-01-29
Saint-Étienne-de-Crossey,38383,38960,Maison,102.0,357000.0,3500.0,2024-01-23
Izeaux,38194,38140,Maison,63.0,171000.0,2714.29,2024-01-08
Séchilienne,38478,38220,Maison,50.0,85000.0,1700.0,2024-01-16
Saint-Cassien,38373,38500,Maison,160.0,764746.0,4779.66,2024-01-18
Grenoble,38185,38100,Appartement,64.0,95000.0,1484.38,2024-01-24
Le Versoud,38538,38420,Maison,91.0,367210.0,4035.27,2024-01-26
Grenoble,38185,38000,Appartement,58.0,195000.0,3362.07,2024-01-15
Saint-Martin-d'Uriage,38422,38410,Maison,102.0,553320.0,5424.71,2024-01-25
Le Haut-Bréda,38163,38580,Maison,100.0,20000.0,200.0,2024-01-25
Grenoble,38185,38100,Appartement,23.0,76000.0,3304.35,2024-01-22
La Tronche,38516,38700,Appartement,37.0,147950.0,3998.65,2024-01-19
Grenoble,38185,38100,Appartement,83.0,216800.0,2612.05,2024-01-23
Seyssins,38486,38180,Appartement,81.0,257000.0,3172.84,2024-01-23
Seyssinet-Pariset,38485,38170,Appartement,66.0,100000.0,1515.15,2024-01-25
