commune,code_commune,code_postal,type_local,surface_m2,valeur_fonciere,prix_m2,date_mutation
Boissy-le-Repos,51070,51210,Appartement,58.0,45000.0,775.86,2024-01-15
Boissy-le-Repos,51070,51210,Appartement,47.0,45000.0,957.45,2024-01-15
Bétheny,51055,51450,Maison,126.0,276000.0,2190.48,2024-01-10
Bétheny,51055,51450,Maison,124.0,276000.0,2225.81,2024-01-09
Reims,51454,51100,Appartement,22.0,109500.0,4977.27,2024-01-15
Witry-lès-Reims,51662,51420,Maison,200.0,650750.0,3253.75,2024-01-05
Châlons-en-Champagne,51108,51000,Maison,83.0,160500.0,1933.73,2024-01-10
Loisy-sur-Marne,51328,51300,Maison,117.0,165000.0,1410.26,2024-01-04
Reims,51454,51100,Maison,117.0,257500.0,2200.85,2024-01-11
Reims,51454,51100,Appartement,37.0,114000.0,3081.08,2024-01-12
Champigny,51118,51370,Maison,254.0,908100.0,3575.2,2024-01-05
Ormes,51418,51370,Maison,87.0,123000.0,1413.79,2024-01-05
Châlons-en-Champagne,51108,51000,Maison,106.0,203900.0,1923.58,2024-01-05
Reims,51454,51100,Appartement,32.0,84000.0,2625.0,2024-01-10
Cormontreuil,51172,51350,Maison,114.0,115000.0,1008.77,2024-01-10
Reims,51454,51100,Appartement,26.0,84000.0,3230.77,2024-01-10
Châlons-en-Champagne,51108,51000,Appartement,70.0,68000.0,971.43,2024-01-05
Reims,51454,51100,Appartement,25.0,55000.0,2200.0,2024-01-10
Tinqueux,51573,51430,Maison,74.0,270000.0,3648.65,2024-01-12
Châlons-en-Champagne,51108,51000,Appartement,60.0,116500.0,1941.67,2024-01-08
Gueux,51282,51390,Maison,169.0,437000.0,2585.8,2024-01-04
Reims,51454,51100,Appartement,39.0,105000.0,2692.31,2024-01-09
Sermaize-les-Bains,51531,51250,Maison,99.0,90000.0,909.09,2024-01-16
Reims,51454,51100,Appartement,66.0,240000.0,3636.36,2024-01-15
Vitry-le-François,51649,51300,Appartement,63.0,74500.0,1182.54,2024-01-04
Reims,51454,51100,Appartement,73.0,248000.0,3397.26,2024-01-15
Reims,51454,51100,Appartement,90.0,160000.0,1777.78,2024-01-11
Reims,51454,51100,Appartement,25.0,61370.0,2454.8,2024-01-12
Reims,51454,51100,Appartement,48.0,89500.0,1864.58,2024-01-12
Reims,51454,51100,Appartement,39.0,115000.0,2948.72,2024-01-02
Reims,51454,51100,Appartement,67.0,123500.0,1843.28,2024-01-12
Reims,51454,51100,Appartement,72.0,79800.0,1108.33,2024-01-11
Vitry-le-François,51649,51300,Maison,117.0,78000.0,666.67,2024-01-05
Bétheny,51055,51450,Maison,126.0,278000.0,2206.35,2024-01-16
Reims,51454,51100,Appartement,72.0,302000.0,4194.44,2024-01-15
Châlons-sur-Vesle,51109,51140,Maison,40.0,75000.0,1875.0,2024-01-16
Reims,51454,51100,Appartement,69.0,124600.0,1805.8,2024-01-12
Reims,51454,51100,Maison,95.0,230500.0,2426.32,2024-01-12
Cormontreuil,51172,51350,Maison,96.0,268000.0,2791.67,2024-01-03
Cormontreuil,51172,51350,Maison,96.0,254000.0,2645.83,2024-01-03
Reims,51454,51100,Appartement,88.0,262300.0,2980.68,2024-01-11
Épernay,51230,51200,Maison,130.0,499000.0,3838.46,2024-01-05
Nuisement-sur-Coole,51409,51240,Maison,113.0,119000.0,1053.1,2024-01-05
Tours-sur-Marne,51576,51150,Maison,68.0,99000.0,1455.88,2024-01-08
Cormontreuil,51172,51350,Maison,82.0,259000.0,3158.54,2024-01-03
Reims,51454,51100,Appartement,30.0,95500.0,3183.33,2024-01-05
Époye,51232,51490,Maison,200.0,417000.0,2085.0,2024-01-16
Fagnières,51242,51510,Maison,113.0,170000.0,1504.42,2024-01-09
Cormontreuil,51172,51350,Maison,92.0,254000.0,2760.87,2024-01-03
Champigny,51118,51370,Maison,99.0,186800.0,1886.87,2024-01-11
Blancs-Coteaux,51612,51130,Maison,93.0,125550.0,1350.0,2024-01-15
Reims,51454,51100,Appartement,21.0,65000.0,3095.24,2024-01-08
Dormans,51217,51700,Maison,54.0,110300.0,2042.59,2024-01-03
Germaine,51266,51160,Maison,101.0,261954.0,2593.6,2024-01-10
Germaine,51266,51160,Maison,200.0,261954.0,1309.77,2024-01-10
Reims,51454,51100,Appartement,65.0,104500.0,1607.69,2024-01-15
Reims,51454,51100,Appartement,52.0,115800.0,2226.92,2024-01-11
Reims,51454,51100,Appartement,66.0,124300.0,1883.33,2024-01-17
Cormontreuil,51172,51350,Maison,96.0,249000.0,2593.75,2024-01-03
Merfy,51362,51220,Maison,90.0,243850.0,2709.44,2024-01-11
Reims,51454,51100,Appartement,45.0,77000.0,1711.11,2024-01-11
Ablancourt,51001,51240,Maison,100.0,140000.0,1400.0,2024-01-04
Germinon,51268,51130,Maison,95.0,150000.0,1578.95,2024-01-04
Germinon,51268,51130,Maison,94.0,150000.0,1595.74,2024-01-04
Mourmelon-le-Grand,51388,51400,Maison,100.0,151000.0,1510.0,2024-01-08
Mourmelon-le-Grand,51388,51400,Maison,100.0,151000.0,1510.0,2024-01-08
Reims,51454,51100,Appartement,31.0,90800.0,2929.03,2024-01-12
Reims,51454,51100,Appartement,100.0,404818.0,4048.18,2024-01-10
Reims,51454,51100,Appartement,71.0,97500.0,1373.24,2024-01-09
Huiron,51295,51300,Maison,102.0,167500.0,1642.16,2024-01-13
Sermaize-les-Bains,51531,51250,Maison,94.0,114500.0,1218.09,2024-01-16
Vitry-le-François,51649,51300,Maison,91.0,93000.0,1021.98,2024-01-09
Cormontreuil,51172,51350,Maison,101.0,235000.0,2326.73,2024-01-05
Angluzelles-et-Courcelles,51010,51230,Maison,40.0,38000.0,950.0,2024-01-13
Pleurs,51432,51230,Maison,92.0,85000.0,923.91,2024-01-13
Pleurs,51432,51230,Maison,92.0,85000.0,923.91,2024-01-13
Esternay,51237,51310,Maison,31.0,80000.0,2580.65,2024-01-13
Sézanne,51535,51120,Maison,92.0,70000.0,760.87,2024-01-05
Épernay,51230,51200,Maison,69.0,135000.0,1956.52,2024-01-19
Mardeuil,51344,51530,Maison,67.0,215000.0,3208.96,2024-01-09
Clamanges,51154,51130,Maison,167.0,173000.0,1035.93,2024-01-11
Clamanges,51154,51130,Maison,167.0,173000.0,1035.93,2024-01-11
Bouzy,51079,51150,Maison,72.0,131000.0,1819.44,2024-01-05
Troissy,51585,51700,Maison,60.0,48000.0,800.0,2024-01-09
Épernay,51230,51200,Maison,69.0,135000.0,1956.52,2024-01-11
Épernay,51230,51200,Maison,69.0,135000.0,1956.52,2024-01-11
Hautvillers,51287,51160,Maison,109.0,270600.0,2482.57,2024-01-10
Reims,51454,51100,Appartement,73.0,120000.0,1643.84,2024-01-15
Prunay,51449,51360,Maison,103.0,205000.0,1990.29,2024-01-05
Épernay,51230,51200,Appartement,59.0,105000.0,1779.66,2024-01-17
Reims,51454,51100,Appartement,91.0,135000.0,1483.52,2024-01-19
Reims,51454,51100,Appartement,24.0,90000.0,3750.0,2024-01-17
Montmort-Lucy,51381,51270,Maison,100.0,210000.0,2100.0,2024-01-18
Montmort-Lucy,51381,51270,Maison,100.0,210000.0,2100.0,2024-01-18
Reims,51454,51100,Appartement,90.0,136690.0,1518.78,2024-01-22
Prouilly,51448,51140,Maison,84.0,130000.0,1547.62,2024-01-12
Reims,51454,51100,Appartement,50.0,93980.0,1879.6,2024-01-19
Reims,51454,51100,Appartement,37.0,52630.0,1422.43,2024-01-12
Reims,51454,51100,Appartement,47.0,99900.0,2125.53,2024-01-15
Reims,51454,51100,Appartement,72.0,245000.0,3402.78,2024-01-16
Frignicourt,51262,51300,Appartement,62.0,77000.0,1241.94,2024-01-16
Brandonvillers,51080,51290,Maison,88.0,148000.0,1681.82,2024-01-19
Dormans,51217,51700,Maison,80.0,55000.0,687.5,2024-01-16
Reims,51454,51100,Appartement,37.0,93000.0,2513.51,2024-01-16
Dormans,51217,51700,Maison,70.0,90000.0,1285.71,2024-01-18
Reims,51454,51100,Appartement,23.0,70000.0,3043.48,2024-01-16
Reims,51454,51100,Appartement,70.0,267500.0,3821.43,2024-01-16
Reims,51454,51100,Appartement,70.0,267500.0,3821.43,2024-01-16
Reims,51454,51100,Appartement,66.0,267500.0,4053.03,2024-01-16
Val-de-Vesle,51571,51360,Maison,90.0,289100.0,3212.22,2024-01-16
Reims,51454,51100,Appartement,45.0,135000.0,3000.0,2024-01-03
La Chaussée-sur-Marne,51141,51240,Maison,152.0,219800.0,1446.05,2024-01-17
Vitry-la-Ville,51648,51240,Maison,124.0,171940.0,1386.61,2024-01-15
Châlons-en-Champagne,51108,51000,Maison,150.0,205000.0,1366.67,2024-01-17
Châlons-en-Champagne,51108,51000,Appartement,75.0,59490.0,793.2,2024-01-17
Reims,51454,51100,Maison,192.0,952500.0,4960.94,2024-01-18
Reims,51454,51100,Maison,75.0,338000.0,4506.67,2024-01-17
Reims,51454,51100,Appartement,36.0,129000.0,3583.33,2024-01-16
Vitry-le-François,51649,51300,Appartement,64.0,71000.0,1109.38,2024-01-18
Reims,51454,51100,Appartement,28.0,72000.0,2571.43,2024-01-16
Reims,51454,51100,Appartement,128.0,565000.0,4414.06,2024-01-16
Reims,51454,51100,Appartement,191.0,625000.0,3272.25,2024-01-12
Muizon,51391,51140,Maison,91.0,210000.0,2307.69,2024-01-17
Reims,51454,51100,Appartement,42.0,155000.0,3690.48,2024-01-11
Reims,51454,51100,Appartement,55.0,85070.0,1546.73,2024-01-19
Tinqueux,51573,51430,Appartement,20.0,70000.0,3500.0,2024-01-17
Reims,51454,51100,Appartement,49.0,128200.0,2616.33,2024-01-22
Reims,51454,51100,Maison,220.0,643000.0,2922.73,2024-01-15
Reims,51454,51100,Appartement,33.0,86000.0,2606.06,2024-01-19
Reims,51454,51100,Appartement,48.0,155500.0,3239.58,2024-01-22
Avenay-Val-d'Or,51028,51160,Maison,91.0,248100.0,2726.37,2024-01-09
Blancs-Coteaux,51612,51130,Maison,82.0,14000.0,170.73,2024-01-16
Épernay,51230,51200,Appartement,60.0,97000.0,1616.67,2024-01-19
Reims,51454,51100,Appartement,45.0,102500.0,2277.78,2024-01-23
Brandonvillers,51080,51290,Maison,104.0,164950.0,1586.06,2024-01-18
Cormoyeux,51173,51480,Maison,170.0,251000.0,1476.47,2024-01-12
Reims,51454,51100,Appartement,80.0,100000.0,1250.0,2024-01-19
Vinay,51643,51530,Maison,101.0,125500.0,1242.57,2024-01-18
Saint-Martin-d'Ablois,51002,51530,Maison,99.0,245000.0,2474.75,2024-01-12
Sillery,51536,51500,Appartement,44.0,105435.0,2396.25,2024-01-19
Germigny,51267,51390,Maison,80.0,195000.0,2437.5,2024-01-12
Germigny,51267,51390,Maison,80.0,195000.0,2437.5,2024-01-12
Reims,51454,51100,Maison,112.0,390950.0,3490.62,2024-01-08
Bezannes,51058,51430,Appartement,22.0,85000.0,3863.64,2024-01-11
Connantre,51165,51230,Maison,69.0,65000.0,942.03,2024-01-18
Valmy,51588,51800,Maison,90.0,38000.0,422.22,2024-01-25
Reims,51454,51100,Appartement,59.0,125000.0,2118.64,2024-01-10
Reims,51454,51100,Appartement,70.0,229000.0,3271.43,2024-01-17
Saint-Imoges,51488,51160,Maison,80.0,232000.0,2900.0,2024-01-12
Reims,51454,51100,Appartement,45.0,117000.0,2600.0,2024-01-17
Jonchery-sur-Vesle,51308,51140,Maison,96.0,200000.0,2083.33,2024-01-11
Mourmelon-le-Grand,51388,51400,Maison,68.0,167700.0,2466.18,2024-01-17
Mourmelon-le-Grand,51388,51400,Maison,68.0,167700.0,2466.18,2024-01-17
Reims,51454,51100,Appartement,123.0,347000.0,2821.14,2024-01-12
Châtillon-sur-Broué,51135,51290,Maison,68.0,211341.0,3107.96,2024-01-25
Boursault,51076,51480,Maison,95.0,115000.0,1210.53,2024-01-11
Reims,51454,51100,Appartement,60.0,160000.0,2666.67,2024-01-15
Mourmelon-le-Petit,51389,51400,Maison,136.0,41000.0,301.47,2024-01-16
Reims,51454,51100,Appartement,45.0,75000.0,1666.67,2024-01-24
Fagnières,51242,51510,Appartement,122.0,180000.0,1475.41,2024-01-12
Damery,51204,51480,Maison,90.0,328000.0,3644.44,2024-01-15
Taissy,51562,51500,Maison,92.0,205000.0,2228.26,2024-01-11
Courcelles-Sapicourt,51181,51140,Maison,333.0,1375000.0,4129.13,2024-01-09
Courcelles-Sapicourt,51181,51140,Maison,333.0,1375000.0,4129.13,2024-01-09
Reims,51454,51100,Appartement,77.0,262200.0,3405.19,2024-01-19
Reims,51454,51100,Appartement,50.0,80000.0,1600.0,2024-01-24
Époye,51232,51490,Maison,72.0,119950.0,1665.97,2024-01-03
Compertrix,51160,51510,Maison,65.0,135000.0,2076.92,2024-01-22
Charleville,51129,51120,Maison,70.0,121000.0,1728.57,2024-01-24
Cuchery,51199,51480,Maison,63.0,85000.0,1349.21,2024-01-10
Champaubert,51113,51270,Maison,82.0,57000.0,695.12,2024-01-19
Mutigny,51392,51160,Maison,82.0,187000.0,2280.49,2024-01-19
Beaunay,51045,51270,Maison,47.0,190000.0,4042.55,2024-01-24
Aÿ-Champagne,51030,51160,Maison,90.0,72500.0,805.56,2024-01-19
Pleurs,51432,51230,Maison,80.0,93200.0,1165.0,2024-01-02
Le Meix-Tiercelin,51361,51320,Maison,97.0,147500.0,1520.62,2024-01-19
Châlons-en-Champagne,51108,51000,Appartement,63.0,159000.0,2523.81,2024-01-04
Châlons-en-Champagne,51108,51000,Appartement,89.0,125500.0,1410.11,2024-01-24
Châlons-en-Champagne,51108,51000,Appartement,33.0,30000.0,909.09,2024-01-11
Châlons-en-Champagne,51108,51000,Maison,83.0,148000.0,1783.13,2024-01-19
Reims,51454,51100,Appartement,22.0,15000.0,681.82,2024-01-09
Reims,51454,51100,Appartement,55.0,118000.0,2145.45,2024-01-18
Reims,51454,51100,Appartement,67.0,74800.0,1116.42,2024-01-11
Venteuil,51605,51480,Maison,55.0,115000.0,2090.91,2024-01-23
Reims,51454,51100,Appartement,66.0,243000.0,3681.82,2024-01-25
Reims,51454,51100,Appartement,105.0,215500.0,2052.38,2024-01-08
Givry-lès-Loisy,51273,51130,Maison,127.0,203000.0,1598.43,2024-01-19
Igny-Comblizy,51298,51700,Maison,105.0,182000.0,1733.33,2024-01-18
Witry-lès-Reims,51662,51420,Maison,135.0,360000.0,2666.67,2024-01-08
Blancs-Coteaux,51612,51130,Maison,64.0,30000.0,468.75,2024-01-23
Mardeuil,51344,51530,Maison,141.0,225800.0,1601.42,2024-01-19
Boursault,51076,51480,Maison,107.0,276500.0,2584.11,2024-01-22
Boursault,51076,51480,Maison,107.0,276500.0,2584.11,2024-01-22
Saint-Gilles,51484,51170,Maison,126.0,145000.0,1150.79,2024-01-11
Reims,51454,51100,Appartement,69.0,142300.0,2062.32,2024-01-24
Épernay,51230,51200,Appartement,91.0,41000.0,450.55,2024-01-17
Fismes,51250,51170,Maison,30.0,64500.0,2150.0,2024-01-13
Barbonne-Fayel,51036,51120,Maison,77.0,140000.0,1818.18,2024-01-10
Reims,51454,51100,Appartement,67.0,95000.0,1417.91,2024-01-23
Bétheny,51055,51450,Maison,89.0,181500.0,2039.33,2024-01-09
Norrois,51406,51300,Appartement,65.0,107500.0,1653.85,2024-01-25
Dampierre-au-Temple,51205,51400,Maison,119.0,252000.0,2117.65,2024-01-19
Reims,51454,51100,Maison,70.0,190000.0,2714.29,2024-01-16
Châlons-en-Champagne,51108,51000,Appartement,54.0,65000.0,1203.7,2024-01-12
Reims,51454,51100,Appartement,50.0,100000.0,2000.0,2024-01-24
Châlons-en-Champagne,51108,51000,Appartement,34.0,47000.0,1382.35,2024-01-08
Reims,51454,51100,Maison,169.0,868000.0,5136.09,2024-01-11
Reims,51454,51100,Maison,51.0,200000.0,3921.57,2024-01-22
Reims,51454,51100,Appartement,106.0,163500.0,1542.45,2024-01-23
La Neuville-aux-Larris,51398,51480,Maison,114.0,220500.0,1934.21,2024-01-18
Reims,51454,51100,Maison,100.0,280000.0,2800.0,2024-01-17
Reims,51454,51100,Appartement,46.0,90000.0,1956.52,2024-01-30
Reims,51454,51100,Appartement,67.0,139000.0,2074.63,2024-01-23
Reims,51454,51100,Appartement,90.0,160000.0,1777.78,2024-01-19
Reims,51454,51100,Appartement,32.0,99442.74,3107.59,2024-01-22
Reims,51454,51100,Appartement,57.0,142500.0,2500.0,2024-01-16
Reims,51454,51100,Appartement,29.0,65000.0,2241.38,2024-01-18
Châlons-en-Champagne,51108,51000,Maison,76.0,146100.0,1922.37,2024-01-15
Saint-Memmie,51506,51470,Appartement,28.0,44000.0,1571.43,2024-01-05
Reims,51454,51100,Maison,140.0,440000.0,3142.86,2024-01-29
Auménancourt,51025,51110,Maison,101.0,125000.0,1237.62,2024-01-04
Châlons-en-Champagne,51108,51000,Appartement,34.0,52600.0,1547.06,2024-01-04
Bétheny,51055,51450,Maison,104.0,170000.0,1634.62,2024-01-25
Blancs-Coteaux,51612,51130,Maison,130.0,179200.0,1378.46,2024-01-25
Villers-aux-Bois,51630,51130,Maison,141.0,220000.0,1560.28,2024-01-25
Reims,51454,51100,Appartement,50.0,127350.0,2547.0,2024-01-18
Bazancourt,51043,51110,Maison,82.0,137000.0,1670.73,2024-01-25
Reims,51454,51100,Maison,104.0,245000.0,2355.77,2024-01-26
Reims,51454,51100,Appartement,67.0,112000.0,1671.64,2024-01-23
Reims,51454,51100,Appartement,66.0,112000.0,1696.97,2024-01-23
Reims,51454,51100,Appartement,35.0,180112.0,5146.06,2024-01-23
Épernay,51230,51200,Maison,85.0,169900.0,1998.82,2024-01-15
Couvrot,51195,51300,Maison,89.0,110000.0,1235.96,2024-01-24
Reims,51454,51100,Appartement,86.0,129900.0,1510.47,2024-01-26
Reims,51454,51100,Appartement,79.0,150000.0,1898.73,2024-01-25
Reims,51454,51100,Maison,81.0,165370.0,2041.6,2024-01-22
Châlons-en-Champagne,51108,51000,Appartement,47.0,74000.0,1574.47,2024-01-11
Reims,51454,51100,Appartement,51.0,154000.0,3019.61,2024-01-31
Reims,51454,51100,Appartement,63.0,171000.0,2714.29,2024-01-15
Aÿ-Champagne,51030,51160,Maison,130.0,132000.0,1015.38,2024-01-31
Montbré,51375,51500,Maison,84.0,212500.0,2529.76,2024-01-24
Villers-aux-Bois,51630,51130,Maison,160.0,330000.0,2062.5,2024-01-22
Châtelraould-Saint-Louvent,51134,51300,Maison,91.0,93500.0,1027.47,2024-01-17
Reims,51454,51100,Appartement,30.0,120000.0,4000.0,2024-01-31
Reims,51454,51100,Appartement,16.0,120000.0,7500.0,2024-01-31
Reims,51454,51100,Appartement,55.0,141500.0,2572.73,2024-01-22
Reims,51454,51100,Appartement,75.0,175800.0,2344.0,2024-01-26
Villeseneux,51638,51130,Maison,33.0,6000.0,181.82,2024-01-29
Loisy-sur-Marne,51328,51300,Maison,74.0,56000.0,756.76,2024-01-27
Cuis,51200,51530,Maison,70.0,110000.0,1571.43,2024-01-10
Épernay,51230,51200,Maison,100.0,225500.0,2255.0,2024-01-12
Reims,51454,51100,Appartement,66.0,164000.0,2484.85,2024-01-17
Witry-lès-Reims,51662,51420,Maison,80.0,150000.0,1875.0,2024-01-03
Cormontreuil,51172,51350,Appartement,65.0,205000.0,3153.85,2024-01-10
Pogny,51436,51240,Maison,69.0,171600.0,2486.96,2024-02-01
Les Mesneux,51365,51370,Maison,124.0,440000.0,3548.39,2024-01-31
Reims,51454,51100,Appartement,29.0,9000.0,310.34,2024-01-22
Montmirail,51380,51210,Appartement,63.0,70000.0,1111.11,2024-02-01
Montmirail,51380,51210,Appartement,56.0,70000.0,1250.0,2024-02-01
Reims,51454,51100,Appartement,24.0,95000.0,3958.33,2024-01-24
Reims,51454,51100,Appartement,95.0,178600.0,1880.0,2024-01-22
Prouilly,51448,51140,Maison,17.0,38000.0,2235.29,2024-02-01
Prouilly,51448,51140,Maison,17.0,38000.0,2235.29,2024-02-01
Tinqueux,51573,51430,Maison,84.0,292000.0,3476.19,2024-01-29
Sézanne,51535,51120,Maison,80.0,100000.0,1250.0,2024-01-27
Reims,51454,51100,Appartement,104.0,240500.0,2312.5,2024-01-24
Œuilly,51410,51480,Maison,158.0,255000.0,1613.92,2024-01-29
Courcy,51183,51220,Maison,77.0,123000.0,1597.4,2024-01-30
Reims,51454,51100,Appartement,36.0,95000.0,2638.89,2024-01-29
Reims,51454,51100,Maison,67.0,150000.0,2238.81,2024-01-25
Les Mesneux,51365,51370,Maison,119.0,220500.0,1852.94,2024-01-25
Cormontreuil,51172,51350,Maison,105.0,233000.0,2219.05,2024-01-25
Reims,51454,51100,Appartement,67.0,185000.0,2761.19,2024-01-29
Fère-Champenoise,51248,51230,Maison,108.0,135000.0,1250.0,2024-01-20
Étoges,51238,51270,Maison,230.0,253000.0,1100.0,2024-01-13
Châtillon-sur-Morin,51137,51310,Maison,105.0,177000.0,1685.71,2024-01-20
Reims,51454,51100,Appartement,66.0,200900.0,3043.94,2024-01-29
Le Meix-Saint-Epoing,51360,51120,Maison,34.0,84000.0,2470.59,2024-01-23
Le Meix-Saint-Epoing,51360,51120,Maison,34.0,84000.0,2470.59,2024-01-23
Frignicourt,51262,51300,Maison,69.0,80000.0,1159.42,2024-01-25
Épernay,51230,51200,Maison,93.0,165000.0,1774.19,2024-01-26
La Veuve,51617,51520,Maison,85.0,224800.0,2644.71,2024-01-20
Vitry-le-François,51649,51300,Maison,108.0,107500.0,995.37,2024-01-26
Épernay,51230,51200,Appartement,65.0,126450.0,1945.38,2024-01-30
Broyes,51092,51120,Maison,70.0,220900.0,3155.71,2024-01-19
Tinqueux,51573,51430,Maison,119.0,147000.0,1235.29,2024-01-11
Reims,51454,51100,Appartement,18.0,71000.0,3944.44,2024-01-29
Épernay,51230,51200,Appartement,96.0,215085.0,2240.47,2024-02-02
Reims,51454,51100,Appartement,67.0,242000.0,3611.94,2024-01-31
Reims,51454,51100,Appartement,99.0,164000.0,1656.57,2024-02-01
Reims,51454,51100,Maison,119.0,201000.0,1689.08,2024-01-23
Reims,51454,51100,Appartement,56.0,125500.0,2241.07,2024-01-31
Reims,51454,51100,Appartement,87.0,156000.0,1793.1,2024-01-19
Reims,51454,51100,Appartement,92.0,198500.0,2157.61,2024-01-30
Reims,51454,51100,Maison,215.0,537500.0,2500.0,2024-02-05
Reims,51454,51100,Appartement,73.0,170000.0,2328.77,2024-01-29
Witry-lès-Reims,51662,51420,Maison,88.0,340000.0,3863.64,2024-01-05
Witry-lès-Reims,51662,51420,Maison,94.0,229800.0,2444.68,2024-01-30
Reims,51454,51100,Appartement,77.0,268850.0,3491.56,2024-01-23
Mailly-Champagne,51338,51500,Maison,90.0,173000.0,1922.22,2024-01-22
Reims,51454,51100,Appartement,41.0,150000.0,3658.54,2024-01-30
Saint-Brice-Courcelles,51474,51370,Maison,101.0,120000.0,1188.12,2024-01-23
Reims,51454,51100,Appartement,56.0,138500.0,2473.21,2024-02-01
Épernay,51230,51200,Appartement,79.0,289000.0,3658.23,2024-01-30
Reims,51454,51100,Appartement,38.0,105750.0,2782.89,2024-01-26
Épernay,51230,51200,Maison,149.0,315350.0,2116.44,2024-01-26
Châlons-en-Champagne,51108,51000,Appartement,64.0,96500.0,1507.81,2024-01-25
Chouilly,51153,51530,Maison,92.0,1152500.0,12527.17,2024-02-02
Champigneul-Champagne,51117,51150,Maison,149.0,275000.0,1845.64,2024-02-01
Reims,51454,51100,Appartement,67.0,140500.0,2097.01,2024-01-26
Fère-Champenoise,51248,51230,Maison,100.0,128000.0,1280.0,2024-02-06
Épernay,51230,51200,Appartement,66.0,75000.0,1136.36,2024-02-02
Cumières,51202,51480,Maison,165.0,160000.0,969.7,2024-02-02
Épernay,51230,51200,Maison,98.0,169000.0,1724.49,2024-01-15
Cumières,51202,51480,Maison,125.0,88000.0,704.0,2024-01-25
Fismes,51250,51170,Maison,75.0,175500.0,2340.0,2024-01-08
Noirlieu,51404,51330,Maison,130.0,156450.0,1203.46,2024-01-13
Noirlieu,51404,51330,Maison,130.0,156450.0,1203.46,2024-01-13
Marolles,51352,51300,Maison,74.0,70000.0,945.95,2024-01-26
Reims,51454,51100,Maison,280.0,832200.0,2972.14,2024-01-19
Vitry-le-François,51649,51300,Maison,104.0,70000.0,673.08,2024-01-30
Sermaize-les-Bains,51531,51250,Maison,49.0,10000.0,204.08,2024-01-26
Reims,51454,51100,Appartement,36.0,86000.0,2388.89,2024-02-02
Frignicourt,51262,51300,Maison,83.0,140000.0,1686.75,2024-01-27
Bezannes,51058,51430,Maison,142.0,399000.0,2809.86,2024-02-02
Nuisement-sur-Coole,51409,51240,Maison,130.0,230000.0,1769.23,2024-02-02
Minaucourt-le-Mesnil-lès-Hurlus,51368,51800,Maison,100.0,50000.0,500.0,2024-01-16
Cormontreuil,51172,51350,Maison,82.0,227000.0,2768.29,2024-01-15
Pringy,51446,51300,Maison,90.0,155000.0,1722.22,2024-01-24
Saint-Brice-Courcelles,51474,51370,Maison,88.0,217000.0,2465.91,2024-02-05
Châlons-en-Champagne,51108,51000,Maison,110.0,150000.0,1363.64,2024-01-17
Châlons-en-Champagne,51108,51000,Maison,60.0,130000.0,2166.67,2024-01-10
Sainte-Menehould,51507,51800,Maison,106.0,190000.0,1792.45,2024-01-30
Auve,51027,51800,Maison,100.0,95000.0,950.0,2024-01-30
Reims,51454,51100,Appartement,42.0,173000.0,4119.05,2024-01-26
Mourmelon-le-Grand,51388,51400,Maison,83.0,155000.0,1867.47,2024-01-18
Mourmelon-le-Grand,51388,51400,Maison,83.0,155000.0,1867.47,2024-01-18
Vitry-le-François,51649,51300,Maison,34.0,32000.0,941.18,2024-01-24
Reims,51454,51100,Appartement,72.0,108000.0,1500.0,2024-01-31
Merfy,51362,51220,Maison,140.0,380350.0,2716.79,2024-01-29
