commune,code_commune,code_postal,type_local,surface_m2,valeur_fonciere,prix_m2,date_mutation
Rillieux-la-Pape,69286,69140,Appartement,83.0,408500.0,4921.69,2024-03-29
Albigny-sur-Saône,69003,69250,Appartement,67.0,187000.0,2791.04,2024-03-12
Albigny-sur-Saône,69003,69250,Appartement,75.0,206000.0,2746.67,2024-03-12
Albigny-sur-Saône,69003,69250,Appartement,84.0,236000.0,2809.52,2024-03-12
Albigny-sur-Saône,69003,69250,Appartement,66.0,185000.0,2803.03,2024-03-12
Lyon 1er Arrondissement,69381,69001,Appartement,27.0,102450.0,3794.44,2024-03-26
Albigny-sur-Saône,69003,69250,Appartement,47.0,139000.0,2957.45,2024-03-12
Fleurieux-sur-l'Arbresle,69086,69210,Appartement,69.0,210000.0,3043.48,2024-03-20
Condrieu,69064,69420,Maison,89.0,225000.0,2528.09,2024-03-18
Lyon 4e Arrondissement,69384,69004,Appartement,66.0,565570.0,8569.24,2024-03-28
Craponne,69069,69290,Maison,62.0,226500.0,3653.23,2024-04-03
Saint-Genis-Laval,69204,69230,Appartement,44.0,65000.0,1477.27,2024-04-05
Saint-Romain-en-Gal,69235,69560,Appartement,84.0,206000.0,2452.38,2024-04-02
Lyon 4e Arrondissement,69384,69004,Appartement,159.0,525950.0,3307.86,2024-04-02
Arnas,69013,69400,Maison,119.0,415000.0,3487.39,2024-04-05
Éveux,69083,69210,Maison,80.0,205000.0,2562.5,2024-04-03
Pollionnay,69154,69290,Maison,110.0,522850.0,4753.18,2024-04-03
Grézieu-la-Varenne,69094,69290,Maison,60.0,635000.0,10583.33,2024-04-05
Lyon 4e Arrondissement,69384,69004,Appartement,32.0,136500.0,4265.62,2024-03-15
Lyon 4e Arrondissement,69384,69004,Appartement,70.0,136500.0,1950.0,2024-03-15
Saint-Genis-les-Ollières,69205,69290,Maison,90.0,370000.0,4111.11,2024-03-18
Francheville,69089,69340,Appartement,44.0,220000.0,5000.0,2024-04-08
Francheville,69089,69340,Appartement,62.0,220000.0,3548.39,2024-04-08
Lyon 2e Arrondissement,69382,69002,Appartement,54.0,200000.0,3703.7,2024-03-19
Lyon 9e Arrondissement,69389,69009,Appartement,59.0,312536.0,5297.22,2024-04-02
Denicé,69074,69640,Maison,69.0,295000.0,4275.36,2024-03-19
Écully,69081,69130,Appartement,104.0,512000.0,4923.08,2024-04-05
Cours,69066,69470,Maison,60.0,65000.0,1083.33,2024-03-25
Bessenay,69021,69690,Appartement,63.0,98500.0,1563.49,2024-03-22
Lyon 4e Arrondissement,69384,69004,Appartement,107.0,514600.0,4809.35,2024-04-09
Tarare,69243,69170,Appartement,51.0,88174.0,1728.9,2024-03-26
Vernaison,69260,69390,Maison,67.0,300000.0,4477.61,2024-03-20
Vernaison,69260,69390,Maison,67.0,300000.0,4477.61,2024-03-20
Lyon 4e Arrondissement,69384,69004,Appartement,71.0,364950.0,5140.14,2024-03-25
Pierre-Bénite,69152,69310,Maison,75.0,270100.0,3601.33,2024-03-28
Lyon 4e Arrondissement,69384,69004,Appartement,15.0,101090.0,6739.33,2024-03-12
Oullins,69149,69600,Appartement,54.0,153800.0,2848.15,2024-03-28
Fontaines-sur-Saône,69088,69270,Appartement,18.0,90000.0,5000.0,2024-03-26
Brindas,69028,69126,Appartement,65.0,214400.0,3298.46,2024-03-19
Lyon 1er Arrondissement,69381,69001,Appartement,35.0,211500.0,6042.86,2024-03-28
Lyon 9e Arrondissement,69389,69009,Appartement,68.0,203500.0,2992.65,2024-03-26
Vernaison,69260,69390,Maison,150.0,1111300.0,7408.67,2024-03-27
Vernaison,69260,69390,Maison,150.0,1111300.0,7408.67,2024-03-27
Bessenay,69021,69690,Appartement,68.0,98500.0,1448.53,2024-03-22
Tassin-la-Demi-Lune,69244,69160,Appartement,20.0,100000.0,5000.0,2024-03-14
Marcy,69126,69480,Maison,100.0,334800.0,3348.0,2024-03-25
Tassin-la-Demi-Lune,69244,69160,Appartement,22.0,110000.0,5000.0,2024-03-14
Sathonay-Camp,69292,69580,Appartement,85.0,315000.0,3705.88,2024-03-22
Champagne-au-Mont-d'Or,69040,69410,Appartement,59.0,215000.0,3644.07,2024-03-20
Thizy-les-Bourgs,69248,69240,Maison,79.0,242000.0,3063.29,2024-03-20
Lyon 9e Arrondissement,69389,69009,Appartement,85.0,420200.0,4943.53,2024-03-29
Rochetaillée-sur-Saône,69168,69270,Maison,212.0,1308900.0,6174.06,2024-04-03
Fleurieux-sur-l'Arbresle,69086,69210,Appartement,73.0,237150.0,3248.63,2024-03-21
Caluire-et-Cuire,69034,69300,Appartement,17.0,230500.0,13558.82,2024-03-18
Loire-sur-Rhône,69118,69700,Appartement,66.0,135000.0,2045.45,2024-03-15
Villefranche-sur-Saône,69264,69400,Maison,128.0,254400.0,1987.5,2024-03-29
Villié-Morgon,69267,69910,Maison,90.0,235000.0,2611.11,2024-03-28
Oullins,69149,69600,Appartement,69.0,297200.0,4307.25,2024-03-18
Villefranche-sur-Saône,69264,69400,Appartement,57.0,223500.0,3921.05,2024-03-18
Cours,69066,69470,Maison,64.0,70000.0,1093.75,2024-03-22
Cours,69066,69470,Appartement,47.0,70000.0,1489.36,2024-03-22
Cours,69066,69470,Appartement,43.0,70000.0,1627.91,2024-03-22
Cours,69066,69470,Maison,209.0,185270.0,886.46,2024-03-26
Cours,69066,69470,Maison,209.0,185270.0,886.46,2024-03-26
Cours,69066,69470,Maison,209.0,185270.0,886.46,2024-03-26
Saint-Étienne-des-Oullières,69197,69460,Maison,220.0,582700.0,2648.64,2024-03-20
Lyon 5e Arrondissement,69385,69005,Appartement,62.0,285000.0,4596.77,2024-03-27
Soucieu-en-Jarrest,69176,69510,Appartement,75.0,100000.0,1333.33,2024-04-04
Soucieu-en-Jarrest,69176,69510,Appartement,54.0,255000.0,4722.22,2024-04-04
Soucieu-en-Jarrest,69176,69510,Appartement,50.0,255000.0,5100.0,2024-04-04
Lyon 5e Arrondissement,69385,69005,Appartement,62.0,216000.0,3483.87,2024-03-28
Salles-Arbuissonnas-en-Beaujolais,69172,69460,Maison,137.0,506950.0,3700.36,2024-04-04
Salles-Arbuissonnas-en-Beaujolais,69172,69460,Maison,137.0,506950.0,3700.36,2024-04-04
Caluire-et-Cuire,69034,69300,Appartement,132.0,1383000.0,10477.27,2024-03-26
Denicé,69074,69640,Maison,75.0,256100.0,3414.67,2024-04-03
Denicé,69074,69640,Maison,75.0,256100.0,3414.67,2024-04-03
Lyon 5e Arrondissement,69385,69005,Appartement,135.0,532750.0,3946.3,2024-04-04
Givors,69091,69700,Appartement,44.0,47000.0,1068.18,2024-03-29
Lyon 9e Arrondissement,69389,69009,Appartement,50.0,185540.0,3710.8,2024-03-29
Lyon 4e Arrondissement,69384,69004,Appartement,96.0,400000.0,4166.67,2024-03-25
Champagne-au-Mont-d'Or,69040,69410,Appartement,76.0,209650.0,2758.55,2024-03-11
Charbonnières-les-Bains,69044,69260,Maison,157.0,450000.0,2866.24,2024-04-05
Charbonnières-les-Bains,69044,69260,Maison,157.0,450000.0,2866.24,2024-04-05
Affoux,69001,69170,Maison,57.0,100000.0,1754.39,2024-04-08
Affoux,69001,69170,Maison,57.0,100000.0,1754.39,2024-04-08
Amplepuis,69006,69550,Appartement,54.0,110000.0,2037.04,2024-03-29
Amplepuis,69006,69550,Appartement,54.0,110000.0,2037.04,2024-03-29
Amplepuis,69006,69550,Appartement,54.0,110000.0,2037.04,2024-03-29
Amplepuis,69006,69550,Appartement,51.0,110000.0,2156.86,2024-03-29
Amplepuis,69006,69550,Appartement,54.0,110000.0,2037.04,2024-03-29
Amplepuis,69006,69550,Appartement,51.0,110000.0,2156.86,2024-03-29
Mornant,69141,69440,Maison,62.0,220000.0,3548.39,2024-04-04
Écully,69081,69130,Appartement,102.0,332000.0,3254.9,2024-03-26
Champagne-au-Mont-d'Or,69040,69410,Appartement,90.0,367500.0,4083.33,2024-03-27
Caluire-et-Cuire,69034,69300,Appartement,80.0,230000.0,2875.0,2024-03-29
Sainte-Foy-lès-Lyon,69202,69110,Appartement,113.0,475000.0,4203.54,2024-04-04
Saint-Genis-Laval,69204,69230,Maison,110.0,310000.0,2818.18,2024-03-29
Saint-Romain-en-Gal,69235,69560,Appartement,60.0,195000.0,3250.0,2024-03-28
Marcy-l'Étoile,69127,69280,Appartement,76.0,286100.0,3764.47,2024-03-20
Fontaines-sur-Saône,69088,69270,Appartement,108.0,335000.0,3101.85,2024-04-03
Lyon 2e Arrondissement,69382,69002,Appartement,37.0,323000.0,8729.73,2024-04-05
Villié-Morgon,69267,69910,Maison,115.0,122000.0,1060.87,2024-03-21
Frontenas,69090,69620,Maison,110.0,375000.0,3409.09,2024-03-19
Frontenas,69090,69620,Maison,110.0,375000.0,3409.09,2024-03-19
Denicé,69074,69640,Maison,103.0,278700.0,2705.83,2024-04-04
Limonest,69116,69760,Appartement,78.0,368000.0,4717.95,2024-04-05
Lyon 1er Arrondissement,69381,69001,Appartement,56.0,295720.0,5280.71,2024-04-03
Caluire-et-Cuire,69034,69300,Appartement,51.0,182700.0,3582.35,2024-03-28
Villefranche-sur-Saône,69264,69400,Appartement,34.0,108000.0,3176.47,2024-04-05
Lyon 4e Arrondissement,69384,69004,Appartement,63.0,591300.0,9385.71,2024-04-08
Messimy,69131,69510,Maison,88.0,770000.0,8750.0,2024-03-29
Messimy,69131,69510,Maison,88.0,770000.0,8750.0,2024-03-29
Messimy,69131,69510,Maison,83.0,770000.0,9277.11,2024-03-29
Messimy,69131,69510,Maison,83.0,770000.0,9277.11,2024-03-29
Lyon 9e Arrondissement,69389,69009,Appartement,90.0,255000.0,2833.33,2024-03-15
Lyon 2e Arrondissement,69382,69002,Appartement,84.0,506800.0,6033.33,2024-03-26
Villefranche-sur-Saône,69264,69400,Appartement,64.0,110000.0,1718.75,2024-04-08
Brignais,69027,69530,Appartement,80.0,298750.0,3734.38,2024-04-09
Thizy-les-Bourgs,69248,69240,Maison,210.0,332500.0,1583.33,2024-04-05
Thizy-les-Bourgs,69248,69240,Maison,210.0,332500.0,1583.33,2024-04-05
Villefranche-sur-Saône,69264,69400,Appartement,109.0,255000.0,2339.45,2024-04-08
Lyon 4e Arrondissement,69384,69004,Appartement,83.0,305000.0,3674.7,2024-03-28
Lyon 2e Arrondissement,69382,69002,Appartement,61.0,350000.0,5737.7,2024-04-03
Lyon 1er Arrondissement,69381,69001,Appartement,27.0,198000.0,7333.33,2024-03-29
Oullins,69149,69600,Appartement,65.0,190000.0,2923.08,2024-04-09
Lyon 1er Arrondissement,69381,69001,Appartement,40.0,261500.0,6537.5,2024-03-29
Lyon 5e Arrondissement,69385,69005,Appartement,59.0,300000.0,5084.75,2024-03-28
Longes,69119,69420,Maison,126.0,326000.0,2587.3,2024-04-09
Longes,69119,69420,Maison,126.0,326000.0,2587.3,2024-04-09
Lyon 1er Arrondissement,69381,69001,Appartement,60.0,268300.0,4471.67,2024-04-02
Tarare,69243,69170,Maison,73.0,110000.0,1506.85,2024-03-28
Grigny,69096,69520,Maison,50.0,100000.0,2000.0,2024-04-02
Saint-Genis-Laval,69204,69230,Maison,114.0,501350.0,4397.81,2024-04-10
Corcelles-en-Beaujolais,69065,69220,Maison,93.0,276770.0,2976.02,2024-04-04
Lyon 2e Arrondissement,69382,69002,Appartement,63.0,369380.0,5863.17,2024-03-15
Condrieu,69064,69420,Appartement,130.0,219000.0,1684.62,2024-03-20
Taluyers,69241,69440,Maison,156.0,423300.0,2713.46,2024-03-14
Tassin-la-Demi-Lune,69244,69160,Appartement,80.0,305000.0,3812.5,2024-03-21
Fontaines-Saint-Martin,69087,69270,Maison,105.0,469990.0,4476.1,2024-03-28
Lyon 9e Arrondissement,69389,69009,Appartement,70.0,163000.0,2328.57,2024-03-27
Villefranche-sur-Saône,69264,69400,Maison,60.0,60000.0,1000.0,2024-03-12
Sainte-Foy-l'Argentière,69201,69610,Appartement,42.0,100000.0,2380.95,2024-03-20
Limas,69115,69400,Maison,76.0,236000.0,3105.26,2024-04-03
Chambost-Longessaigne,69038,69770,Maison,90.0,144350.0,1603.89,2024-03-22
Arnas,69013,69400,Maison,99.0,325000.0,3282.83,2024-03-28
Arnas,69013,69400,Maison,37.0,325000.0,8783.78,2024-03-28
Lyon 9e Arrondissement,69389,69009,Appartement,51.0,142600.0,2796.08,2024-04-02
Lyon 2e Arrondissement,69382,69002,Appartement,50.0,252000.0,5040.0,2024-03-14
Champagne-au-Mont-d'Or,69040,69410,Appartement,63.0,290800.0,4615.87,2024-03-13
Saint-Genis-l'Argentière,69203,69610,Maison,92.0,287000.0,3119.57,2024-03-27
Saint-Genis-l'Argentière,69203,69610,Maison,92.0,287000.0,3119.57,2024-03-27
Lyon 4e Arrondissement,69384,69004,Appartement,97.0,393000.0,4051.55,2024-04-04
Fleurie,69084,69820,Maison,135.0,210000.0,1555.56,2024-03-28
Salles-Arbuissonnas-en-Beaujolais,69172,69460,Maison,110.0,237840.0,2162.18,2024-03-27
Genay,69278,69730,Appartement,92.0,250000.0,2717.39,2024-03-28
Saint-Genis-Laval,69204,69230,Maison,106.0,514300.0,4851.89,2024-04-08
Charbonnières-les-Bains,69044,69260,Appartement,80.0,269000.0,3362.5,2024-03-29
Sainte-Foy-lès-Lyon,69202,69110,Appartement,76.0,327000.0,4302.63,2024-03-29
Corcelles-en-Beaujolais,69065,69220,Maison,86.0,190000.0,2209.3,2024-03-29
Albigny-sur-Saône,69003,69250,Maison,160.0,1023500.0,6396.88,2024-04-05
Val d'Oingt,69024,69620,Maison,105.0,289000.0,2752.38,2024-03-21
Tarare,69243,69170,Appartement,53.0,100000.0,1886.79,2024-03-21
Sainte-Foy-lès-Lyon,69202,69110,Appartement,76.0,297000.0,3907.89,2024-03-29
Champagne-au-Mont-d'Or,69040,69410,Appartement,102.0,370000.0,3627.45,2024-03-13
Grigny,69096,69520,Appartement,63.0,213000.0,3380.95,2024-03-26
La Tour-de-Salvagny,69250,69890,Appartement,34.0,80000.0,2352.94,2024-03-21
Lyon 9e Arrondissement,69389,69009,Appartement,94.0,199500.0,2122.34,2024-03-26
Mornant,69141,69440,Maison,96.0,387130.6,4032.61,2024-03-27
Saint-Germain-au-Mont-d'Or,69207,69650,Appartement,76.0,139000.0,1828.95,2024-04-03
Albigny-sur-Saône,69003,69250,Appartement,76.0,208000.0,2736.84,2024-03-28
Lyon 2e Arrondissement,69382,69002,Appartement,117.0,210000.0,1794.87,2024-04-05
Lyon 2e Arrondissement,69382,69002,Appartement,35.0,100000.0,2857.14,2024-03-27
Rillieux-la-Pape,69286,69140,Appartement,60.0,236500.0,3941.67,2024-03-28
Francheville,69089,69340,Appartement,73.0,351500.0,4815.07,2024-03-28
Vindry-sur-Turdine,69157,69490,Maison,101.0,252200.0,2497.03,2024-04-11
Vindry-sur-Turdine,69157,69490,Maison,101.0,252200.0,2497.03,2024-04-11
Caluire-et-Cuire,69034,69300,Appartement,20.0,94000.0,4700.0,2024-03-15
Lyon 9e Arrondissement,69389,69009,Appartement,42.0,110000.0,2619.05,2024-04-03
Soucieu-en-Jarrest,69176,69510,Maison,110.0,430350.0,3912.27,2024-03-29
Caluire-et-Cuire,69034,69300,Appartement,99.0,489440.0,4943.84,2024-04-04
Oullins,69149,69600,Appartement,62.0,254000.0,4096.77,2024-04-04
Rillieux-la-Pape,69286,69140,Appartement,48.0,157620.0,3283.75,2024-04-05
Chaponost,69043,69630,Appartement,20.0,1750000.0,87500.0,2024-04-12
Chaponost,69043,69630,Maison,280.0,1750000.0,6250.0,2024-04-12
Chaponost,69043,69630,Appartement,20.0,1750000.0,87500.0,2024-04-12
Chaponost,69043,69630,Maison,280.0,1750000.0,6250.0,2024-04-12
Lyon 9e Arrondissement,69389,69009,Appartement,90.0,283000.0,3144.44,2024-04-03
Francheville,69089,69340,Maison,91.0,370000.0,4065.93,2024-03-28
Courzieu,69067,69690,Maison,104.0,254305.0,2445.24,2024-03-29
Courzieu,69067,69690,Maison,104.0,254305.0,2445.24,2024-03-29
Pollionnay,69154,69290,Appartement,100.0,462904.56,4629.05,2024-03-29
Saint-Cyr-au-Mont-d'Or,69191,69450,Maison,148.0,990000.0,6689.19,2024-04-05
Lyon 2e Arrondissement,69382,69002,Appartement,44.0,268900.0,6111.36,2024-04-08
Marchampt,69124,69430,Maison,198.0,257000.0,1297.98,2024-03-29
Lyon 1er Arrondissement,69381,69001,Appartement,37.0,142900.0,3862.16,2024-04-02
Sainte-Foy-l'Argentière,69201,69610,Appartement,60.0,65000.0,1083.33,2024-04-12
Lyon 9e Arrondissement,69389,69009,Appartement,51.0,160000.0,3137.25,2024-03-28
Lyon 1er Arrondissement,69381,69001,Appartement,61.0,344250.0,5643.44,2024-04-11
Lyon 5e Arrondissement,69385,69005,Appartement,97.0,347000.0,3577.32,2024-03-27
Givors,69091,69700,Maison,69.0,37500.0,543.48,2024-03-22
Givors,69091,69700,Maison,68.0,105435.0,1550.51,2024-04-08
Givors,69091,69700,Maison,68.0,105435.0,1550.51,2024-04-08
Caluire-et-Cuire,69034,69300,Maison,96.0,645300.0,6721.88,2024-04-08
Lyon 4e Arrondissement,69384,69004,Appartement,74.0,450000.0,6081.08,2024-03-15
Collonges-au-Mont-d'Or,69063,69660,Maison,130.0,768165.0,5908.96,2024-03-29
Tarare,69243,69170,Appartement,59.0,192000.0,3254.24,2024-04-10
Givors,69091,69700,Appartement,89.0,114000.0,1280.9,2024-03-28
Tarare,69243,69170,Appartement,72.0,304000.0,4222.22,2024-04-05
Charly,69046,69390,Maison,122.0,540000.0,4426.23,2024-03-29
Couzon-au-Mont-d'Or,69068,69270,Appartement,19.0,190000.0,10000.0,2024-04-05
Couzon-au-Mont-d'Or,69068,69270,Appartement,17.0,190000.0,11176.47,2024-04-05
Sourcieux-les-Mines,69177,69210,Maison,108.0,440000.0,4074.07,2024-03-20
Fontaines-Saint-Martin,69087,69270,Maison,46.0,347750.0,7559.78,2024-04-10
L'Arbresle,69010,69210,Appartement,36.0,94000.0,2611.11,2024-04-08
Craponne,69069,69290,Maison,148.0,572800.0,3870.27,2024-03-25
Lyon 4e Arrondissement,69384,69004,Appartement,74.0,158030.0,2135.54,2024-03-28
Grandris,69093,69870,Maison,200.0,258390.0,1291.95,2024-03-20
Grandris,69093,69870,Appartement,54.0,258390.0,4785.0,2024-03-20
Grandris,69093,69870,Appartement,49.0,258390.0,5273.27,2024-03-20
Grandris,69093,69870,Appartement,47.0,258390.0,5497.66,2024-03-20
Belleville-en-Beaujolais,69019,69220,Appartement,37.0,150000.0,4054.05,2024-03-11
Belleville-en-Beaujolais,69019,69220,Appartement,32.0,150000.0,4687.5,2024-03-11
Belleville-en-Beaujolais,69019,69220,Appartement,17.0,150000.0,8823.53,2024-03-11
Belleville-en-Beaujolais,69019,69220,Appartement,32.0,150000.0,4687.5,2024-03-11
Belleville-en-Beaujolais,69019,69220,Appartement,17.0,150000.0,8823.53,2024-03-11
Belleville-en-Beaujolais,69019,69220,Appartement,37.0,150000.0,4054.05,2024-03-11
Montanay,69284,69250,Maison,156.0,610000.0,3910.26,2024-04-09
Montanay,69284,69250,Maison,156.0,610000.0,3910.26,2024-04-09
Saint-Georges-de-Reneins,69206,69830,Maison,55.0,143500.0,2609.09,2024-04-11
Couzon-au-Mont-d'Or,69068,69270,Maison,90.0,347000.0,3855.56,2024-03-28
Grandris,69093,69870,Maison,100.0,60000.0,600.0,2024-03-27
Grandris,69093,69870,Maison,100.0,60000.0,600.0,2024-03-27
La Mulatière,69142,69350,Appartement,93.0,384800.0,4137.63,2024-04-08
Lyon 5e Arrondissement,69385,69005,Appartement,32.0,116100.0,3628.12,2024-04-12
Sainte-Colombe,69189,69560,Appartement,62.0,114800.0,1851.61,2024-03-25
Le Breuil,69026,69620,Maison,79.0,180000.0,2278.48,2024-04-05
Fleurie,69084,69820,Appartement,49.0,170000.0,3469.39,2024-03-26
Lyon 5e Arrondissement,69385,69005,Appartement,71.0,1565000.0,22042.25,2024-04-05
Lyon 5e Arrondissement,69385,69005,Appartement,58.0,1565000.0,26982.76,2024-04-05
Lyon 5e Arrondissement,69385,69005,Appartement,50.0,1565000.0,31300.0,2024-04-05
Lyon 5e Arrondissement,69385,69005,Appartement,52.0,1565000.0,30096.15,2024-04-05
Lyon 5e Arrondissement,69385,69005,Appartement,63.0,1565000.0,24841.27,2024-04-05
Saint-Cyr-au-Mont-d'Or,69191,69450,Maison,194.0,1440000.0,7422.68,2024-04-04
Beauvallon,69179,69700,Maison,89.0,301800.0,3391.01,2024-04-09
Rillieux-la-Pape,69286,69140,Appartement,90.0,279000.0,3100.0,2024-04-03
Grigny,69096,69520,Appartement,47.0,166000.0,3531.91,2024-03-20
Lyon 9e Arrondissement,69389,69009,Appartement,66.0,155000.0,2348.48,2024-03-29
Deux-Grosnes,69135,69860,Maison,75.0,142000.0,1893.33,2024-03-28
Deux-Grosnes,69135,69860,Maison,75.0,142000.0,1893.33,2024-03-28
Corcelles-en-Beaujolais,69065,69220,Maison,110.0,368500.0,3350.0,2024-03-28
Lyon 9e Arrondissement,69389,69009,Appartement,84.0,135500.0,1613.1,2024-04-02
Sainte-Foy-lès-Lyon,69202,69110,Maison,122.0,365650.0,2997.13,2024-04-02
Lyon 5e Arrondissement,69385,69005,Appartement,71.0,302400.0,4259.15,2024-03-29
Genay,69278,69730,Appartement,65.0,105000.0,1615.38,2024-04-04
Oullins,69149,69600,Appartement,80.0,254000.0,3175.0,2024-04-04
Val d'Oingt,69024,69620,Maison,200.0,485000.0,2425.0,2024-03-29
Saint-Genis-Laval,69204,69230,Maison,88.0,390000.0,4431.82,2024-04-04
Quincié-en-Beaujolais,69162,69430,Maison,118.0,350000.0,2966.1,2024-04-11
Quincié-en-Beaujolais,69162,69430,Maison,118.0,350000.0,2966.1,2024-04-11
Quincié-en-Beaujolais,69162,69430,Maison,54.0,350000.0,6481.48,2024-04-11
Quincié-en-Beaujolais,69162,69430,Maison,54.0,350000.0,6481.48,2024-04-11
Lozanne,69121,69380,Appartement,56.0,185000.0,3303.57,2024-03-28
Genay,69278,69730,Maison,142.0,490000.0,3450.7,2024-03-20
Caluire-et-Cuire,69034,69300,Appartement,85.0,230300.0,2709.41,2024-04-11
Craponne,69069,69290,Maison,124.0,563000.0,4540.32,2024-03-29
Lyon 4e Arrondissement,69384,69004,Appartement,68.0,290000.0,4264.71,2024-04-15
Lyon 9e Arrondissement,69389,69009,Appartement,16.0,48500.0,3031.25,2024-03-26
Marcy-l'Étoile,69127,69280,Maison,120.0,90000.0,750.0,2024-04-04
Villefranche-sur-Saône,69264,69400,Appartement,61.0,110000.0,1803.28,2024-03-28
Châtillon,69050,69380,Maison,86.0,313530.0,3645.7,2024-04-15
Châtillon,69050,69380,Maison,86.0,313530.0,3645.7,2024-04-15
Craponne,69069,69290,Appartement,50.0,142200.0,2844.0,2024-04-03
Sathonay-Camp,69292,69580,Appartement,35.0,170000.0,4857.14,2024-04-09
Saint-Genis-les-Ollières,69205,69290,Maison,89.0,375800.0,4222.47,2024-04-02
Pollionnay,69154,69290,Appartement,65.0,199750.0,3073.08,2024-04-03
Mornant,69141,69440,Maison,155.0,550000.0,3548.39,2024-04-04
Lyon 4e Arrondissement,69384,69004,Appartement,45.0,248000.0,5511.11,2024-04-11
Saint-Genis-Laval,69204,69230,Appartement,78.0,210000.0,2692.31,2024-04-12
Cours,69066,69470,Maison,64.0,148700.0,2323.44,2024-04-08
Caluire-et-Cuire,69034,69300,Appartement,82.0,360300.0,4393.9,2024-04-10
Francheville,69089,69340,Appartement,50.0,227000.0,4540.0,2024-04-04
Saint-Genis-Laval,69204,69230,Appartement,87.0,635000.0,7298.85,2024-03-26
Saint-Genis-les-Ollières,69205,69290,Maison,71.0,310000.0,4366.2,2024-03-25
Saint-Genis-les-Ollières,69205,69290,Maison,71.0,310000.0,4366.2,2024-03-25
Tassin-la-Demi-Lune,69244,69160,Appartement,66.0,232100.0,3516.67,2024-04-05
Fontaines-sur-Saône,69088,69270,Maison,100.0,490000.0,4900.0,2024-04-15
Craponne,69069,69290,Appartement,72.0,270500.0,3756.94,2024-03-25
Ampuis,69007,69420,Maison,91.0,373000.0,4098.9,2024-03-18
Ampuis,69007,69420,Maison,91.0,373000.0,4098.9,2024-03-18
Sainte-Foy-lès-Lyon,69202,69110,Appartement,127.0,503700.0,3966.14,2024-04-10
Lyon 2e Arrondissement,69382,69002,Appartement,55.0,315000.0,5727.27,2024-04-15
Grézieu-la-Varenne,69094,69290,Maison,214.0,806020.0,3766.45,2024-03-22
Grézieu-la-Varenne,69094,69290,Maison,214.0,806020.0,3766.45,2024-03-22
Brignais,69027,69530,Appartement,92.0,458700.0,4985.87,2024-03-21
Frontenas,69090,69620,Maison,120.0,390000.0,3250.0,2024-03-29
Frontenas,69090,69620,Maison,120.0,390000.0,3250.0,2024-03-29
Brignais,69027,69530,Maison,69.0,305000.0,4420.29,2024-04-12
Écully,69081,69130,Appartement,27.0,85000.0,3148.15,2024-04-09
Lyon 2e Arrondissement,69382,69002,Appartement,61.0,220000.0,3606.56,2024-04-11
Oullins,69149,69600,Appartement,120.0,360000.0,3000.0,2024-04-04
Oullins,69149,69600,Appartement,55.0,360000.0,6545.45,2024-04-04
Oullins,69149,69600,Appartement,55.0,360000.0,6545.45,2024-04-04
Lyon 2e Arrondissement,69382,69002,Appartement,55.0,310000.0,5636.36,2024-03-25
Villefranche-sur-Saône,69264,69400,Appartement,72.0,104000.0,1444.44,2024-03-18
Villefranche-sur-Saône,69264,69400,Appartement,53.0,104000.0,1962.26,2024-03-18
Les Chères,69055,69380,Maison,64.0,220000.0,3437.5,2024-03-29
Lyon 4e Arrondissement,69384,69004,Appartement,32.0,250000.0,7812.5,2024-04-04
Lyon 5e Arrondissement,69385,69005,Appartement,52.0,175000.0,3365.38,2024-04-16
Albigny-sur-Saône,69003,69250,Appartement,48.0,134900.0,2810.42,2024-03-28
Saint-Germain-au-Mont-d'Or,69207,69650,Maison,95.0,120000.0,1263.16,2024-04-02
Albigny-sur-Saône,69003,69250,Appartement,66.0,181000.0,2742.42,2024-04-03
Albigny-sur-Saône,69003,69250,Appartement,49.0,145000.0,2959.18,2024-03-28
Lyon 4e Arrondissement,69384,69004,Appartement,80.0,376905.0,4711.31,2024-04-02
Lyon 4e Arrondissement,69384,69004,Appartement,62.0,333000.0,5370.97,2024-03-29
Caluire-et-Cuire,69034,69300,Maison,64.0,515000.0,8046.88,2024-04-11
Oullins,69149,69600,Appartement,80.0,230000.0,2875.0,2024-03-29
Tarare,69243,69170,Appartement,72.0,73800.0,1025.0,2024-04-03
Rillieux-la-Pape,69286,69140,Maison,85.0,453000.0,5329.41,2024-04-12
Écully,69081,69130,Appartement,50.0,234000.0,4680.0,2024-04-09
Villefranche-sur-Saône,69264,69400,Appartement,30.0,115000.0,3833.33,2024-03-22
Lyon 5e Arrondissement,69385,69005,Maison,55.0,420000.0,7636.36,2024-04-09
Villefranche-sur-Saône,69264,69400,Appartement,57.0,140000.0,2456.14,2024-03-29
Porte des Pierres Dorées,69159,69640,Maison,63.0,255000.0,4047.62,2024-04-02
Sainte-Foy-lès-Lyon,69202,69110,Appartement,113.0,580000.0,5132.74,2024-03-29
Lyon 9e Arrondissement,69389,69009,Appartement,27.0,85000.0,3148.15,2024-04-08
Gleizé,69092,69400,Maison,75.0,311000.0,4146.67,2024-03-27
Gleizé,69092,69400,Maison,75.0,311000.0,4146.67,2024-03-27
Rochetaillée-sur-Saône,69168,69270,Maison,200.0,486000.0,2430.0,2024-04-12
Rochetaillée-sur-Saône,69168,69270,Maison,200.0,486000.0,2430.0,2024-04-12
Fontaines-sur-Saône,69088,69270,Appartement,66.0,295000.0,4469.7,2024-03-27
