commune,code_commune,code_postal,type_local,surface_m2,valeur_fonciere,prix_m2,date_mutation
Le Bosc,34036,34700,Maison,123.0,300600.0,2443.9,2024-01-08
Sète,34301,34200,Maison,86.0,407604.0,4739.58,2024-01-08
Montpellier,34172,34070,Appartement,18.0,74500.0,4138.89,2024-01-03
Montpellier,34172,34000,Appartement,37.0,410000.0,11081.08,2024-01-09
Montpellier,34172,34000,Appartement,56.0,410000.0,7321.43,2024-01-09
Pérols,34198,34470,Maison,42.0,358000.0,8523.81,2024-01-09
Le Crès,34090,34920,Appartement,45.0,177900.0,3953.33,2024-01-09
Frontignan,34108,34110,Appartement,93.0,63000.0,677.42,2024-01-04
Montpellier,34172,34000,Appartement,21.0,95000.0,4523.81,2024-01-04
Clermont-l'Hérault,34079,34800,Appartement,40.0,312264.0,7806.6,2024-01-11
Clermont-l'Hérault,34079,34800,Appartement,43.0,312264.0,7261.95,2024-01-11
Clermont-l'Hérault,34079,34800,Appartement,55.0,312264.0,5677.53,2024-01-11
Clermont-l'Hérault,34079,34800,Appartement,43.0,312264.0,7261.95,2024-01-11
Saint-Geniès-des-Mourgues,34256,34160,Maison,120.0,495500.0,4129.17,2024-01-08
Montpellier,34172,34080,Appartement,30.0,88500.0,2950.0,2024-01-08
Ganges,34111,34190,Appartement,63.0,80000.0,1269.84,2024-01-11
Sète,34301,34200,Maison,74.0,398000.0,5378.38,2024-01-08
Sète,34301,34200,Maison,61.0,334600.0,5485.25,2024-01-08
Sète,34301,34200,Appartement,32.0,106000.0,3312.5,2024-01-09
Saussan,34295,34570,Maison,93.0,313000.0,3365.59,2024-01-08
Saint-Brès,34244,34670,Maison,70.0,350000.0,5000.0,2024-01-03
Sète,34301,34200,Appartement,14.0,114000.0,8142.86,2024-01-11
Saint-Clément-de-Rivière,34247,34980,Maison,84.0,1028600.0,12245.24,2024-01-04
Saint-Clément-de-Rivière,34247,34980,Maison,180.0,1028600.0,5714.44,2024-01-04
Saint-Clément-de-Rivière,34247,34980,Maison,84.0,1028600.0,12245.24,2024-01-04
Saint-Clément-de-Rivière,34247,34980,Maison,180.0,1028600.0,5714.44,2024-01-04
Montbazin,34165,34560,Appartement,52.0,75000.0,1442.31,2024-01-09
Montpellier,34172,34070,Appartement,19.0,74470.0,3919.47,2024-01-04
Lunel,34145,34400,Maison,75.0,260000.0,3466.67,2024-01-05
Frontignan,34108,34110,Appartement,71.0,162000.0,2281.69,2024-01-10
Saint-Georges-d'Orques,34259,34680,Appartement,152.0,445100.0,2928.29,2024-01-08
Montpellier,34172,34000,Appartement,41.0,139000.0,3390.24,2024-01-05
Saint-Georges-d'Orques,34259,34680,Maison,74.0,329820.0,4457.03,2024-01-05
Villeneuve-lès-Maguelone,34337,34750,Maison,118.0,560230.0,4747.71,2024-01-08
Sète,34301,34200,Appartement,53.0,133300.0,2515.09,2024-01-10
La Grande-Motte,34344,34280,Appartement,69.0,276700.0,4010.14,2024-01-03
Sète,34301,34200,Maison,67.0,267600.0,3994.03,2024-01-03
Sète,34301,34200,Appartement,48.0,159070.0,3313.96,2024-01-05
Montpellier,34172,34090,Maison,90.0,325000.0,3611.11,2024-01-04
Saussan,34295,34570,Maison,69.0,199000.0,2884.06,2024-01-11
Montpellier,34172,34000,Appartement,53.0,168000.0,3169.81,2024-01-11
Montpellier,34172,34070,Appartement,53.0,140000.0,2641.51,2024-01-03
Montpellier,34172,34070,Appartement,66.0,140000.0,2121.21,2024-01-04
La Grande-Motte,34344,34280,Appartement,127.0,869500.0,6846.46,2024-01-15
Puilacher,34222,34230,Maison,185.0,525000.0,2837.84,2024-01-09
Puilacher,34222,34230,Maison,185.0,525000.0,2837.84,2024-01-09
Saint-Paul-et-Valmalle,34282,34570,Maison,190.0,690000.0,3631.58,2024-01-08
Paulhan,34194,34230,Maison,88.0,247250.0,2809.66,2024-01-08
Juvignac,34123,34990,Appartement,47.0,144000.0,3063.83,2024-01-12
Montpellier,34172,34000,Appartement,35.0,140830.0,4023.71,2024-01-12
Montpellier,34172,34000,Appartement,93.0,281740.0,3029.46,2024-01-09
Vendargues,34327,34740,Maison,92.0,351975.0,3825.82,2024-01-09
Castelnau-le-Lez,34057,34170,Appartement,40.0,155850.0,3896.25,2024-01-08
Le Bousquet-d'Orb,34038,34260,Appartement,66.0,45000.0,681.82,2024-01-05
Lattes,34129,34970,Maison,102.0,101017.0,990.36,2024-01-12
Montpellier,34172,34000,Appartement,50.0,165000.0,3300.0,2024-01-11
Montpellier,34172,34000,Appartement,54.0,153000.0,2833.33,2024-01-08
Mèze,34157,34140,Appartement,25.0,86300.0,3452.0,2024-01-05
Mèze,34157,34140,Appartement,40.0,140650.0,3516.25,2024-01-08
Montpellier,34172,34070,Appartement,36.0,145000.0,4027.78,2024-01-09
Candillargues,34050,34130,Appartement,65.0,253100.0,3893.85,2024-01-05
Ceilhes-et-Rocozels,34071,34260,Maison,120.0,65000.0,541.67,2024-01-05
Dio-et-Valquières,34093,34650,Maison,80.0,67000.0,837.5,2024-01-10
Sète,34301,34200,Appartement,38.0,70000.0,1842.11,2024-01-11
Lunel,34145,34400,Maison,68.0,162000.0,2382.35,2024-01-09
Montpellier,34172,34070,Appartement,32.0,105000.0,3281.25,2024-01-10
Juvignac,34123,34990,Appartement,68.0,183000.0,2691.18,2024-01-11
Montpellier,34172,34000,Appartement,71.0,269350.0,3793.66,2024-01-10
Montpellier,34172,34080,Appartement,63.0,140000.0,2222.22,2024-01-08
Sète,34301,34200,Appartement,49.0,124200.0,2534.69,2024-01-10
Lunel,34145,34400,Maison,84.0,240000.0,2857.14,2024-01-05
Sète,34301,34200,Appartement,68.0,219905.0,3233.9,2024-01-15
Montpellier,34172,34090,Appartement,20.0,108870.0,5443.5,2024-01-11
Montpellier,34172,34090,Appartement,43.0,153000.0,3558.14,2024-01-08
Montpellier,34172,34090,Appartement,56.0,100000.0,1785.71,2024-01-12
Le Bousquet-d'Orb,34038,34260,Appartement,72.0,96000.0,1333.33,2024-01-11
Aniane,34010,34150,Appartement,80.0,110000.0,1375.0,2024-01-09
Aniane,34010,34150,Appartement,50.0,110000.0,2200.0,2024-01-09
Aniane,34010,34150,Appartement,55.0,110000.0,2000.0,2024-01-09
Palavas-les-Flots,34192,34250,Appartement,25.0,241000.0,9640.0,2024-01-04
Clermont-l'Hérault,34079,34800,Maison,15.0,97000.0,6466.67,2024-01-08
Gignac,34114,34150,Maison,100.0,300000.0,3000.0,2024-01-08
Montpellier,34172,34090,Appartement,54.0,231000.0,4277.78,2024-01-15
Sète,34301,34200,Maison,135.0,673255.0,4987.07,2024-01-12
Frontignan,34108,34110,Appartement,35.0,81900.0,2340.0,2024-01-12
Montpellier,34172,34080,Appartement,29.0,82000.0,2827.59,2024-01-04
Mèze,34157,34140,Appartement,95.0,233000.0,2452.63,2024-01-15
Montpellier,34172,34070,Appartement,89.0,225000.0,2528.09,2024-01-04
Montpellier,34172,34090,Appartement,28.0,132780.0,4742.14,2024-01-09
La Grande-Motte,34344,34280,Appartement,51.0,131700.0,2582.35,2024-01-15
Ceyras,34076,34800,Maison,95.0,230000.0,2421.05,2024-01-15
Ganges,34111,34190,Appartement,53.0,44000.0,830.19,2024-01-09
Montpellier,34172,34000,Appartement,75.0,261360.0,3484.8,2024-01-15
Montpellier,34172,34090,Maison,155.0,611500.0,3945.16,2024-01-12
Montpellier,34172,34090,Maison,155.0,611500.0,3945.16,2024-01-12
Montpellier,34172,34000,Maison,101.0,459300.0,4547.52,2024-01-05
Pignan,34202,34570,Appartement,43.0,194260.0,4517.67,2024-01-11
Montpellier,34172,34070,Appartement,105.0,369590.0,3519.9,2024-01-16
Balaruc-les-Bains,34023,34540,Maison,164.0,493200.0,3007.32,2024-01-08
Gigean,34113,34770,Appartement,36.0,164251.0,4562.53,2024-01-08
Gigean,34113,34770,Appartement,36.0,164251.0,4562.53,2024-01-08
Baillargues,34022,34670,Appartement,47.0,195000.0,4148.94,2024-01-05
Balaruc-les-Bains,34023,34540,Appartement,44.0,186900.0,4247.73,2024-01-15
Loupian,34143,34140,Maison,72.0,120000.0,1666.67,2024-01-05
Montpellier,34172,34000,Appartement,67.0,171500.0,2559.7,2024-01-12
Balaruc-les-Bains,34023,34540,Appartement,13.0,52300.0,4023.08,2024-01-15
Balaruc-les-Bains,34023,34540,Appartement,21.0,87450.0,4164.29,2024-01-11
Saint-Aunès,34240,34130,Appartement,80.0,344650.0,4308.12,2024-01-12
Montpellier,34172,34090,Appartement,51.0,242500.0,4754.9,2024-01-05
Mèze,34157,34140,Maison,87.0,485000.0,5574.71,2024-01-11
Montpellier,34172,34090,Appartement,20.0,65600.0,3280.0,2024-01-08
Castelnau-le-Lez,34057,34170,Maison,200.0,1157100.0,5785.5,2024-01-11
Castelnau-le-Lez,34057,34170,Maison,200.0,1157100.0,5785.5,2024-01-11
Montpellier,34172,34000,Appartement,27.0,101000.0,3740.74,2024-01-11
Montpellier,34172,34080,Appartement,31.0,111800.0,3606.45,2024-01-12
Murviel-lès-Montpellier,34179,34570,Appartement,55.0,198000.0,3600.0,2024-01-16
Montpellier,34172,34070,Appartement,48.0,110000.0,2291.67,2024-01-09
Montpellier,34172,34000,Appartement,72.0,285150.0,3960.42,2024-01-11
Castelnau-le-Lez,34057,34170,Maison,19.0,530000.0,27894.74,2024-01-11
Castelnau-le-Lez,34057,34170,Maison,123.0,530000.0,4308.94,2024-01-11
La Grande-Motte,34344,34280,Appartement,24.0,148000.0,6166.67,2024-01-10
Montpellier,34172,34090,Appartement,26.0,88000.0,3384.62,2024-01-09
Sète,34301,34200,Maison,113.0,590000.0,5221.24,2024-01-08
Sète,34301,34200,Appartement,47.0,99000.0,2106.38,2024-01-11
Sète,34301,34200,Appartement,58.0,120000.0,2068.97,2024-01-11
Montpellier,34172,34070,Appartement,64.0,165000.0,2578.12,2024-01-17
Sète,34301,34200,Appartement,77.0,162550.0,2111.04,2024-01-09
Mauguio,34154,34130,Appartement,23.0,103000.0,4478.26,2024-01-05
Lunel-Viel,34146,34400,Maison,105.0,394590.0,3758.0,2024-01-12
Sète,34301,34200,Appartement,20.0,138000.0,6900.0,2024-01-11
Sète,34301,34200,Appartement,57.0,192000.0,3368.42,2024-01-03
La Grande-Motte,34344,34280,Appartement,37.0,182000.0,4918.92,2024-01-11
Mudaison,34176,34130,Maison,98.0,287000.0,2928.57,2024-01-04
Frontignan,34108,34110,Maison,46.0,93000.0,2021.74,2024-01-16
Sète,34301,34200,Appartement,43.0,285000.0,6627.91,2024-01-09
Frontignan,34108,34110,Appartement,63.0,220500.0,3500.0,2024-01-10
Montbazin,34165,34560,Maison,133.0,140000.0,1052.63,2024-01-05
Sète,34301,34200,Appartement,50.0,128050.0,2561.0,2024-01-05
Mauguio,34154,34130,Appartement,21.0,94000.0,4476.19,2024-01-19
Combaillaux,34082,34980,Maison,126.0,509800.0,4046.03,2024-01-12
Combaillaux,34082,34980,Maison,126.0,509800.0,4046.03,2024-01-12
Montpellier,34172,34070,Appartement,59.0,223400.0,3786.44,2024-01-17
Sète,34301,34200,Appartement,192.0,478320.0,2491.25,2024-01-16
Montpellier,34172,34070,Appartement,67.0,131000.0,1955.22,2024-01-19
Montpellier,34172,34070,Appartement,69.0,129000.0,1869.57,2024-01-16
Palavas-les-Flots,34192,34250,Appartement,26.0,111150.0,4275.0,2024-01-11
Montpellier,34172,34000,Appartement,64.0,225400.0,3521.88,2024-01-16
Pérols,34198,34470,Maison,91.0,420000.0,4615.38,2024-01-11
Saint-Georges-d'Orques,34259,34680,Appartement,79.0,265000.0,3354.43,2024-01-18
Palavas-les-Flots,34192,34250,Appartement,38.0,150000.0,3947.37,2024-01-09
Sète,34301,34200,Appartement,67.0,191800.0,2862.69,2024-01-16
Saint-Clément-de-Rivière,34247,34980,Maison,123.0,728000.0,5918.7,2024-01-04
Saint-Just,34272,34400,Maison,88.0,319030.0,3625.34,2024-01-11
Sète,34301,34200,Appartement,30.0,117500.0,3916.67,2024-01-12
Montpellier,34172,34070,Appartement,25.0,143950.0,5758.0,2024-01-09
Montpellier,34172,34000,Appartement,65.0,250000.0,3846.15,2024-01-11
Montpellier,34172,34000,Appartement,102.0,271698.0,2663.71,2024-01-11
Grabels,34116,34790,Appartement,30.0,102330.0,3411.0,2024-01-12
Montpellier,34172,34000,Appartement,32.0,145330.0,4541.56,2024-01-04
Montpellier,34172,34090,Maison,77.0,481350.0,6251.3,2024-01-18
Montpellier,34172,34090,Appartement,86.0,237800.0,2765.12,2024-01-18
Palavas-les-Flots,34192,34250,Appartement,64.0,320000.0,5000.0,2024-01-16
Palavas-les-Flots,34192,34250,Appartement,25.0,125610.0,5024.4,2024-01-12
Ganges,34111,34190,Maison,170.0,373700.0,2198.24,2024-01-17
Le Bousquet-d'Orb,34038,34260,Maison,118.0,250000.0,2118.64,2024-01-15
La Grande-Motte,34344,34280,Appartement,37.0,165000.0,4459.46,2024-01-18
Sète,34301,34200,Appartement,26.0,30000.0,1153.85,2024-01-12
Soumont,34306,34700,Maison,35.0,416950.0,11912.86,2024-01-08
Soumont,34306,34700,Maison,125.0,416950.0,3335.6,2024-01-08
Soumont,34306,34700,Maison,125.0,416950.0,3335.6,2024-01-08
Soumont,34306,34700,Maison,35.0,416950.0,11912.86,2024-01-08
Montpellier,34172,34090,Maison,68.0,325000.0,4779.41,2024-01-09
Montpellier,34172,34000,Appartement,22.0,158000.0,7181.82,2024-01-09
Montpellier,34172,34070,Appartement,32.0,106500.0,3328.12,2024-01-11
Sète,34301,34200,Appartement,75.0,222125.0,2961.67,2024-01-08
Frontignan,34108,34110,Appartement,60.0,117500.0,1958.33,2024-01-05
Frontignan,34108,34110,Appartement,64.0,126500.0,1976.56,2024-01-19
Sète,34301,34200,Appartement,76.0,282000.0,3710.53,2024-01-12
Montpellier,34172,34090,Appartement,47.0,175000.0,3723.4,2024-01-12
Montpellier,34172,34090,Maison,77.0,376200.0,4885.71,2024-01-12
Le Crès,34090,34920,Appartement,63.0,228000.0,3619.05,2024-01-11
Montpellier,34172,34000,Appartement,33.0,152000.0,4606.06,2024-01-17
Balaruc-les-Bains,34023,34540,Appartement,30.0,74974.0,2499.13,2024-01-12
Montpellier,34172,34090,Appartement,30.0,79000.0,2633.33,2024-01-08
Mauguio,34154,34130,Appartement,67.0,595148.0,8882.81,2024-01-16
La Grande-Motte,34344,34280,Appartement,50.0,280000.0,5600.0,2024-01-04
La Grande-Motte,34344,34280,Appartement,50.0,280000.0,5600.0,2024-01-04
Montpellier,34172,34070,Appartement,63.0,104000.0,1650.79,2024-01-16
Montpellier,34172,34000,Appartement,126.0,525000.0,4166.67,2024-01-18
Montpellier,34172,34000,Appartement,46.0,525000.0,11413.04,2024-01-18
Montpellier,34172,34070,Appartement,76.0,108000.0,1421.05,2024-01-11
La Grande-Motte,34344,34280,Appartement,69.0,321030.0,4652.61,2024-01-05
Montpellier,34172,34070,Appartement,78.0,274485.0,3519.04,2024-01-05
Castelnau-le-Lez,34057,34170,Appartement,38.0,119240.0,3137.89,2024-01-18
Baillargues,34022,34670,Appartement,61.0,272033.0,4459.56,2024-01-22
Arboras,34011,34150,Maison,60.0,128360.0,2139.33,2024-01-17
Palavas-les-Flots,34192,34250,Maison,101.0,380000.0,3762.38,2024-01-03
Montpellier,34172,34080,Appartement,78.0,160000.0,2051.28,2024-01-18
Lansargues,34127,34130,Maison,80.0,130000.0,1625.0,2024-01-09
Saint-Félix-de-Lodez,34254,34725,Maison,124.0,250000.0,2016.13,2024-01-19
Mauguio,34154,34130,Maison,80.0,313000.0,3912.5,2024-01-04
Pignan,34202,34570,Appartement,46.0,143000.0,3108.7,2024-01-22
Lansargues,34127,34130,Maison,57.0,243000.0,4263.16,2024-01-12
Pérols,34198,34470,Maison,96.0,300000.0,3125.0,2024-01-16
Fabrègues,34095,34690,Maison,25.0,127000.0,5080.0,2024-01-09
Montpellier,34172,34090,Appartement,91.0,200000.0,2197.8,2024-01-09
Montpellier,34172,34090,Appartement,35.0,110000.0,3142.86,2024-01-03
Saussan,34295,34570,Maison,80.0,328000.0,4100.0,2024-01-12
Candillargues,34050,34130,Maison,97.0,437700.0,4512.37,2024-01-08
Saint-Aunès,34240,34130,Maison,137.0,455200.0,3322.63,2024-01-12
Gignac,34114,34150,Maison,130.0,250000.0,1923.08,2024-01-19
Gignac,34114,34150,Appartement,38.0,250000.0,6578.95,2024-01-19
Mèze,34157,34140,Appartement,47.0,116450.0,2477.66,2024-01-09
Montpellier,34172,34000,Appartement,46.0,150000.0,3260.87,2024-01-05
Montpellier,34172,34070,Appartement,54.0,125000.0,2314.81,2024-01-10
La Grande-Motte,34344,34280,Appartement,24.0,131420.0,5475.83,2024-01-17
Mauguio,34154,34130,Appartement,21.0,100000.0,4761.9,2024-01-09
La Grande-Motte,34344,34280,Appartement,18.0,123000.0,6833.33,2024-01-11
Montpellier,34172,34000,Appartement,67.0,227000.0,3388.06,2024-01-16
Montpellier,34172,34090,Appartement,85.0,375000.0,4411.76,2024-01-18
Pérols,34198,34470,Maison,60.0,245100.0,4085.0,2024-01-12
Pérols,34198,34470,Maison,48.0,245100.0,5106.25,2024-01-12
Juvignac,34123,34990,Appartement,78.0,255350.0,3273.72,2024-01-16
Montpellier,34172,34070,Appartement,42.0,190000.0,4523.81,2024-01-11
Montpellier,34172,34000,Appartement,49.0,175000.0,3571.43,2024-01-10
Jacou,34120,34830,Appartement,75.0,267500.0,3566.67,2024-01-04
Gignac,34114,34150,Appartement,59.0,185320.0,3141.02,2024-01-08
Montpellier,34172,34000,Appartement,63.0,305080.0,4842.54,2024-01-19
Montpellier,34172,34070,Appartement,71.0,228200.0,3214.08,2024-01-08
La Grande-Motte,34344,34280,Appartement,57.0,285000.0,5000.0,2024-01-12
Lunel,34145,34400,Appartement,89.0,193500.0,2174.16,2024-01-18
Frontignan,34108,34110,Appartement,74.0,260000.0,3513.51,2024-01-15
Jacou,34120,34830,Maison,86.0,357750.0,4159.88,2024-01-03
Montpellier,34172,34000,Appartement,228.0,900000.0,3947.37,2024-01-19
Montpellier,34172,34000,Maison,107.0,175000.0,1635.51,2024-01-18
Balaruc-les-Bains,34023,34540,Appartement,19.0,71000.0,3736.84,2024-01-16
Pérols,34198,34470,Maison,92.0,272000.0,2956.52,2024-01-22
Montpellier,34172,34070,Appartement,62.0,185000.0,2983.87,2024-01-18
Saint-André-de-Sangonis,34239,34725,Appartement,44.0,90000.0,2045.45,2024-01-15
Montpellier,34172,34080,Appartement,72.0,50000.0,694.44,2024-01-15
Fabrègues,34095,34690,Maison,115.0,274000.0,2382.61,2024-01-17
Montpellier,34172,34000,Appartement,66.0,308000.0,4666.67,2024-01-23
Sussargues,34307,34160,Appartement,65.0,250000.0,3846.15,2024-01-12
Lunel,34145,34400,Maison,58.0,119000.0,2051.72,2024-01-23
Saint-Gély-du-Fesc,34255,34980,Appartement,108.0,616500.0,5708.33,2024-01-22
Castelnau-le-Lez,34057,34170,Appartement,48.0,153000.0,3187.5,2024-01-19
Montpellier,34172,34070,Appartement,45.0,163000.0,3622.22,2024-01-02
La Grande-Motte,34344,34280,Appartement,22.0,116000.0,5272.73,2024-01-08
Sète,34301,34200,Appartement,41.0,105520.0,2573.66,2024-01-19
Clermont-l'Hérault,34079,34800,Maison,75.0,280000.0,3733.33,2024-01-15
Montpellier,34172,34070,Appartement,62.0,179000.0,2887.1,2024-01-09
Castries,34058,34160,Maison,125.0,378400.0,3027.2,2024-01-04
Sète,34301,34200,Maison,94.0,590000.0,6276.6,2024-01-11
Sète,34301,34200,Appartement,56.0,128000.0,2285.71,2024-01-19
Montpellier,34172,34000,Appartement,78.0,201200.0,2579.49,2024-01-05
Montpellier,34172,34090,Appartement,19.0,110000.0,5789.47,2024-01-08
Marsillargues,34151,34590,Appartement,78.0,211200.0,2707.69,2024-01-10
Gigean,34113,34770,Maison,117.0,493645.0,4219.19,2024-01-11
Ceyras,34076,34800,Appartement,76.0,140000.0,1842.11,2024-01-15
Ceyras,34076,34800,Appartement,46.0,140000.0,3043.48,2024-01-15
Montpellier,34172,34000,Appartement,48.0,116005.0,2416.77,2024-01-12
Montpellier,34172,34000,Maison,116.0,549490.0,4736.98,2024-01-17
Fabrègues,34095,34690,Appartement,45.0,202767.45,4505.94,2024-01-18
Montpellier,34172,34070,Appartement,66.0,151535.0,2295.98,2024-01-23
Montpellier,34172,34000,Appartement,75.0,460660.0,6142.13,2024-01-17
Marsillargues,34151,34590,Maison,80.0,158100.0,1976.25,2024-01-15
Marsillargues,34151,34590,Maison,82.0,275000.0,3353.66,2024-01-19
Saint-Drézéry,34249,34160,Maison,123.0,180000.0,1463.41,2024-01-10
Saint-Drézéry,34249,34160,Maison,123.0,180000.0,1463.41,2024-01-10
Lattes,34129,34970,Maison,116.0,612600.0,5281.03,2024-01-22
Frontignan,34108,34110,Appartement,26.0,97695.0,3757.5,2024-01-16
Montpellier,34172,34090,Appartement,78.0,224200.0,2874.36,2024-01-23
Balaruc-les-Bains,34023,34540,Appartement,75.0,157000.0,2093.33,2024-01-22
Lansargues,34127,34130,Maison,156.0,200000.0,1282.05,2024-01-09
Agonès,34005,34190,Maison,95.0,270000.0,2842.11,2024-01-23
Agonès,34005,34190,Maison,95.0,270000.0,2842.11,2024-01-23
Sète,34301,34200,Appartement,75.0,135000.0,1800.0,2024-01-24
Montpellier,34172,34070,Appartement,96.0,211200.0,2200.0,2024-01-11
Montpellier,34172,34070,Maison,91.0,343000.0,3769.23,2024-01-11
Grabels,34116,34790,Maison,56.0,387000.0,6910.71,2024-01-18
Montpellier,34172,34000,Appartement,74.0,200000.0,2702.7,2024-01-17
Montpellier,34172,34000,Appartement,18.0,166660.0,9258.89,2024-01-18
La Grande-Motte,34344,34280,Appartement,37.0,148000.0,4000.0,2024-01-12
Castries,34058,34160,Maison,59.0,442500.0,7500.0,2024-01-15
Montpellier,34172,34070,Appartement,60.0,162285.0,2704.75,2024-01-19
La Grande-Motte,34344,34280,Appartement,15.0,72000.0,4800.0,2024-01-08
Clapiers,34077,34830,Maison,158.0,1200000.0,7594.94,2024-01-10
Clapiers,34077,34830,Maison,158.0,1200000.0,7594.94,2024-01-10
Montpellier,34172,34070,Appartement,71.0,134620.0,1896.06,2024-01-26
Montpellier,34172,34070,Appartement,63.0,170000.0,2698.41,2024-01-22
Clermont-l'Hérault,34079,34800,Appartement,44.0,90000.0,2045.45,2024-01-18
La Grande-Motte,34344,34280,Appartement,27.0,179000.0,6629.63,2024-01-15
Montpellier,34172,34090,Appartement,17.0,63700.0,3747.06,2024-01-26
Montpellier,34172,34090,Appartement,53.0,172000.0,3245.28,2024-01-22
Montpellier,34172,34070,Appartement,49.0,140250.0,2862.24,2024-01-08
Lunel,34145,34400,Appartement,73.0,155000.0,2123.29,2024-01-23
Fabrègues,34095,34690,Appartement,62.0,231650.0,3736.29,2024-01-12
Lunel,34145,34400,Maison,101.0,357500.0,3539.6,2024-01-03
Clermont-l'Hérault,34079,34800,Maison,95.0,151100.0,1590.53,2024-01-15
Lattes,34129,34970,Appartement,47.0,351350.0,7475.53,2024-01-08
Jacou,34120,34830,Maison,232.0,800000.0,3448.28,2024-01-24
Saint-Bauzille-de-Putois,34243,34190,Appartement,48.0,185000.0,3854.17,2024-01-19
Saint-Bauzille-de-Putois,34243,34190,Appartement,48.0,185000.0,3854.17,2024-01-19
Mireval,34159,34110,Maison,248.0,604000.0,2435.48,2024-01-12
Laroque,34128,34190,Maison,68.0,132650.0,1950.74,2024-01-12
Montpellier,34172,34000,Appartement,44.0,136000.0,3090.91,2024-01-04
Montpellier,34172,34000,Appartement,36.0,192150.0,5337.5,2024-01-09
Montpellier,34172,34080,Appartement,19.0,323100.0,17005.26,2024-01-22
Montpellier,34172,34080,Appartement,104.0,323100.0,3106.73,2024-01-22
Sète,34301,34200,Maison,86.0,484760.0,5636.74,2024-01-19
Montpellier,34172,34000,Maison,49.0,197000.0,4020.41,2024-01-25
Castelnau-le-Lez,34057,34170,Appartement,65.0,167000.0,2569.23,2024-01-23
Balaruc-les-Bains,34023,34540,Appartement,39.0,161490.0,4140.77,2024-01-23
Juvignac,34123,34990,Appartement,59.0,174000.0,2949.15,2024-01-26
Sète,34301,34200,Appartement,30.0,78500.0,2616.67,2024-01-18
La Grande-Motte,34344,34280,Appartement,25.0,192150.0,7686.0,2024-01-26
Frontignan,34108,34110,Appartement,78.0,220000.0,2820.51,2024-01-05
La Grande-Motte,34344,34280,Appartement,19.0,92000.0,4842.11,2024-01-29
Balaruc-les-Bains,34023,34540,Appartement,22.0,90600.0,4118.18,2024-01-10
Grabels,34116,34790,Appartement,22.0,65000.0,2954.55,2024-01-25
Montpellier,34172,34090,Appartement,106.0,350000.0,3301.89,2024-01-23
Candillargues,34050,34130,Maison,83.0,266750.0,3213.86,2024-01-08
Le Caylar,34064,34520,Appartement,48.0,110000.0,2291.67,2024-01-15
Le Caylar,34064,34520,Appartement,70.0,110000.0,1571.43,2024-01-15
